*HASH_VALUE	item ID	name	ia	da	p	pia	pda	description
_2184BDFF2F25E37C	fy_hof_tatoo48	High Serenity Tatoo	a	the	High Serenity Tatoos	\d	the	
_ADF720F46E166F2B	fy_hof_tatoo49	Dragon Wings Tatoo	a	the	Dragon Wings Tatoos	\d	the	
_6A9708AB6D97307E	fy_hof_tatoo5	Ripples Tatoo	a	the	Ripples Tatoos	\d	the	
_9E24C513EC868F91	fy_hof_tatoo50	Wavy Eyelines Tatoo	a	the	Wavy Eyelines Tatoos	\d	the	
_6B773CF32C94727E	fy_hof_tatoo51	Avenger Dabs Tatoo	an	the	Avenger Dabs Tatoos	\d	the	
_6777CB946FF6C76B	fy_hof_tatoo52	Eye Tabs Tatoo	an	the	Eye Tabs Tatoos	\d	the	
_1AB7100029D7AB52	fy_hof_tatoo53	Thick Flecks Tatoo	a	the	Thick Flecks Tatoos	\d	the	
_A83DB5126F73BA66	fy_hof_tatoo54	Munshia Bridge Tatoo	a	the	Munshia Bridge Tatoos	\d	the	
_6B473C06AFD5827E	fy_hof_tatoo55	Thunder Eyes Tatoo	a	the	Thunder Eyes Tatoos	\d	the	
_2BAE950166B2DF73	fy_hof_tatoo56	Spearing Sands Tatoo	a	the	Spearing Sands Tatoos	\d	the	
_ABD7189AAB05DF76	fy_hof_tatoo57	Mindful Tatoo	a	the	Mindful Tatoos	\d	the	
_2E5D750EEBB3CA71	fy_hof_tatoo58	Mindful Flecks Tatoo	a	the	Mindful Flecks Tatoos	\d	the	
_7F1DCD00EA371729	fy_hof_tatoo59	Simple Elegance Tatoo	a	the	Simple Elegance Tatoos	\d	the	
_55999DFFAED82C6B	fy_hof_tatoo6	Shadow Ripples Tatoo	a	the	Shadow Ripples Tatoos	\d	the	
_43CEE5BEC2AB54DF	fy_hof_tatoo60	Ceremonial Elegance Tatoo	a	the	Ceremonial Elegance Tatoos	\d	the	
_AA48E8942CF68B6D	fy_hof_tatoo61	Elegance Tatoo	an	the	Elegance Tatoos	\d	the	
_AE170C00AC45766E	fy_hof_tatoo62	Mascara Star Tatoo	a	the	Mascara Star Tatoos	\d	the	
_9E438909EF259B85	fy_hof_tatoo63	Full Elegance Tatoo	a	the	Full Elegance Tatoos	\d	the	
_379DDD7E48CC88C7	fy_hof_tatoo7	Delicate Brush Traits Tatoo	a	the	Delicate Brush Traits Tatoos	\d	the	
_33F23581C22DDDB2	fy_hof_tatoo8	Lifton Cheek Highlights Tatoo	a	the	Lifton Cheek Highlights Tatoos	\d	the	
_2434DCADF038F87F	fy_hof_tatoo9	Brush Traits Tatoo	a	the	Brush Traits Tatoos	\d	the	
_29B80C8059275874	fy_hom_tatoo0	No Tattoo Tatoo	a	the	No Tattoo Tatoos	\d	the	
_E7C89C4F6A393070	fy_hom_tatoo1	Eye Ticks Tatoo	an	the	Eye Ticks Tatoos	\d	the	
_6C8DD516F0868F21	fy_hom_tatoo10	Wykson Ripples Tatoo	a	the	Wykson Ripples Tatoos	\d	the	
_5608189667B69F5A	fy_hom_tatoo11	Sandy Face Tatoo	a	the	Sandy Face Tatoos	\d	the	
_55689D0EAF96EF67	fy_hom_tatoo12	Blood Stripes Tatoo	a	the	Blood Stripes Tatoos	\d	the	
_046EE507AF658686	fy_hom_tatoo13	Ominous Stripes Tatoo	an	the	Ominous Stripes Tatoos	\d	the	
_00BEE5136EB68A85	fy_hom_tatoo14	Thunder Stripes Tatoo	a	the	Thunder Stripes Tatoos	\d	the	
_A648D1FFF104AA86	fy_hom_tatoo15	Trooper Glare Tatoo	a	the	Trooper Glare Tatoos	\d	the	
_67A9AD09EC957B34	fy_hom_tatoo16	Livith Shadow Tatoo	a	the	Livith Shadow Tatoos	\d	the	
_E334F8ACA906E76D	fy_hom_tatoo17	Tano Shadow Tatoo	a	the	Tano Shadow Tatoos	\d	the	
_1A881807A826CB5B	fy_hom_tatoo18	Malax Shadow Tatoo	a	the	Malax Shadow Tatoos	\d	the	
_1A887807A836CF5B	fy_hom_tatoo19	Nalyx Shadow Tatoo	a	the	Nalyx Shadow Tatoos	\d	the	
_6B9898B72828E429	fy_hom_tatoo2	Red Eye Ticks Tatoo	a	the	Red Eye Ticks Tatoos	\d	the	
_1A887807A857AB5C	fy_hom_tatoo20	Palyx Shadow Tatoo	a	the	Palyx Shadow Tatoos	\d	the	
_3F4AA9FFD5C65CEA	fy_hom_tatoo21	Dark Dune Ripples Tatoo	a	the	Dark Dune Ripples Tatoos	\d	the	
_55599D0DEDB7EF68	fy_hom_tatoo22	Tenos Stripes Tatoo	a	the	Tenos Stripes Tatoos	\d	the	
_EFF714F829076729	fy_hom_tatoo23	Shadow Ticks Tatoo	a	the	Shadow Ticks Tatoos	\d	the	
_C770BE7D82979425	fy_hom_tatoo24	Crown Flecks and Streaks Tatoo	a	the	Crown Flecks and Streaks Tatoos	\d	the	
_5517C5166E86F358	fy_hom_tatoo25	Tatyn Crossed Tatoo	a	the	Tatyn Crossed Tatoos	\d	the	
_55688D057086F758	fy_hom_tatoo26	Ticks Crossed Tatoo	a	the	Ticks Crossed Tatoos	\d	the	
_17C9CCA3ABA62B4C	fy_hom_tatoo27	Sandy Frown Tatoo	a	the	Sandy Frown Tatoos	\d	the	
_AE575003EED4AA7D	fy_hom_tatoo28	Desert Eyes Tatoo	a	the	Desert Eyes Tatoos	\d	the	
_2F28FC082CD66F29	fy_hom_tatoo29	Desert Peril Tatoo	a	the	Desert Peril Tatoos	\d	the	
_14000A1C2EAB664D	fy_hom_tatoo3	Eye Ticks and Chin Stripes Tatoo	an	the	Eye Ticks and Chin Stripes Tatoos	\d	the	
_A98DF527EDE65323	fy_hom_tatoo30	Dryton Crossed Tatoo	a	the	Dryton Crossed Tatoos	\d	the	
_1E7368A16AB69F82	fy_hom_tatoo31	Ocyx Claws Tatoo	an	the	Ocyx Claws Tatoos	\d	the	
_1AE7400D6816C350	fy_hom_tatoo32	Hevon Flecks Tatoo	a	the	Hevon Flecks Tatoos	\d	the	
_1788F4B2EB06135A	fy_hom_tatoo33	Styne Spear Tatoo	a	the	Styne Spear Tatoos	\d	the	
_03AEE5F3EB176388	fy_hom_tatoo34	Pacton Spearhead Tatoo	a	the	Pacton Spearhead Tatoos	\d	the	
_E603180BED16E77E	fy_hom_tatoo35	Hyte Streaks Tatoo	a	the	Hyte Streaks Tatoos	\d	the	
_ADED9D0F2D26AB23	fy_hom_tatoo36	Flopos Streaks Tatoo	a	the	Flopos Streaks Tatoos	\d	the	
_C37DED04AE359688	fy_hom_tatoo37	Liftons Streaks Tatoo	a	the	Liftons Streaks Tatoos	\d	the	
_E987904CAF66FF6C	fy_hom_tatoo38	Sy Band Tatoo	a	the	Sy Band Tatoos	\d	the	
_FD7B9919043D3C8F	fy_hom_tatoo39	Wizeth Spear Shadow Tatoo	a	the	Wizeth Spear Shadow Tatoos	\d	the	
_1A88F000EA295C5E	fy_hom_tatoo4	Pledix Stripe Tatoo	a	the	Pledix Stripe Tatoos	\d	the	
_6A46D7AD2B17C374	fy_hom_tatoo40	War Paint Tatoo	a	the	War Paint Tatoos	\d	the	
_68A6079AEBB6AB78	fy_hom_tatoo41	War Shadow Tatoo	a	the	War Shadow Tatoos	\d	the	
_70DDAC0E2C8B70CB	fy_hom_tatoo42	Oktis Spear Shadow Tatoo	an	the	Oktis Spear Shadow Tatoos	\d	the	
_708CC405B0DB74CB	fy_hom_tatoo43	Dykon Spear Shadow Tatoo	a	the	Dykon Spear Shadow Tatoos	\d	the	
_2A29CD1471D69F24	fy_hom_tatoo44	Pyto's Revenge Tatoo	a	the	Pyto's Revenge Tatoos	\d	the	
_EC170C156A472B2B	fy_hom_tatoo45	Torbak Claws Tatoo	a	the	Torbak Claws Tatoos	\d	the	
_176910A1ABB60F4B	fy_hom_tatoo46	Ragus Claws Tatoo	a	the	Ragus Claws Tatoos	\d	the	
_1759D0A7A6C7E758	fy_hom_tatoo47	Paxer Patch Tatoo	a	the	Paxer Patch Tatoos	\d	the	
_E897710830D78337	fy_hom_tatoo48	Tithon Streak Tatoo	a	the	Tithon Streak Tatoos	\d	the	
_DBE7080AEDD5AE7E	fy_hom_tatoo49	Rydon's Gaze Tatoo	a	the	Rydon's Gaze Tatoos	\d	the	
_E60350066EC81C80	fy_hom_tatoo5	Bolus Stripes Tatoo	a	the	Bolus Stripes Tatoos	\d	the	
_6756CB98ADE79F77	fy_hom_tatoo50	Tri Band Tatoo	a	the	Tri Band Tatoos	\d	the	
_9E24C513EC86AF91	fy_hom_tatoo51	Wavy Eyelines Tatoo	a	the	Wavy Eyelines Tatoos	\d	the	
_6BA607A0EE86B38A	fy_hom_tatoo52	Ryx Streak Tatoo	a	the	Ryx Streak Tatoos	\d	the	
_68F8544F6F26AB77	fy_hom_tatoo53	Hy Blend Tatoo	a	the	Hy Blend Tatoos	\d	the	
_82BD0D10ACE68A89	fy_hom_tatoo54	Warrior Strokes Tatoo	a	the	Warrior Strokes Tatoos	\d	the	
_227340A1EEC5BF88	fy_hom_tatoo55	Fryn Spear Tatoo	a	the	Fryn Spear Tatoos	\d	the	
_6B473C06AFD5A27E	fy_hom_tatoo56	Thunder Eyes Tatoo	a	the	Thunder Eyes Tatoos	\d	the	
_56F7589DAA05B75A	fy_hom_tatoo57	Mouth Band Tatoo	a	the	Mouth Band Tatoos	\d	the	
_A83DB5126F73E666	fy_hom_tatoo58	Munshia Bridge Tatoo	a	the	Munshia Bridge Tatoos	\d	the	
_BD69E9026A8CC8A4	fy_hom_tatoo59	Dakton Blood Slash Tatoo	a	the	Dakton Blood Slash Tatoos	\d	the	
_AB66BB8C6A486C79	fy_hom_tatoo6	Fina Crossed Tatoo	a	the	Fina Crossed Tatoos	\d	the	
_AD976CF2B0B48A74	fy_hom_tatoo60	Blazing Eyes Tatoo	a	the	Blazing Eyes Tatoos	\d	the	
_6C8DA101AB13CA6D	fy_hom_tatoo61	Flaming Cheeks Tatoo	a	the	Flaming Cheeks Tatoos	\d	the	
_AD9738F2B0F49274	fy_hom_tatoo62	Flaming Eyes Tatoo	a	the	Flaming Eyes Tatoos	\d	the	
_C23DB10AA372D381	fy_hom_tatoo63	Coriolis Flames Tatoo	a	the	Coriolis Flames Tatoos	\d	the	
_379DDD7E48CCA4C7	fy_hom_tatoo7	Delicate Brush Traits Tatoo	a	the	Delicate Brush Traits Tatoos	\d	the	
_6957BBAC2C37607C	fy_hom_tatoo8	Four Ripples Tatoo	a	the	Four Ripples Tatoos	\d	the	
_6A07D048B037548C	fy_hom_tatoo9	Six Ripples Tatoo	a	the	Six Ripples Tatoos	\d	the	
_29B8AC875927DC7B	ma_hof_tatoo0	No Tattoo Tatoo	a	the	No Tattoo Tatoos	\d	the	
_A64E21116FE8DC21	ma_hof_tatoo1	Mascara Outline Tatoo	a	the	Mascara Outline Tatoos	\d	the	
_5D8D167A0CCC58B4	ma_hof_tatoo10	Brown Mottled Shading Tatoo	a	the	Brown Mottled Shading Tatoos	\d	the	
_5D8DCE700C1C5CB4	ma_hof_tatoo11	Green Mottled Shading Tatoo	a	the	Green Mottled Shading Tatoos	\d	the	
_ADD7C00A2F660728	ma_hof_tatoo12	Autumn Dance Tatoo	an	the	Autumn Dance Tatoos	\d	the	
_334DCD04EDD68F5B	ma_hof_tatoo13	Brown Highbrow Tatoo	a	the	Brown Highbrow Tatoos	\d	the	
_C5CF1902AE35579C	ma_hof_tatoo14	Indigo Highbrow Tatoo	an	the	Indigo Highbrow Tatoos	\d	the	
_E3BA6D2B6665DB6A	ma_hof_tatoo15	Fawn Highbrow Tatoo	a	the	Fawn Highbrow Tatoos	\d	the	
_334D85FAED269B5B	ma_hof_tatoo16	Green Highbrow Tatoo	a	the	Green Highbrow Tatoos	\d	the	
_431F351070A6639C	ma_hof_tatoo17	Purple Highbrow Tatoo	a	the	Purple Highbrow Tatoos	\d	the	
_75453D23D5656CDE	ma_hof_tatoo18	Dark Bird of Omen Tatoo	a	the	Dark Bird of Omen Tatoos	\d	the	
_839E0004067B9445	ma_hof_tatoo19	Indigo Bird of Omen Tatoo	an	the	Indigo Bird of Omen Tatoos	\d	the	
_1A98B4036C29085C	ma_hof_tatoo2	Bloody Strias Tatoo	a	the	Bloody Strias Tatoos	\d	the	
_B1360D2444AB68D3	ma_hof_tatoo20	Blue Dancing Flames Tatoo	a	the	Blue Dancing Flames Tatoos	\d	the	
_225DB970065C2893	ma_hof_tatoo21	Brown Dancing Flames Tatoo	a	the	Brown Dancing Flames Tatoos	\d	the	
_225D716606AC2C93	ma_hof_tatoo22	Green Dancing Flames Tatoo	a	the	Green Dancing Flames Tatoos	\d	the	
_69FD71226FE64322	ma_hof_tatoo23	Autumn Curling Tatoo	an	the	Autumn Curling Tatoos	\d	the	
_55A84506AF56DF58	ma_hof_tatoo24	Night Curling Tatoo	a	the	Night Curling Tatoos	\d	the	
_55A7610E7096E358	ma_hof_tatoo25	Blood Curling Tatoo	a	the	Blood Curling Tatoos	\d	the	
_BA052989066C70E5	ma_hof_tatoo26	Blue Stylish Shading Tatoo	a	the	Blue Stylish Shading Tatoos	\d	the	
_5DCD4E770A1C88BB	ma_hof_tatoo27	Brown Stylish Shading Tatoo	a	the	Brown Stylish Shading Tatoos	\d	the	
_2B287004E8C48E72	ma_hof_tatoo28	Lenardi Lace Tatoo	a	the	Lenardi Lace Tatoos	\d	the	
_492BD4C627882CDB	ma_hof_tatoo29	Red Ornate Wonder Tatoo	a	the	Red Ornate Wonder Tatoos	\d	the	
_E33494A62738507B	ma_hof_tatoo3	Green Strias Tatoo	a	the	Green Strias Tatoos	\d	the	
_EC1A0519C31BACC5	ma_hof_tatoo30	Green Ornate Wonder Tatoo	a	the	Green Ornate Wonder Tatoos	\d	the	
_731DB16B484EEC81	ma_hof_tatoo31	Purple Ornate Wonder Tatoo	a	the	Purple Ornate Wonder Tatoos	\d	the	
_EC5D99F95626EB6C	ma_hof_tatoo32	Scrolling Eyes Tatoo	a	the	Scrolling Eyes Tatoos	\d	the	
_EB0D4127EF255B23	ma_hof_tatoo33	Musing Imprint Tatoo	a	the	Musing Imprint Tatoos	\d	the	
_43ADB106AD7D3CA5	ma_hof_tatoo34	Purple Undergrowth Tatoo	a	the	Purple Undergrowth Tatoos	\d	the	
_C22E35F926D27781	ma_hof_tatoo35	Isabella Leaves Tatoo	an	the	Isabella Leaves Tatoos	\d	the	
_2AC700A5A9B57B83	ma_hof_tatoo36	Harvest Tatoo	a	the	Harvest Tatoos	\d	the	
_2C887CA46A86AF7B	ma_hof_tatoo37	Vendetta Tatoo	a	the	Vendetta Tatoos	\d	the	
_6BC7E818EE158E2A	ma_hof_tatoo38	Purple Mist Tatoo	a	the	Purple Mist Tatoos	\d	the	
_446D95FC9873937A	ma_hof_tatoo39	Serrated Wings Tatoo	a	the	Serrated Wings Tatoos	\d	the	
_3E6A791CA23499F9	ma_hof_tatoo4	Green Eye-Surround Tatoo	a	the	Green Eye-Surround Tatoos	\d	the	
_6D7898B62DF64328	ma_hof_tatoo40	Bloody Fury Tatoo	a	the	Bloody Fury Tatoos	\d	the	
_013EC51268482CF7	ma_hof_tatoo41	Sunshine Butterfly Tatoo	a	the	Sunshine Butterfly Tatoos	\d	the	
_6C7D450D66E5FB24	ma_hof_tatoo42	Maiden Ribbons Tatoo	a	the	Maiden Ribbons Tatoos	\d	the	
_F22F8DE69BACC0CB	ma_hof_tatoo43	Ruddy Eye Surround Tatoo	a	the	Ruddy Eye Surround Tatoos	\d	the	
_EADD391DEE864B24	ma_hof_tatoo44	Worlds Divided Tatoo	a	the	Worlds Divided Tatoos	\d	the	
_17BF1922A5F2D773	ma_hof_tatoo45	Wings of Wrath Tatoo	a	the	Wings of Wrath Tatoos	\d	the	
_72BD6D1622B12CE8	ma_hof_tatoo46	Frown of Defiance Tatoo	a	the	Frown of Defiance Tatoos	\d	the	
_6503A00FEB27D37A	ma_hof_tatoo47	Pink Morning Tatoo	a	the	Pink Morning Tatoos	\d	the	
_A6F8411B32A76737	ma_hof_tatoo48	Purple Sunset Tatoo	a	the	Purple Sunset Tatoos	\d	the	
_6BB7C80AAF04926F	ma_hof_tatoo49	Flecked Fury Tatoo	a	the	Flecked Fury Tatoos	\d	the	
_C2FD780D70A86432	ma_hof_tatoo5	Mark of Devotion Tatoo	a	the	Mark of Devotion Tatoos	\d	the	
_A548FD0923818F7B	ma_hof_tatoo50	Carapace Face Tatoo	a	the	Carapace Face Tatoos	\d	the	
_068D2DC1566C70E6	ma_hof_tatoo51	Scrolling Revenge Tatoo	a	the	Scrolling Revenge Tatoos	\d	the	
_550875062FA6D36B	ma_hof_tatoo52	Crown Streaks Tatoo	a	the	Crown Streaks Tatoos	\d	the	
_84DE45186772B7E8	ma_hof_tatoo53	Vendetta Streaks Tatoo	a	the	Vendetta Streaks Tatoos	\d	the	
_AE8DBE898CFDF88C	ma_hof_tatoo54	Double Strike Through Tatoo	a	the	Double Strike Through Tatoos	\d	the	
_416FDDC8F0368EF0	ma_hof_tatoo55	Streaks of Wrath Tatoo	a	the	Streaks of Wrath Tatoos	\d	the	
_E34398B52AE5EF6D	ma_hof_tatoo56	Lush Gaze Tatoo	a	the	Lush Gaze Tatoos	\d	the	
_2888ACB92CE64F29	ma_hof_tatoo57	Dotted Brow Tatoo	a	the	Dotted Brow Tatoos	\d	the	
_47BD3D78C0D9B49A	ma_hof_tatoo58	Perching Rocco Birds Tatoo	a	the	Perching Rocco Birds Tatoos	\d	the	
_55172516F1C5E75B	ma_hof_tatoo59	Homin Crossed Tatoo	a	the	Homin Crossed Tatoos	\d	the	
_6627511B73B85039	ma_hof_tatoo6	Dappled Autumn Tatoo	a	the	Dappled Autumn Tatoos	\d	the	
_1AFE3119A4F2C375	ma_hof_tatoo60	Wings of Sight Tatoo	a	the	Wings of Sight Tatoos	\d	the	
_E81880AC6EE56F2A	ma_hof_tatoo61	Musing Pink Tatoo	a	the	Musing Pink Tatoos	\d	the	
_857D750EAF65668B	ma_hof_tatoo62	Ominous Streaks Tatoo	an	the	Ominous Streaks Tatoos	\d	the	
_D97D551C2F26BB56	ma_hof_tatoo63	Green Pastures Tatoo	a	the	Green Pastures Tatoos	\d	the	
_916C0A81BDAB6A6B	ma_hof_tatoo7	Green Mottled Eye Surround Tatoo	a	the	Green Mottled Eye Surround Tatoos	\d	the	
_FA544A7774C4BA1C	ma_hof_tatoo8	Boding Mottled Eye surround Tatoo	a	the	Boding Mottled Eye surround Tatoos	\d	the	
_916C36807DDB966D	ma_hof_tatoo9	Ruddy Mottled Eye Surround Tatoo	a	the	Ruddy Mottled Eye Surround Tatoos	\d	the	
_29B8AC875927F87B	ma_hom_tatoo0	No Tattoo Tatoo	a	the	No Tattoo Tatoos	\d	the	
_1A28B810AD685C5C	ma_hom_tatoo1	Rapier Traits Tatoo	a	the	Rapier Traits Tatoos	\d	the	
_E8F85520EFB54734	ma_hom_tatoo10	Autumn Leaves Tatoo	an	the	Autumn Leaves Tatoos	\d	the	
_302E69F8DE853BB9	ma_hom_tatoo11	Brown Eye Shadow Tatoo	a	the	Brown Eye Shadow Tatoos	\d	the	
_453DE9C66997E48C	ma_hom_tatoo12	Indigo Eye Shadow Tatoo	an	the	Indigo Eye Shadow Tatoos	\d	the	
_C47DE27CCEDB7854	ma_hom_tatoo13	Indigo Blusher Scroll Tatoo	an	the	Indigo Blusher Scroll Tatoos	\d	the	
_220E316C8A2E589D	ma_hom_tatoo14	Green Blusher Scroll Tatoo	a	the	Green Blusher Scroll Tatoos	\d	the	
_2DE9AD7F464C7CCA	ma_hom_tatoo15	Brown Shadow Looming Tatoo	a	the	Brown Shadow Looming Tatoos	\d	the	
_2DE96575469C80CA	ma_hom_tatoo16	Green Shadow Looming Tatoo	a	the	Green Shadow Looming Tatoos	\d	the	
_AE9E22754ACC3C80	ma_hom_tatoo17	Purple Shadow Looming Tatoo	a	the	Purple Shadow Looming Tatoos	\d	the	
_FCE854062EFB80F4	ma_hom_tatoo18	Dark Ornate Wonder Tatoo	a	the	Dark Ornate Wonder Tatoos	\d	the	
_FCE83C09F1DB84F4	ma_hom_tatoo19	Blue Ornate Wonder Tatoo	a	the	Blue Ornate Wonder Tatoos	\d	the	
_C2FD780D70A8802F	ma_hom_tatoo2	Mark of Devotion Tatoo	a	the	Mark of Devotion Tatoos	\d	the	
_EC1A4D23C3CBC8C4	ma_hom_tatoo20	Brown Ornate Wonder Tatoo	a	the	Brown Ornate Wonder Tatoos	\d	the	
_670A7102ACBC9CBA	ma_hom_tatoo21	Ruddy Dragon Dance Tatoo	a	the	Ruddy Dragon Dance Tatoos	\d	the	
_67597503EB0BA0BA	ma_hom_tatoo22	Green Dragon Dance Tatoo	a	the	Green Dragon Dance Tatoos	\d	the	
_666ACA68CD7C9CCD	ma_hom_tatoo23	Ruddy Shaded Devotion Tatoo	a	the	Ruddy Shaded Devotion Tatoos	\d	the	
_F143F28C066D3866	ma_hom_tatoo24	Purple Shaded Devotion Tatoo	a	the	Purple Shaded Devotion Tatoos	\d	the	
_225D816E865C649C	ma_hom_tatoo25	Brown Flaming Menace Tatoo	a	the	Brown Flaming Menace Tatoos	\d	the	
_225D396486AC689C	ma_hom_tatoo26	Green Flaming Menace Tatoo	a	the	Green Flaming Menace Tatoos	\d	the	
_F3360D16C38BA0D7	ma_hom_tatoo27	Blue Flaming Menace Tatoo	a	the	Blue Flaming Menace Tatoos	\d	the	
_1AE7FC112887CB5C	ma_hom_tatoo28	Scorn Shadow Tatoo	a	the	Scorn Shadow Tatoos	\d	the	
_56B8C89630560F5B	ma_hom_tatoo29	Night Fury Tatoo	a	the	Night Fury Tatoos	\d	the	
_E608281772B7A436	ma_hom_tatoo3	Mark of Fervor Tatoo	a	the	Mark of Fervor Tatoos	\d	the	
_A343A4B425A6D37F	ma_hom_tatoo30	Dark Fury Tatoo	a	the	Dark Fury Tatoos	\d	the	
_696E2120A9C2172A	ma_hom_tatoo31	Tylini's Wrath Tatoo	a	the	Tylini's Wrath Tatoos	\d	the	
_AD57A016EDD71B2A	ma_hom_tatoo32	Golden Brown Tatoo	a	the	Golden Brown Tatoos	\d	the	
_B475710B2B5B70EB	ma_hom_tatoo33	Fawn Flecked Wings Tatoo	a	the	Fawn Flecked Wings Tatoos	\d	the	
_EB0FEE2E756BB0E0	ma_hom_tatoo34	Blue Wings on the Wind Tatoo	a	the	Blue Wings on the Wind Tatoos	\d	the	
_021E51186772D6D9	ma_hom_tatoo35	Venging Streaks Tatoo	a	the	Venging Streaks Tatoos	\d	the	
_304D6DEADD3CA085	ma_hom_tatoo36	Streak of Ill Omen Tatoo	a	the	Streak of Ill Omen Tatoos	\d	the	
_560D2913E856E746	ma_hom_tatoo37	Khaki Carapace Tatoo	a	the	Khaki Carapace Tatoos	\d	the	
_6A78111DE4B2BB8A	ma_hom_tatoo38	Vendetta Eyes Tatoo	a	the	Vendetta Eyes Tatoos	\d	the	
_C569A508E9759E81	ma_hom_tatoo39	Mark of Victory Tatoo	a	the	Mark of Victory Tatoos	\d	the	
_474BF7262C285D8F	ma_hom_tatoo4	Mark of Holy Ardor Tatoo	a	the	Mark of Holy Ardor Tatoos	\d	the	
_EDC577B42577C37D	ma_hom_tatoo40	War Horns Tatoo	a	the	War Horns Tatoos	\d	the	
_AC2E7528AB16A324	ma_hom_tatoo41	Purple Victory Tatoo	a	the	Purple Victory Tatoos	\d	the	
_25E749FCE971C37F	ma_hom_tatoo42	Bravichi Leaf Tatoo	a	the	Bravichi Leaf Tatoos	\d	the	
_1E541EE8C68C7B45	ma_hom_tatoo43	Scrolls on Flecked Wings Tatoo	a	the	Scrolls on Flecked Wings Tatoos	\d	the	
_6937E4A529668F83	ma_hom_tatoo44	Scrolls Tatoo	a	the	Scrolls Tatoos	\d	the	
_EB0F1230B2ABB4E1	ma_hom_tatoo45	Fawn Wings on the Wind Tatoo	a	the	Fawn Wings on the Wind Tatoos	\d	the	
_2BDD21137007AB24	ma_hom_tatoo46	Tylini Streaks Tatoo	a	the	Tylini Streaks Tatoos	\d	the	
_E334C0A5ABC5E77C	ma_hom_tatoo47	Fury Stance Tatoo	a	the	Fury Stance Tatoos	\d	the	
_E6030810ECF6F37F	ma_hom_tatoo48	Fury Streaks Tatoo	a	the	Fury Streaks Tatoos	\d	the	
_EA9970A1A785FF74	ma_hom_tatoo49	Benevolence Tatoo	a	the	Benevolence Tatoos	\d	the	
_916C0A933FAB7269	ma_hom_tatoo5	Brown Mottled Eye Surround Tatoo	a	the	Brown Mottled Eye Surround Tatoos	\d	the	
_5608F094AE05FB5D	ma_hom_tatoo50	Fiery Eyes Tatoo	a	the	Fiery Eyes Tatoos	\d	the	
_C31D95162F967E80	ma_hom_tatoo51	Roqvini Streaks Tatoo	a	the	Roqvini Streaks Tatoos	\d	the	
_C62C34FBED3CF099	ma_hom_tatoo52	Peachy Pink Shades Tatoo	a	the	Peachy Pink Shades Tatoos	\d	the	
_C56991152DA4866E	ma_hom_tatoo53	Brow of Discord Tatoo	a	the	Brow of Discord Tatoos	\d	the	
_46CAC5152DA48A6F	ma_hom_tatoo54	Brow of Dispute Tatoo	a	the	Brow of Dispute Tatoos	\d	the	
_3E490296BFA984F2	ma_hom_tatoo55	Serrated Eye Surround Tatoo	a	the	Serrated Eye Surround Tatoos	\d	the	
_C41DD5C5EF67927C	ma_hom_tatoo56	Streaks on Fire Tatoo	a	the	Streaks on Fire Tatoos	\d	the	
_FE9D59B0F30894F4	ma_hom_tatoo57	Bravichi's Victory Tatoo	a	the	Bravichi's Victory Tatoos	\d	the	
_089D0DD4E8673FEB	ma_hom_tatoo58	Scrolls on Violet Tatoo	a	the	Scrolls on Violet Tatoos	\d	the	
_551F590BEC86FF5B	ma_hom_tatoo59	Ruddy Vendetta Tatoo	a	the	Ruddy Vendetta Tatoos	\d	the	
_A550B4714DCCA051	ma_hom_tatoo6	Blue Mottled Eye Surround Tatoo	a	the	Blue Mottled Eye Surround Tatoos	\d	the	
_6CDD7D256FC59326	ma_hom_tatoo60	Autumn Scrolls Tatoo	an	the	Autumn Scrolls Tatoos	\d	the	
_8CE3E13505CC7480	ma_hom_tatoo61	Brown Wings on the Wind Tatoo	a	the	Brown Wings on the Wind Tatoos	\d	the	
_EC7D6D1D23B2DF6B	ma_hom_tatoo62	Scrolled Wings Tatoo	a	the	Scrolled Wings Tatoos	\d	the	
_2C675BB3A806E77C	ma_hom_tatoo63	War Streaks Tatoo	a	the	War Streaks Tatoos	\d	the	
_916C36807DDBB26B	ma_hom_tatoo7	Ruddy Mottled Eye Surround Tatoo	a	the	Ruddy Mottled Eye Surround Tatoos	\d	the	
_39053D6B05F0BDE6	ma_hom_tatoo8	Green Mottled Shading Tatoo	a	the	Green Mottled Shading Tatoos	\d	the	
_39053D7D87F0A9E7	ma_hom_tatoo9	Brown Mottled Shading Tatoo	a	the	Brown Mottled Shading Tatoos	\d	the	
_29B8F08E59272082	tr_hof_tatoo0	No Tattoo Tatoo	a	the	No Tattoo Tatoos	\d	the	
_AB7644102FA5D379	tr_hof_tatoo1	Fine Eye Lines Tatoo	a	the	Fine Eye Lines Tatoos	\d	the	
_04D0F1C7065DFC97	tr_hof_tatoo10	Ornate Eye Surround Tatoo	an	the	Ornate Eye Surround Tatoos	\d	the	
_1AE7FC04EEC67F5B	tr_hof_tatoo11	Green Scales Tatoo	a	the	Green Scales Tatoos	\d	the	
_1A574014AA26835B	tr_hof_tatoo12	Mauve Scales Tatoo	a	the	Mauve Scales Tatoos	\d	the	
_2A18550AACB65334	tr_hof_tatoo13	Shadow Scales Tatoo	a	the	Shadow Scales Tatoos	\d	the	
_759E49FE9A251BCF	tr_hof_tatoo14	Lance-eye Scales Tatoo	a	the	Lance-eye Scales Tatoos	\d	the	
