*HASH_VALUE	sbrick ID	name	* noms français	ia	da	p	pia	pda	description	description2
_7475824A6DD81597	BPPB13	Equilibre 13		un	l'\d	Equilibre 13	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824B6DD81997	BPPB14	Equilibre 14		un	l'\d	Equilibre 14	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824C6DD81D97	BPPB15	Equilibre 15		un	l'\d	Equilibre 15	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824D6DD82197	BPPB16	Equilibre 16		un	l'\d	Equilibre 16	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824E6DD82597	BPPB17	Equilibre 17		un	l'\d	Equilibre 17	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824F6DD82997	BPPB18	Equilibre 18		un	l'\d	Equilibre 18	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_747582506DD82D97	BPPB19	Equilibre 19		un	l'\d	Equilibre 19	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_74758247ADD80998	BPPB20	Equilibre 20		un	l'\d	Equilibre 20	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_74758248ADD80D98	BPPB21	Equilibre 21		un	l'\d	Equilibre 21	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_74758249ADD81198	BPPB22	Equilibre 22		un	l'\d	Equilibre 22	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824AADD81598	BPPB23	Equilibre 23		un	l'\d	Equilibre 23	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824BADD81998	BPPB24	Equilibre 24		un	l'\d	Equilibre 24	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824CADD81D98	BPPB25	Equilibre 25		un	l'\d	Equilibre 25	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824DADD82198	BPPB26	Equilibre 26		un	l'\d	Equilibre 26	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824EADD82598	BPPB27	Equilibre 27		un	l'\d	Equilibre 27	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824FADD82998	BPPB28	Equilibre 28		un	l'\d	Equilibre 28	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_74758250ADD82D98	BPPB29	Equilibre 29		un	l'\d	Equilibre 29	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_74758247EDD80999	BPPB30	Equilibre 30		un	l'\d	Equilibre 30	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_74758248EDD80D99	BPPB31	Equilibre 31		un	l'\d	Equilibre 31	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_74758249EDD81199	BPPB32	Equilibre 32		un	l'\d	Equilibre 32	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824AEDD81599	BPPB33	Equilibre 33		un	l'\d	Equilibre 33	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824BEDD81999	BPPB34	Equilibre 34		un	l'\d	Equilibre 34	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824CEDD81D99	BPPB35	Equilibre 35		un	l'\d	Equilibre 35	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824DEDD82199	BPPB36	Equilibre 36		un	l'\d	Equilibre 36	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824EEDD82599	BPPB37	Equilibre 37		un	l'\d	Equilibre 37	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824FEDD82999	BPPB38	Equilibre 38		un	l'\d	Equilibre 38	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_74758250EDD82D99	BPPB39	Equilibre 39		un	l'\d	Equilibre 39	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_747582472ED8099A	BPPB40	Equilibre 40		un	l'\d	Equilibre 40	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_747582482ED80D9A	BPPB41	Equilibre 41		un	l'\d	Equilibre 41	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_747582492ED8119A	BPPB42	Equilibre 42		un	l'\d	Equilibre 42	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824A2ED8159A	BPPB43	Equilibre 43		un	l'\d	Equilibre 43	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824B2ED8199A	BPPB44	Equilibre 44		un	l'\d	Equilibre 44	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824C2ED81D9A	BPPB45	Equilibre 45		un	l'\d	Equilibre 45	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824D2ED8219A	BPPB46	Equilibre 46		un	l'\d	Equilibre 46	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824E2ED8259A	BPPB47	Equilibre 47		un	l'\d	Equilibre 47	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_7475824F2ED8299A	BPPB48	Equilibre 48		un	l'\d	Equilibre 48	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_747582502ED82D9A	BPPB49	Equilibre 49		un	l'\d	Equilibre 49	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance. 	
_747582476ED8099B	BPPB50	Equilibre 50		un	l'\d	Equilibre 50	un	l'\d	Améliore votre équilibre et la vitesse de régénération de votre Endurance.	
_035D4BEC2F3BE7E5	BPPD01	Dextérité 1		une	la	Dextérité 1	une	la	Améliore votre dextérité et votre concentration.	
_035D4FEC2F3BEBE5	BPPD02	Dextérité 2		une	la	Dextérité 2	une	la	Améliore votre dextérité et votre concentration.	
_035D53EC2F3BEFE5	BPPD03	Dextérité 3		une	la	Dextérité 3	une	la	Améliore votre dextérité et votre concentration.	
_035D57EC2F3BF3E5	BPPD04	Dextérité 4		une	la	Dextérité 4	une	la	Améliore votre dextérité et votre concentration.	
_035D5BEC2F3BF7E5	BPPD05	Dextérité 5		une	la	Dextérité 5	une	la	Améliore votre dextérité et votre concentration.	
_035D5FEC2F3BFBE5	BPPD06	Dextérité 6		une	la	Dextérité 6	une	la	Améliore votre dextérité et votre concentration.	
_035D63EC2F3BFFE5	BPPD07	Dextérité 7		une	la	Dextérité 7	une	la	Améliore votre dextérité et votre concentration.	
_035D67EC2F3B03E5	BPPD08	Dextérité 8		une	la	Dextérité 8	une	la	Améliore votre dextérité et votre concentration.	
_035D6BEC2F3B07E5	BPPD09	Dextérité 9		une	la	Dextérité 9	une	la	Améliore votre dextérité et votre concentration.	
_B92D9B08267EB2FE	BPPD10	Dextérité 10		une	la	Dextérité 10	une	la	Améliore votre dextérité et votre concentration.	
_B93D9B08267EB6FE	BPPD11	Dextérité 11		une	la	Dextérité 11	une	la	Améliore votre dextérité et votre concentration.	
_B94D9B08267EBAFE	BPPD12	Dextérité 12		une	la	Dextérité 12	une	la	Améliore votre dextérité et votre concentration.	
_B95D9B08267EBEFE	BPPD13	Dextérité 13		une	la	Dextérité 13	une	la	Améliore votre dextérité et votre concentration.	
_B96D9B08267EC2FE	BPPD14	Dextérité 14		une	la	Dextérité 14	une	la	Améliore votre dextérité et votre concentration.	
_B97D9B08267EC6FE	BPPD15	Dextérité 15		une	la	Dextérité 15	une	la	Améliore votre dextérité et votre concentration.	
_B98D9B08267ECAFE	BPPD16	Dextérité 16		une	la	Dextérité 16	une	la	Améliore votre dextérité et votre concentration.	
_B99D9B08267ECEFE	BPPD17	Dextérité 17		une	la	Dextérité 17	une	la	Améliore votre dextérité et votre concentration.	
_B9AD9B08267ED2FE	BPPD18	Dextérité 18		une	la	Dextérité 18	une	la	Améliore votre dextérité et votre concentration.	
_B9BD9B08267ED6FE	BPPD19	Dextérité 19		une	la	Dextérité 19	une	la	Améliore votre dextérité et votre concentration.	
_B92D9F08267EB2FF	BPPD20	Dextérité 20		une	la	Dextérité 20	une	la	Améliore votre dextérité et votre concentration.	
_B93D9F08267EB6FF	BPPD21	Dextérité 21		une	la	Dextérité 21	une	la	Améliore votre dextérité et votre concentration.	
_B94D9F08267EBAFF	BPPD22	Dextérité 22		une	la	Dextérité 22	une	la	Améliore votre dextérité et votre concentration.	
_B95D9F08267EBEFF	BPPD23	Dextérité 23		une	la	Dextérité 23	une	la	Améliore votre dextérité et votre concentration.	
_B96D9F08267EC2FF	BPPD24	Dextérité 24		une	la	Dextérité 24	une	la	Améliore votre dextérité et votre concentration.	
_B97D9F08267EC6FF	BPPD25	Dextérité 25		une	la	Dextérité 25	une	la	Améliore votre dextérité et votre concentration.	
_B98D9F08267ECAFF	BPPD26	Dextérité 26		une	la	Dextérité 26	une	la	Améliore votre dextérité et votre concentration.	
_B99D9F08267ECEFF	BPPD27	Dextérité 27		une	la	Dextérité 27	une	la	Améliore votre dextérité et votre concentration.	
_B9AD9F08267ED2FF	BPPD28	Dextérité 28		une	la	Dextérité 28	une	la	Améliore votre dextérité et votre concentration.	
_B9BD9F08267ED6FF	BPPD29	Dextérité 29		une	la	Dextérité 29	une	la	Améliore votre dextérité et votre concentration.	
_B92DA308267EB200	BPPD30	Dextérité 30		une	la	Dextérité 30	une	la	Améliore votre dextérité et votre concentration.	
_B93DA308267EB600	BPPD31	Dextérité 31		une	la	Dextérité 31	une	la	Améliore votre dextérité et votre concentration.	
_B94DA308267EBA00	BPPD32	Dextérité 32		une	la	Dextérité 32	une	la	Améliore votre dextérité et votre concentration.	
_B95DA308267EBE00	BPPD33	Dextérité 33		une	la	Dextérité 33	une	la	Améliore votre dextérité et votre concentration.	
_B96DA308267EC200	BPPD34	Dextérité 34		une	la	Dextérité 34	une	la	Améliore votre dextérité et votre concentration.	
_B97DA308267EC600	BPPD35	Dextérité 35		une	la	Dextérité 35	une	la	Améliore votre dextérité et votre concentration.	
_B98DA308267ECA00	BPPD36	Dextérité 36		une	la	Dextérité 36	une	la	Améliore votre dextérité et votre concentration.	
_B99DA308267ECE00	BPPD37	Dextérité 37		une	la	Dextérité 37	une	la	Améliore votre dextérité et votre concentration.	
_B9ADA308267ED200	BPPD38	Dextérité 38		une	la	Dextérité 38	une	la	Améliore votre dextérité et votre concentration.	
_B9BDA308267ED600	BPPD39	Dextérité 39		une	la	Dextérité 39	une	la	Améliore votre dextérité et votre concentration.	
_B92DA708267EB201	BPPD40	Dextérité 40		une	la	Dextérité 40	une	la	Améliore votre dextérité et votre concentration.	
_B93DA708267EB601	BPPD41	Dextérité 41		une	la	Dextérité 41	une	la	Améliore votre dextérité et votre concentration.	
_B94DA708267EBA01	BPPD42	Dextérité 42		une	la	Dextérité 42	une	la	Améliore votre dextérité et votre concentration.	
_B95DA708267EBE01	BPPD43	Dextérité 43		une	la	Dextérité 43	une	la	Améliore votre dextérité et votre concentration.	
_B96DA708267EC201	BPPD44	Dextérité 44		une	la	Dextérité 44	une	la	Améliore votre dextérité et votre concentration.	
_B97DA708267EC601	BPPD45	Dextérité 45		une	la	Dextérité 45	une	la	Améliore votre dextérité et votre concentration.	
_B98DA708267ECA01	BPPD46	Dextérité 46		une	la	Dextérité 46	une	la	Améliore votre dextérité et votre concentration.	
_B99DA708267ECE01	BPPD47	Dextérité 47		une	la	Dextérité 47	une	la	Améliore votre dextérité et votre concentration.	
_B9ADA708267ED201	BPPD48	Dextérité 48		une	la	Dextérité 48	une	la	Améliore votre dextérité et votre concentration.	
_B9BDA708267ED601	BPPD49	Dextérité 49		une	la	Dextérité 49	une	la	Améliore votre dextérité et votre concentration.	
_B92DAB08267EB202	BPPD50	Dextérité 50		une	la	Dextérité 50	une	la	Améliore votre dextérité et votre concentration.	
_A3BC737E741732FC	BPPL01	Volonté 1		une	la	Volonté 1	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_A3BC737E741736FD	BPPL02	Volonté 2		une	la	Volonté 2	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_A3BC737E74173AFE	BPPL03	Volonté 3		une	la	Volonté 3	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_A3BC737E74173EFF	BPPL04	Volonté 4		une	la	Volonté 4	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_A3BC737E74174200	BPPL05	Volonté 5		une	la	Volonté 5	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_A3BC737E74174601	BPPL06	Volonté 6		une	la	Volonté 6	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_A3BC737E74174A02	BPPL07	Volonté 7		une	la	Volonté 7	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_A3BC737E74174E03	BPPL08	Volonté 8		une	la	Volonté 8	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_A3BC737E74175204	BPPL09	Volonté 9		une	la	Volonté 9	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7B0AE	BPPL10	Volonté 10		une	la	Volonté 10	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7B8AE	BPPL11	Volonté 11		une	la	Volonté 11	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7C0AE	BPPL12	Volonté 12		une	la	Volonté 12	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7C8AE	BPPL13	Volonté 13		une	la	Volonté 13	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7D0AE	BPPL14	Volonté 14		une	la	Volonté 14	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7D8AE	BPPL15	Volonté 15		une	la	Volonté 15	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7E0AE	BPPL16	Volonté 16		une	la	Volonté 16	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7E8AE	BPPL17	Volonté 17		une	la	Volonté 17	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7F0AE	BPPL18	Volonté 18		une	la	Volonté 18	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7F8AE	BPPL19	Volonté 19		une	la	Volonté 19	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7B0B0	BPPL20	Volonté 20		une	la	Volonté 20	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7B8B0	BPPL21	Volonté 21		une	la	Volonté 21	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7C0B0	BPPL22	Volonté 22		une	la	Volonté 22	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7C8B0	BPPL23	Volonté 23		une	la	Volonté 23	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7D0B0	BPPL24	Volonté 24		une	la	Volonté 24	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7D8B0	BPPL25	Volonté 25		une	la	Volonté 25	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7E0B0	BPPL26	Volonté 26		une	la	Volonté 26	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7E8B0	BPPL27	Volonté 27		une	la	Volonté 27	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7F0B0	BPPL28	Volonté 28		une	la	Volonté 28	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7F8B0	BPPL29	Volonté 29		une	la	Volonté 29	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7B0B2	BPPL30	Volonté 30		une	la	Volonté 30	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7B8B2	BPPL31	Volonté 31		une	la	Volonté 31	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7C0B2	BPPL32	Volonté 32		une	la	Volonté 32	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7C8B2	BPPL33	Volonté 33		une	la	Volonté 33	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7D0B2	BPPL34	Volonté 34		une	la	Volonté 34	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7D8B2	BPPL35	Volonté 35		une	la	Volonté 35	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7E0B2	BPPL36	Volonté 36		une	la	Volonté 36	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7E8B2	BPPL37	Volonté 37		une	la	Volonté 37	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7F0B2	BPPL38	Volonté 38		une	la	Volonté 38	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7F8B2	BPPL39	Volonté 39		une	la	Volonté 39	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7B0B4	BPPL40	Volonté 40		une	la	Volonté 40	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7B8B4	BPPL41	Volonté 41		une	la	Volonté 41	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7C0B4	BPPL42	Volonté 42		une	la	Volonté 42	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7C8B4	BPPL43	Volonté 43		une	la	Volonté 43	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7D0B4	BPPL44	Volonté 44		une	la	Volonté 44	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7D8B4	BPPL45	Volonté 45		une	la	Volonté 45	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7E0B4	BPPL46	Volonté 46		une	la	Volonté 46	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7E8B4	BPPL47	Volonté 47		une	la	Volonté 47	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7F0B4	BPPL48	Volonté 48		une	la	Volonté 48	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7F8B4	BPPL49	Volonté 49		une	la	Volonté 49	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_3AB04F1E2EC7B0B6	BPPL50	Volonté 50		une	la	Volonté 50	une	la	Améliore votre volonté et la vitesse de régénération de votre concentration.  	
_6CBBE4F09014325F	BPBCA01	Durabilité Renforcée 1		une	la	Durabilités Renforcées 1	des	les	Bonus passif augmentant la durabilité des objets que vous créez. Cette brique se cumule avec les autres de la même famille : Durabilité Renforcée.	
_6CBBE8F090243260	BPBCA02	Durabilité Renforcée 2		une	la	Durabilités Renforcées 2	des	les	Bonus passif augmentant la durabilité des objets que vous créez. Cette brique se cumule avec les autres de la même famille : Durabilité Renforcée.	
_6CBBECF090343261	BPBCA03	Durabilité Renforcée 3		une	la	Durabilités Renforcées 3	des	les	Bonus passif augmentant la durabilité des objets que vous créez. Cette brique se cumule avec les autres de la même famille : Durabilité Renforcée.	
_6CBBF0F090443262	BPBCA04	Durabilité Renforcée 4		une	la	Durabilités Renforcées 4	des	les	Bonus passif augmentant la durabilité des objets que vous créez. Cette brique se cumule avec les autres de la même famille : Durabilité Renforcée.	
_6CBBF4F090543263	BPBCA05	Durabilité Renforcée 5		une	la	Durabilités Renforcées 5	des	les	Bonus passif augmentant la durabilité des objets que vous créez. Cette brique se cumule avec les autres de la même famille : Durabilité Renforcée.	
_15AB1A79F7BF6D36	BPBHFEA01	Durée d'Extraction 1		une	la	Durées d'Extraction 1	des	les	Ce bonus permanent augmente la durée d'extraction des sources de M.P.	
_15AB1A7A37BF6D36	BPBHFEA02	Durée d'Extraction 2		une	la	Durées d'Extraction 2	des	les	Ce bonus permanent augmente la durée d'extraction des sources de M.P.	
_15AB1A7B77BF6D36	BPBHFEA03	Durée d'Extraction 3		une	la	Durées d'Extraction 3	des	les	Ce bonus permanent augmente la durée d'extraction des sources de M.P.	
_15AB1A7CB8BF6D36	BPBHFEA04	Durée d'Extraction 4		une	la	Durées d'Extraction 4	des	les	Ce bonus permanent augmente la durée d'extraction des sources de M.P.	
_15AB1A7DF8BF6D36	BPBHFEA05	Durée d'Extraction 5		une	la	Durées d'Extraction 5	des	les	Ce bonus permanent augmente la durée d'extraction des sources de M.P.	
_25BA83B0372A1372	BPBGLA01	Repère 1		un	le	Repères 1	des	les	Ce bonus permanent augmente le nombre maximum de repères dont vous disposez sur la carte	
_25CA83B0772A1372	BPBGLA02	Repère 2		un	le	Repères 2	des	les	Ce bonus permanent augmente le nombre maximum de repères dont vous disposez sur la carte	
_25DA83B0B72A1372	BPBGLA03	Repère 3		un	le	Repères 3	des	les	Ce bonus permanent augmente le nombre maximum de repères dont vous disposez sur la carte	
_25EA83B0F82A1372	BPBGLA04	Repère 4		un	le	Repères 4	des	les	Ce bonus permanent augmente le nombre maximum de repères dont vous disposez sur la carte	
_25FA83B0382A1372	BPBGLA05	Repère 5		un	le	Repères 5	des	les	Ce bonus permanent augmente le nombre maximum de repères dont vous disposez sur la carte	
_167C0AD7ACBE2015	bmov00065	Vampirisme 1		un	le	Vampirisme 1	un	le	Vous permet de voler la vie de vos ennemis dans la limite de $MA_VAMPIRISE points de vie. Cette option doit être utilisée avec un sort infligeant des dégâts.	Vampiriser 1 - Vole jusqu'à $MA_VAMPIRISE Points de Vie
_567C0ED22DBE2015	bmov00080	Vampirisme 2		un	le	Vampirisme 2	un	le	Vous permet de voler la vie de vos ennemis dans la limite de $MA_VAMPIRISE points de vie. Cette option doit être utilisée avec un sort infligeant des dégâts.	Vampiriser 2 - Vole jusqu'à $MA_VAMPIRISE Points de Vie
_967C12D22BCE2015	bmov00100	Vampirisme 3		un	le	Vampirisme 3	un	le	Vous permet de voler la vie de vos ennemis dans la limite de $MA_VAMPIRISE points de vie. Cette option doit être utilisée avec un sort infligeant des dégâts.	Vampiriser 3 - Vole jusqu'à $MA_VAMPIRISE Points de Vie
_D77C16D2ABCE2015	bmov00120	Vampirisme 4		un	le	Vampirisme 4	un	le	Vous permet de voler la vie de vos ennemis dans la limite de $MA_VAMPIRISE points de vie. Cette option doit être utilisée avec un sort infligeant des dégâts.	Vampiriser 4 - Vole jusqu'à $MA_VAMPIRISE Points de Vie
_177C1AD22CCE2015	bmov00140	Vampirisme 5		un	le	Vampirisme 5	un	le	Vous permet de voler la vie de vos ennemis dans la limite de $MA_VAMPIRISE points de vie. Cette option doit être utilisée avec un sort infligeant des dégâts.	Vampiriser 5 - Vole jusqu'à $MA_VAMPIRISE Points de Vie
_577C0AD2ACCE2015	bmov00160	Vampirisme 6		un	le	Vampirisme 6	un	le	Vous permet de voler la vie de vos ennemis dans la limite de $MA_VAMPIRISE points de vie. Cette option doit être utilisée avec un sort infligeant des dégâts.	Vampiriser 6 - Vole jusqu'à $MA_VAMPIRISE Points de Vie
_977C0ED22DCE2015	bmov00180	Vampirisme 7		un	le	Vampirisme 7	un	le	Vous permet de voler la vie de vos ennemis dans la limite de $MA_VAMPIRISE points de vie. Cette option doit être utilisée avec un sort infligeant des dégâts.	Vampiriser 7 - Vole jusqu'à $MA_VAMPIRISE Points de Vie
_D87C12D22BDE2015	bmov00200	Vampirisme 8		un	le	Vampirisme 8	un	le	Vous permet de voler la vie de vos ennemis dans la limite de $MA_VAMPIRISE points de vie. Cette option doit être utilisée avec un sort infligeant des dégâts.	Vampiriser 8 - Vole jusqu'à $MA_VAMPIRISE Points de Vie
_187C16D7ABDE2015	bmov00225	Vampirisme 9		un	le	Vampirisme 9	un	le	Vous permet de voler la vie de vos ennemis dans la limite de $MA_VAMPIRISE points de vie. Cette option doit être utilisée avec un sort infligeant des dégâts.	Vampiriser 9 - Vole jusqu'à $MA_VAMPIRISE Points de Vie
_1F940A2C0E654D2C	bmov00250	Vampirisme 10		un	le	Vampirisme 10	un	le	Vous permet de voler la vie de vos ennemis dans la limite de $MA_VAMPIRISE points de vie. Cette option doit être utilisée avec un sort infligeant des dégâts.	Vampiriser 10 - Vole jusqu'à $MA_VAMPIRISE Points de Vie
_662728246374849A	mezz	Sommeil		un	le	Sommeil	un	les	Vous êtes endormi.	
_AE1AD495A82BE034	stun	Etourdissement		un	l'\d	Etourdissements	des	les	Vous êtes étourdi.	
_CF95FE22A0E61AC0	root	Enracinement		un	l'\d	Enracinements	des	les	Vous êtes enraciné et ne pouvez pas bouger.	
_9240DA5851B55ED5	fear	Peur		une	la	Peur	une	la	Vous avez peur et ne pouvez pas réagir.	
_278E59FE18D70C87	blind	Aveuglement		un	l'\d	Aveuglements	des	les	Vous êtes aveuglé.	
_1654E17FA005DE0F	snare	Piège		un	le	Pièges	des	les	Vos mouvements sont ralentis.	
_65D57D408C6EF768	slow	Ralentissement		un	le	Ralentissements	des	les	Vos attaques sont ralenties.	
_2773C2B3982AC3FF	stench	Puanteur		une	la	Puanteurs	des	les	Vous êtes entouré d'une aura de puanteur.	
_EA9EC30FF045C1B4	rot	Dégât de Pourriture		un	le	Dégâts de Pourriture	des	les	Vous subissez des dégâts de pourriture durables.	
_C7F206AFA1DC0BD1	cold	Dégât de Froid		un	le	Dégâts de Froid	des	les	Vous subissez des dégâts durables de froids.	
_49F3FAB2E14D0BCF	fire	Dégât de Feu		un	le	Dégâts de Feu	des	les	Vous subissez des dégâts durables de feu.	
_7DF94EAD739408C6	electric	Dégât d'Electricité		un	le	Dégâts d'Electricité	des	les	Vous subissez des dégâts durables d'électricité.	
_D27853B67A8CB3F0	acid	Dégât d'Acide		un	le	Dégâts d'Acide	des	les	Vous subissez des dégâts durables d'acide.	
_2AE9D0D7779D432A	poison	Dégât de Poison		un	le	Dégâts de Poison	des	les	Vous subissez des dégâts durables de poison.	
_312EAAFC6F1BFD1F	shockwave	Dégât d'Ondes de Choc		un	le	Dégâts d'Ondes de Choc	des	les	Vous subissez des dégâts durables d'ondes de choc.	
_69663EE2CA534E67	shielding	Bouclier		un	le	Boucliers	des	les	Vous avez un garde du corps	
_2E3CEE8410F7DF84	life_aura	Aura de Régénération de Vie		une	l'\d	Auras de Régénération de Vie	des	les	Votre vie se régénère plus rapidement.	
_50F2683492734BFC	stamina_aura	Aura de Régénération d'Endurance		une	l'\d	Auras de Régénération d'Endurance	des	les	votre Endurance se régénère plus rapidement.	
_4A5743BBEE170CE4	sap_aura	Aura de Régénération de Sève		une	l'\d	Auras de Régénération de Sève	des	les	Vos sève se régénère plus rapidement.	
_E1A4CFFB8D51C39F	umbrella_aura	Aura de Protection à Distance		une	l'\d	Auras de Protection à Distance	des	les	Vous êtes protégé contre les attaques à distance.	
_7749785EED771811	melee_protection_aura	Aura de Protection de Mêlée		une	l'\d	Auras de Protection de Mêlée	des	les	Vous êtes protégé contre les attaques de mêlée.	
