*HASH_VALUE	sbrick ID	name	* noms français	ia	da	p	pia	pda	description	description2
_99555E1F4F77FFC1	BPPI32	Entrenamiento de Inteligencia 32		un	el				Aumenta tu inteligencia y tu reserva de savia.	
_99555E1F4F7707C1	BPPI33	Entrenamiento de Inteligencia 33		un	el				Aumenta tu inteligencia y tu reserva de savia.	
_99555E1F4F770FC1	BPPI34	Entrenamiento de Inteligencia 34		un	el				Aumenta tu inteligencia y tu reserva de savia.	
_99555E1F4F7717C1	BPPI35	Entrenamiento de Inteligencia 35		un	el				Aumenta tu inteligencia y tu reserva de savia.	
_99555E1F4F771FC1	BPPI36	Entrenamiento de Inteligencia 36		un	el				Aumenta tu inteligencia y tu reserva de savia.	
_99555E1F4F7727C1	BPPI37	Entrenamiento de Inteligencia 37		un	el				Aumenta tu inteligencia y tu reserva de savia.	
_99555E1F4F772FC1	BPPI38	Entrenamiento de Inteligencia 38		un	el				Aumenta tu inteligencia y tu reserva de savia.	
_99555E1F4F7737C1	BPPI39	Entrenamiento de Inteligencia 39		un	el				Aumenta tu inteligencia y tu reserva de savia.	
_99555E1F4F77EFC3	BPPI40	Entrenamiento de Inteligencia 40		un	el				Aumenta tu inteligencia y tu reserva de savia.	
_99555E1F4F77F7C3	BPPI41	Entrenamiento de Inteligencia 41		un	el				Aumenta tu inteligencia y tu reserva de savia.	
_99555E1F4F77FFC3	BPPI42	Entrenamiento de Inteligencia 42		un	el				Aumenta tu inteligencia y tu reserva de savia.	
_99555E1F4F7707C3	BPPI43	Entrenamiento de Inteligencia 43		un	el				Aumenta tu inteligencia y tu reserva de savia.	
_99555E1F4F770FC3	BPPI44	Entrenamiento de Inteligencia 44		un	el				Aumenta tu inteligencia y tu reserva de savia.	
_99555E1F4F7717C3	BPPI45	Entrenamiento de Inteligencia 45		un	el				Aumenta tu inteligencia y tu reserva de savia.	
_99555E1F4F771FC3	BPPI46	Entrenamiento de Inteligencia 46		un	el				Aumenta tu inteligencia y tu reserva de savia.	
_99555E1F4F7727C3	BPPI47	Entrenamiento de Inteligencia 47		un	el				Aumenta tu inteligencia y tu reserva de savia.	
_99555E1F4F772FC3	BPPI48	Entrenamiento de Inteligencia 48		un	el				Aumenta tu inteligencia y tu reserva de savia.	
_99555E1F4F7737C3	BPPI49	Entrenamiento de Inteligencia 49		un	el				Aumenta tu inteligencia y tu reserva de savia.	
_99555E1F4F77EFC5	BPPI50	Entrenamiento de Inteligencia 50		un	el				Aumenta tu inteligencia y tu reserva de savia.	
_892A976C1D3499FF	BPPW01	Entrenamiento de Sabiduría 1		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_892A976C1D449DFF	BPPW02	Entrenamiento de Sabiduría 2		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_892A976C1D54A1FF	BPPW03	Entrenamiento de Sabiduría 3		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_892A976C1D64A5FF	BPPW04	Entrenamiento de Sabiduría 4		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_892A976C1D74A9FF	BPPW05	Entrenamiento de Sabiduría 5		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_892A976C1D84ADFF	BPPW06	Entrenamiento de Sabiduría 6		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_892A976C1D94B1FF	BPPW07	Entrenamiento de Sabiduría 7		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_892A976C1DA4B5FF	BPPW08	Entrenamiento de Sabiduría 8		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_892A976C1DB4B9FF	BPPW09	Entrenamiento de Sabiduría 9		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD4DCD4B8BC	BPPW10	Entrenamiento de Sabiduría 10		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD41CD4BCBC	BPPW11	Entrenamiento de Sabiduría 11		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD45CD4C0BC	BPPW12	Entrenamiento de Sabiduría 12		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD49CD4C4BC	BPPW13	Entrenamiento de Sabiduría 13		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD4DDD4C8BC	BPPW14	Entrenamiento de Sabiduría 14		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD41DD4CCBC	BPPW15	Entrenamiento de Sabiduría 15		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD45DD4D0BC	BPPW16	Entrenamiento de Sabiduría 16		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD49DD4D4BC	BPPW17	Entrenamiento de Sabiduría 17		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD4DED4D8BC	BPPW18	Entrenamiento de Sabiduría 18		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD41ED4DCBC	BPPW19	Entrenamiento de Sabiduría 19		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD4DCE4B8BD	BPPW20	Entrenamiento de Sabiduría 20		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD41CE4BCBD	BPPW21	Entrenamiento de Sabiduría 21		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD45CE4C0BD	BPPW22	Entrenamiento de Sabiduría 22		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD49CE4C4BD	BPPW23	Entrenamiento de Sabiduría 23		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD4DDE4C8BD	BPPW24	Entrenamiento de Sabiduría 24		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD41DE4CCBD	BPPW25	Entrenamiento de Sabiduría 25		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD45DE4D0BD	BPPW26	Entrenamiento de Sabiduría 26		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD49DE4D4BD	BPPW27	Entrenamiento de Sabiduría 27		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD4DEE4D8BD	BPPW28	Entrenamiento de Sabiduría 28		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD41EE4DCBD	BPPW29	Entrenamiento de Sabiduría 29		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD4DCF4B8BE	BPPW30	Entrenamiento de Sabiduría 30		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD41CF4BCBE	BPPW31	Entrenamiento de Sabiduría 31		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD45CF4C0BE	BPPW32	Entrenamiento de Sabiduría 32		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD49CF4C4BE	BPPW33	Entrenamiento de Sabiduría 33		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD4DDF4C8BE	BPPW34	Entrenamiento de Sabiduría 34		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD41DF4CCBE	BPPW35	Entrenamiento de Sabiduría 35		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD45DF4D0BE	BPPW36	Entrenamiento de Sabiduría 36		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD49DF4D4BE	BPPW37	Entrenamiento de Sabiduría 37		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD4DEF4D8BE	BPPW38	Entrenamiento de Sabiduría 38		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD41EF4DCBE	BPPW39	Entrenamiento de Sabiduría 39		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD4DC04B8BF	BPPW40	Entrenamiento de Sabiduría 40		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD41C04BCBF	BPPW41	Entrenamiento de Sabiduría 41		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD45C04C0BF	BPPW42	Entrenamiento de Sabiduría 42		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD49C04C4BF	BPPW43	Entrenamiento de Sabiduría 43		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD4DD04C8BF	BPPW44	Entrenamiento de Sabiduría 44		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD41D04CCBF	BPPW45	Entrenamiento de Sabiduría 45		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD45D04D0BF	BPPW46	Entrenamiento de Sabiduría 46		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD49D04D4BF	BPPW47	Entrenamiento de Sabiduría 47		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD4DE04D8BF	BPPW48	Entrenamiento de Sabiduría 48		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD41E04DCBF	BPPW49	Entrenamiento de Sabiduría 49		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_39D7CAD4DC14B8C0	BPPW50	Entrenamiento de Sabiduría 50		un	el				Aumenta tu sabiduría y la velocidad de regeneración de tu reserva de savia.	
_B893B4F43A880BD7	BPPS01	Entrenamiento de Fuerza 1		un	el				Aumenta tu fuerza y resistencia. 	
_B893B4F53A880FD7	BPPS02	Entrenamiento de Fuerza 2		un	el				Aumenta tu fuerza y resistencia. 	
_B893B4F63A8813D7	BPPS03	Entrenamiento de Fuerza 3		un	el				Aumenta tu fuerza y resistencia. 	
_B893B4F73A8817D7	BPPS04	Entrenamiento de Fuerza 4		un	el				Aumenta tu fuerza y resistencia. 	
_B893B4F83A881BD7	BPPS05	Entrenamiento de Fuerza 5		un	el				Aumenta tu fuerza y resistencia. 	
_B893B4F93A881FD7	BPPS06	Entrenamiento de Fuerza 6		un	el				Aumenta tu fuerza y resistencia. 	
_B893B4FA3A8823D7	BPPS07	Entrenamiento de Fuerza 7		un	el				Aumenta tu fuerza y resistencia. 	
_B893B4FB3A8827D7	BPPS08	Entrenamiento de Fuerza 8		un	el				Aumenta tu fuerza y resistencia. 	
_B893B4FC3A882BD7	BPPS09	Entrenamiento de Fuerza 9		un	el				Aumenta tu fuerza y resistencia. 	
_93F1925DAF6B46D2	BPPS10	Entrenamiento de Fuerza 10		un	el				Aumenta tu fuerza y resistencia. 	
_93F1965DAF6B4AD2	BPPS11	Entrenamiento de Fuerza 11		un	el				Aumenta tu fuerza y resistencia. 	
_93F19A5DAF6B4ED2	BPPS12	Entrenamiento de Fuerza 12		un	el				Aumenta tu fuerza y resistencia. 	
_93F19E5DAF6B52D2	BPPS13	Entrenamiento de Fuerza 13		un	el				Aumenta tu fuerza y resistencia. 	
_93F1A25DAF6B56D2	BPPS14	Entrenamiento de Fuerza 14		un	el				Aumenta tu fuerza y resistencia. 	
_93F1A65DAF6B5AD2	BPPS15	Entrenamiento de Fuerza 15		un	el				Aumenta tu fuerza y resistencia. 	
_93F1AA5DAF6B5ED2	BPPS16	Entrenamiento de Fuerza 16		un	el				Aumenta tu fuerza y resistencia. 	
_93F1AE5DAF6B62D2	BPPS17	Entrenamiento de Fuerza 17		un	el				Aumenta tu fuerza y resistencia. 	
_93F1B25DAF6B66D2	BPPS18	Entrenamiento de Fuerza 18		un	el				Aumenta tu fuerza y resistencia. 	
_93F1B65DAF6B6AD2	BPPS19	Entrenamiento de Fuerza 19		un	el				Aumenta tu fuerza y resistencia. 	
_93F1925EAF6B46D3	BPPS20	Entrenamiento de Fuerza 20		un	el				Aumenta tu fuerza y resistencia. 	
_93F1965EAF6B4AD3	BPPS21	Entrenamiento de Fuerza 21		un	el				Aumenta tu fuerza y resistencia. 	
_93F19A5EAF6B4ED3	BPPS22	Entrenamiento de Fuerza 22		un	el				Aumenta tu fuerza y resistencia. 	
_93F19E5EAF6B52D3	BPPS23	Entrenamiento de Fuerza 23		un	el				Aumenta tu fuerza y resistencia. 	
_93F1A25EAF6B56D3	BPPS24	Entrenamiento de Fuerza 24		un	el				Aumenta tu fuerza y resistencia. 	
_93F1A65EAF6B5AD3	BPPS25	Entrenamiento de Fuerza 25		un	el				Aumenta tu fuerza y resistencia. 	
_93F1AA5EAF6B5ED3	BPPS26	Entrenamiento de Fuerza 26		un	el				Aumenta tu fuerza y resistencia. 	
_93F1AE5EAF6B62D3	BPPS27	Entrenamiento de Fuerza 27		un	el				Aumenta tu fuerza y resistencia. 	
_93F1B25EAF6B66D3	BPPS28	Entrenamiento de Fuerza 28		un	el				Aumenta tu fuerza y resistencia. 	
_93F1B65EAF6B6AD3	BPPS29	Entrenamiento de Fuerza 29		un	el				Aumenta tu fuerza y resistencia. 	
_93F1925FAF6B46D4	BPPS30	Entrenamiento de Fuerza 30		un	el				Aumenta tu fuerza y resistencia. 	
_93F1965FAF6B4AD4	BPPS31	Entrenamiento de Fuerza 31		un	el				Aumenta tu fuerza y resistencia. 	
_93F19A5FAF6B4ED4	BPPS32	Entrenamiento de Fuerza 32		un	el				Aumenta tu fuerza y resistencia. 	
_93F19E5FAF6B52D4	BPPS33	Entrenamiento de Fuerza 33		un	el				Aumenta tu fuerza y resistencia. 	
_93F1A25FAF6B56D4	BPPS34	Entrenamiento de Fuerza 34		un	el				Aumenta tu fuerza y resistencia. 	
_93F1A65FAF6B5AD4	BPPS35	Entrenamiento de Fuerza 35		un	el				Aumenta tu fuerza y resistencia. 	
_93F1AA5FAF6B5ED4	BPPS36	Entrenamiento de Fuerza 36		un	el				Aumenta tu fuerza y resistencia. 	
_93F1AE5FAF6B62D4	BPPS37	Entrenamiento de Fuerza 37		un	el				Aumenta tu fuerza y resistencia. 	
_93F1B25FAF6B66D4	BPPS38	Entrenamiento de Fuerza 38		un	el				Aumenta tu fuerza y resistencia. 	
_93F1B65FAF6B6AD4	BPPS39	Entrenamiento de Fuerza 39		un	el				Aumenta tu fuerza y resistencia. 	
_93F19260AF6B46D5	BPPS40	Entrenamiento de Fuerza 40		un	el				Aumenta tu fuerza y resistencia. 	
_93F19660AF6B4AD5	BPPS41	Entrenamiento de Fuerza 41		un	el				Aumenta tu fuerza y resistencia. 	
_93F19A60AF6B4ED5	BPPS42	Entrenamiento de Fuerza 42		un	el				Aumenta tu fuerza y resistencia. 	
_93F19E60AF6B52D5	BPPS43	Entrenamiento de Fuerza 43		un	el				Aumenta tu fuerza y resistencia. 	
_93F1A260AF6B56D5	BPPS44	Entrenamiento de Fuerza 44		un	el				Aumenta tu fuerza y resistencia. 	
_93F1A660AF6B5AD5	BPPS45	Entrenamiento de Fuerza 45		un	el				Aumenta tu fuerza y resistencia. 	
_93F1AA60AF6B5ED5	BPPS46	Entrenamiento de Fuerza 46		un	el				Aumenta tu fuerza y resistencia. 	
_93F1AE60AF6B62D5	BPPS47	Entrenamiento de Fuerza 47		un	el				Aumenta tu fuerza y resistencia. 	
_93F1B260AF6B66D5	BPPS48	Entrenamiento de Fuerza 48		un	el				Aumenta tu fuerza y resistencia. 	
_93F1B660AF6B6AD5	BPPS49	Entrenamiento de Fuerza 49		un	el				Aumenta tu fuerza y resistencia. 	
_93F19261AF6B46D6	BPPS50	Entrenamiento de Fuerza 50		un	el				Aumenta tu fuerza y resistencia. 	
_25FD0F13FFB4F84C	BPPB01	Entrenamiento de Equilibrio 1		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_25FD0F133FB4FC4C	BPPB02	Entrenamiento de Equilibrio 2		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_25FD0F137FB4004C	BPPB03	Entrenamiento de Equilibrio 3		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_25FD0F13C0B4044C	BPPB04	Entrenamiento de Equilibrio 4		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_25FD0F1300B4084C	BPPB05	Entrenamiento de Equilibrio 5		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_25FD0F1340B40C4C	BPPB06	Entrenamiento de Equilibrio 6		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_25FD0F1380B4104C	BPPB07	Entrenamiento de Equilibrio 7		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_25FD0F13C1B4144C	BPPB08	Entrenamiento de Equilibrio 8		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_25FD0F1301B4184C	BPPB09	Entrenamiento de Equilibrio 9		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_747582476DD80997	BPPB10	Entrenamiento de Equilibrio 10		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_747582486DD80D97	BPPB11	Entrenamiento de Equilibrio 11		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_747582496DD81197	BPPB12	Entrenamiento de Equilibrio 12		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824A6DD81597	BPPB13	Entrenamiento de Equilibrio 13		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824B6DD81997	BPPB14	Entrenamiento de Equilibrio 14		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824C6DD81D97	BPPB15	Entrenamiento de Equilibrio 15		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824D6DD82197	BPPB16	Entrenamiento de Equilibrio 16		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824E6DD82597	BPPB17	Entrenamiento de Equilibrio 17		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824F6DD82997	BPPB18	Entrenamiento de Equilibrio 18		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_747582506DD82D97	BPPB19	Entrenamiento de Equilibrio 19		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_74758247ADD80998	BPPB20	Entrenamiento de Equilibrio 20		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_74758248ADD80D98	BPPB21	Entrenamiento de Equilibrio 21		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_74758249ADD81198	BPPB22	Entrenamiento de Equilibrio 22		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824AADD81598	BPPB23	Entrenamiento de Equilibrio 23		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824BADD81998	BPPB24	Entrenamiento de Equilibrio 24		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824CADD81D98	BPPB25	Entrenamiento de Equilibrio 25		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824DADD82198	BPPB26	Entrenamiento de Equilibrio 26		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824EADD82598	BPPB27	Entrenamiento de Equilibrio 27		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824FADD82998	BPPB28	Entrenamiento de Equilibrio 28		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_74758250ADD82D98	BPPB29	Entrenamiento de Equilibrio 29		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_74758247EDD80999	BPPB30	Entrenamiento de Equilibrio 30		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_74758248EDD80D99	BPPB31	Entrenamiento de Equilibrio 32		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_74758249EDD81199	BPPB32	Entrenamiento de Equilibrio 32		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824AEDD81599	BPPB33	Entrenamiento de Equilibrio 33		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824BEDD81999	BPPB34	Entrenamiento de Equilibrio 34		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824CEDD81D99	BPPB35	Entrenamiento de Equilibrio 35		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824DEDD82199	BPPB36	Entrenamiento de Equilibrio 36		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824EEDD82599	BPPB37	Entrenamiento de Equilibrio 37		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824FEDD82999	BPPB38	Entrenamiento de Equilibrio 38		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_74758250EDD82D99	BPPB39	Entrenamiento de Equilibrio 39		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_747582472ED8099A	BPPB40	Entrenamiento de Equilibrio 40		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_747582482ED80D9A	BPPB41	Entrenamiento de Equilibrio 41		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_747582492ED8119A	BPPB42	Entrenamiento de Equilibrio 42		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824A2ED8159A	BPPB43	Entrenamiento de Equilibrio 43		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824B2ED8199A	BPPB44	Entrenamiento de Equilibrio 44		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824C2ED81D9A	BPPB45	Entrenamiento de Equilibrio 45		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824D2ED8219A	BPPB46	Entrenamiento de Equilibrio 46		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824E2ED8259A	BPPB47	Entrenamiento de Equilibrio 47		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_7475824F2ED8299A	BPPB48	Entrenamiento de Equilibrio 48		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_747582502ED82D9A	BPPB49	Entrenamiento de Equilibrio 49		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_747582476ED8099B	BPPB50	Entrenamiento de Equilibrio 50		un	el				Aumenta tu equilibrio y tu velocidad de regeneración de resistencia. 	
_035D4BEC2F3BE7E5	BPPD01	Entrenamiento de Destreza 1		un	el				Aumenta tu Destreza y Enfoque.	
_035D4FEC2F3BEBE5	BPPD02	Entrenamiento de Destreza 2		un	el				Aumenta tu Destreza y Enfoque.	
_035D53EC2F3BEFE5	BPPD03	Entrenamiento de Destreza 3		un	el				Aumenta tu Destreza y Enfoque.	
_035D57EC2F3BF3E5	BPPD04	Entrenamiento de Destreza 4		un	el				Aumenta tu Destreza y Enfoque.	
_035D5BEC2F3BF7E5	BPPD05	Entrenamiento de Destreza 5		un	el				Aumenta tu Destreza y Enfoque.	
_035D5FEC2F3BFBE5	BPPD06	Entrenamiento de Destreza 6		un	el				Aumenta tu Destreza y Enfoque.	
_035D63EC2F3BFFE5	BPPD07	Entrenamiento de Destreza 7		un	el				Aumenta tu Destreza y Enfoque.	
_035D67EC2F3B03E5	BPPD08	Entrenamiento de Destreza 8		un	el				Aumenta tu Destreza y Enfoque.	
_035D6BEC2F3B07E5	BPPD09	Entrenamiento de Destreza 9		un	el				Aumenta tu Destreza y Enfoque.	
_B92D9B08267EB2FE	BPPD10	Entrenamiento de Destreza 10		un	el				Aumenta tu Destreza y Enfoque.	
_B93D9B08267EB6FE	BPPD11	Entrenamiento de Destreza 11		un	el				Aumenta tu Destreza y Enfoque.	
_B94D9B08267EBAFE	BPPD12	Entrenamiento de Destreza 12		un	el				Aumenta tu Destreza y Enfoque.	
_B95D9B08267EBEFE	BPPD13	Entrenamiento de Destreza 13		un	el				Aumenta tu Destreza y Enfoque.	
_B96D9B08267EC2FE	BPPD14	Entrenamiento de Destreza 14		un	el				Aumenta tu Destreza y Enfoque.	
_B97D9B08267EC6FE	BPPD15	Entrenamiento de Destreza 15		un	el				Aumenta tu Destreza y Enfoque.	
_B98D9B08267ECAFE	BPPD16	Entrenamiento de Destreza 16		un	el				Aumenta tu Destreza y Enfoque.	
_B99D9B08267ECEFE	BPPD17	Entrenamiento de Destreza 17		un	el				Aumenta tu Destreza y Enfoque.	
_B9AD9B08267ED2FE	BPPD18	Entrenamiento de Destreza 18		un	el				Aumenta tu Destreza y Enfoque.	
_B9BD9B08267ED6FE	BPPD19	Entrenamiento de Destreza 19		un	el				Aumenta tu Destreza y Enfoque.	
_B92D9F08267EB2FF	BPPD20	Entrenamiento de Destreza 20		un	el				Aumenta tu Destreza y Enfoque.	
_B93D9F08267EB6FF	BPPD21	Entrenamiento de Destreza 21		un	el				Aumenta tu Destreza y Enfoque.	
_B94D9F08267EBAFF	BPPD22	Entrenamiento de Destreza 22		un	el				Aumenta tu Destreza y Enfoque.	
_B95D9F08267EBEFF	BPPD23	Entrenamiento de Destreza 23		un	el				Aumenta tu Destreza y Enfoque.	
_B96D9F08267EC2FF	BPPD24	Entrenamiento de Destreza 24		un	el				Aumenta tu Destreza y Enfoque.	
_B97D9F08267EC6FF	BPPD25	Entrenamiento de Destreza 25		un	el				Aumenta tu Destreza y Enfoque.	
_B98D9F08267ECAFF	BPPD26	Entrenamiento de Destreza 26		un	el				Aumenta tu Destreza y Enfoque.	
_B99D9F08267ECEFF	BPPD27	Entrenamiento de Destreza 27		un	el				Aumenta tu Destreza y Enfoque.	
_B9AD9F08267ED2FF	BPPD28	Entrenamiento de Destreza 28		un	el				Aumenta tu Destreza y Enfoque.	
_B9BD9F08267ED6FF	BPPD29	Entrenamiento de Destreza 29		un	el				Aumenta tu Destreza y Enfoque.	
_B92DA308267EB200	BPPD30	Entrenamiento de Destreza 30		un	el				Aumenta tu Destreza y Enfoque.	
_B93DA308267EB600	BPPD31	Entrenamiento de Destreza 31		un	el				Aumenta tu Destreza y Enfoque.	
_B94DA308267EBA00	BPPD32	Entrenamiento de Destreza 32		un	el				Aumenta tu Destreza y Enfoque.	
_B95DA308267EBE00	BPPD33	Entrenamiento de Destreza 33		un	el				Aumenta tu Destreza y Enfoque.	
_B96DA308267EC200	BPPD34	Entrenamiento de Destreza 34		un	el				Aumenta tu Destreza y Enfoque.	
_B97DA308267EC600	BPPD35	Entrenamiento de Destreza 35		un	el				Aumenta tu Destreza y Enfoque.	
_B98DA308267ECA00	BPPD36	Entrenamiento de Destreza 36		un	el				Aumenta tu Destreza y Enfoque.	
_B99DA308267ECE00	BPPD37	Entrenamiento de Destreza 37		un	el				Aumenta tu Destreza y Enfoque.	
_B9ADA308267ED200	BPPD38	Entrenamiento de Destreza 38		un	el				Aumenta tu Destreza y Enfoque.	
