*HASH_VALUE	creature ID	name	ia	da	p	pia	pda
_04954A51FC38E4BC	chcfa3	Docile Capryni	a	the	Docile Caprynies	\d	the
_32A645096E4C88FF	chcfa4	Meek Capryni	a	the	Meek Caprynies	\d	the
_64E684A65E07CF9D	chale5	Tron	\d	\d			
_DE49A49BA4477B8A	ccdle5	Zaber	\d	\d			
_E89AFC98EA744AAE	ckhle5	Kritter	\d	\d			
_E6989488E6744AA6	ckdle5	Chaghan	\d	\d			
_E6DAB498E6764A9A	chsle5	Shinkah	\d	\d			
_DEB8F0A2ECC7C77E	chhle5	Norse	\d	\d			
_4E96A09124E8AF83	ccdle8	Death Torbak	a	the	Death Torbaks	\d	the
_53C810706633BB96	ccile8	Death Zerx	a	the	Death Zerxes	\d	the
_53481470DB53DB80	cdale8	Death Cute	a	the	Death Cutes	\d	the
_4E9800A1A997AF5C	ckjle8	Death Kipesta	a	the	Death Kipestas	\d	the
_4E58009D2BB7AF5C	ckfle8	Death Kirosta	a	the	Death Kirostas	\d	the
_1888B88A24174F59	ccnle8	Death Horncher	a	the	Death Hornchers	\d	the
_4E48DC8CAD97AF5C	ckele8	Death Kipucka	a	the	Death Kipuckas	\d	the
_D5B60F8BD4D6C377	ccfle8	Death Najab	a	the	Death Najabs	\d	the
_E61804A666745AA6	ckele7	Kipukan	\d	\d			
_5ED8989DE936D773	cdale7	Cukan	\d	\d			
_2CF9A09764475F78	chsle7	Shakan	\d	\d			
_5ED8A89D2916DB71	chale7	Arkan	\d	\d			
_2C0850A327C76378	ccdle7	Torkan	\d	\d			
_572811E55919BF80	ccdlf4	Great Torbak	a	the	Great Torbaks	\d	the
_14EAD88BE0A2F788	ccflf4	Great Najab	a	the	Great Najabs	\d	the
_18C7D3931848A779	ckhlf4	Great Kipee	a	the	Great Kipees	\d	the
_0EF7B099ED269788	ckblf4	Great Kinrey	a	the	Great Kinreys	\d	the
_18B7D39C1757A779	ckglf4	Great Kiban	a	the	Great Kibans	\d	the
_6D89409E28875777	ccdlf5	Slucer	\d	\d			
_DE48CCA228A69B77	ccflf5	Fijoo	\d	\d			
_DEA9ACAD2737AF7F	chrlf5	Niobi	\d	\d			
_2FC9D0AF68C75B77	ckglf5	Tooroy	\d	\d			
_5888B88A24174F5A	ccnlf8	Death Horncher	a	the	Death Hornchers	\d	the
_534814701B53DB81	cdalf8	Death Cute	a	the	Death Cutes	\d	the
_D5B60F8CD4D6C378	ccflf8	Death Najab	a	the	Death Najabs	\d	the
_4EA7CA9168E7AF87	chulf8	Death Wombaï	a	the	Death Wombaïs	\d	the
_4E68009D2BB7AF5D	ckflf8	Death Kirosta	a	the	Death Kirostas	\d	the
_E6388CAA68145AA8	ccnlf7	Hornkan	\d	\d			
_6C19A8A328F76F79	chulf7	Womkan	\d	\d			
_EEFA80AF6CC85775	chgpd5	Spyker	\d	\d			
_DFC8F0A1EC37D385	ckjpd5	Voole	\d	\d			
_DF48C4A6AC07DB86	ccipd5	Wylin	\d	\d			
_DF68EC9A2DE6EB73	ckhpd5	Dunka	\d	\d			
_2A7964AA69F62775	chbpd5	Gormac	\d	\d			
_ED996C97E5A61375	cdapd5	Bodlin	\d	\d			
_AB28306966892795	ckjpd8	Terminator Kipesta	a	the	Terminator Kipestas	\d	the
_ACF834676AA7CB96	ccnpd8	Terminator Horncher	a	the	Terminator Hornchers	\d	the
_F019E458A706628E	cdapd8	Terminator Cute	a	the	Terminator Cutes	\d	the
_2FF8245D20A8F79D	ckipd8	Terminator Kizoar	a	the	Terminator Kizoars	\d	the
_AB1810696689238D	ccipd8	Terminator Kipesta	a	the	Terminator Kipestas	\d	the
_2AC83069AA98E393	ckdpd8	Terminator Kincher	a	the	Terminator Kinchers	\d	the
_5FD8109E70A60779	cpapd7	Jukoo	\d	\d			
_E8B8087CEA07BBA4	ckdpd7	Kincherkoo	\d	\d			
_5FD8E09E6D36D772	cdapd7	Cukoo	\d	\d			
_EE388CAA68145AA6	ccnpd7	Hornkoo	\d	\d			
_DF28B8A2EB86DF7D	chlpe5	Mukah	\d	\d			
_2DD9D0BA29363776	ckepe5	Korzin	\d	\d			
_61165CA99C76DB92	ckdpe5	Edna	\d	\d			
_2E1A98B368C75376	ckipe5	Rayler	\d	\d			
_DF69D4A92AA7D382	ckfpe5	Roner	\d	\d			
_AD148C70DD76FB66	ccope5	Dhar-Teeh	\d	\d			
_E25664B49F77079E	cchpe5	Slyk	\d	\d			
_EC0AE0A6E6262B76	chxpe5	Harini	\d	\d			
_2E9A6CB0AB975776	chape5	Smyler	\d	\d			
_DF09E8AAAC27BB77	chbpe5	Glump	\d	\d			
_2DB998AB68277376	ckgpe5	Zoonen	\d	\d			
_2FF8245D20B8F79E	ckipe8	Terminator Kizoar	a	the	Terminator Kizoars	\d	the
_2BE83069A68917A0	ckfpe8	Terminator Kirosta	a	the	Terminator Kirostas	\d	the
_ACA964562B67F78A	ccope8	Terminator Tyrancha	a	the	Terminator Tyranchas	\d	the
_2AC83069EA98E394	ckdpe8	Terminator Kincher	a	the	Terminator Kinchers	\d	the
_69AA085D20272B9F	chxpe8	Terminator Gubani	a	the	Terminator Gubanis	\d	the
_2EE9FC58A706628C	chape8	Terminator Arma	a	the	Terminator Armas	\d	the
_2B68305D20182B97	cchpe8	Terminator Varinx	a	the	Terminator Varinxes	\d	the
_28581C5A2405FF97	ckgpe8	Terminator Kiban	a	the	Terminator Kibans	\d	the
_F019E458A7066290	cdape8	Terminator Cute	a	the	Terminator Cutes	\d	the
_ABD83069A6F8D3A6	ckepe8	Terminator Kipucka	a	the	Terminator Kipuckas	\d	the
_EE5824AA6E965AA8	ccope7	Tyrakoo	\d	\d			
_69E890A16364EBAF	ckhpe7	Kipeekoo	\d	\d			
_6DB9BCA266777778	chlpe7	Yelkoo	\d	\d			
_EE38D4AA66745AA8	ckfpe7	Kirokoo	\d	\d			
_EE7A4C8A6CF45AA8	chxpe7	Gubakoo	\d	\d			
_CAEF0DFD94587706	chlpf4	Voracious Yelk	a	the	Voracious Yelks	\d	the
_088EEA47E36F0C0E	chgpf4	Voracious Lumper	a	the	Voracious Lumpers	\d	the
_5D8F0D86B7FD6012	cpapf4	Devastating Jubla	a	the	Devastating Jublas	\d	the
_D64A109620031785	ckhpf4	Great Kipee	a	the	Great Kipees	\d	the
_5CC751E05DD8DF7B	ckbpf4	Great Kinrey	a	the	Great Kinreys	\d	the
_18FAD89F1F221785	ckgpf4	Great Kiban	a	the	Great Kibans	\d	the
_EDAC1806A8F6EC9E	ckapf4	Great Kidinak	a	the	Great Kidinaks	\d	the
_6ACFDDBE6E479798	ckepf4	Great Kipucka	a	the	Great Kipuckas	\d	the
_6A1F01CE6AD8D788	ckjpf4	Great Kipesta	a	the	Great Kipestas	\d	the
_9BF835DC9C99C377	ckipf4	Great Kizoar	a	the	Great Kizoars	\d	the
_723AD4AA6674528E	ckfpf6	Kirosta	a	the	Kirostas	\d	the
_DFF8B89EEB96DF73	chhpf5	Bukah	\d	\d			
_ED298092A4576777	chlpf5	Weebil	\d	\d			
_DF60B81DEB16DF73	chgpf5	Budaï	\d	\d			
_DFD8AC9D2937CB87	ccmpf5	Vulca	\d	\d			
_EF97BFA431C606A7	ccopf5	Ryx	\d	\d			
_E997BF9625460699	ccgpf5	Raj	\d	\d			
_DF8808A0EB37AB74	ckhpf5	Cetra	\d	\d			
_6E9AD8A5E3A63B77	ckgpf5	Lector	\d	\d			
_6DD9A8AA2AE84B77	ckepf5	Pulpin	\d	\d			
_DF18CCA32867BB8B	ckjpf5	Zinch	\d	\d			
_6E1AC0A5E2F75777	ckipf5	Scaver	\d	\d			
_EC0978A4E6976777	ckfpf5	Wikkah	\d	\d			
_DF4800986CA8BB83	ckdpf5	Rippa	\d	\d			
_2C0AC08EE7572B78	chxpf6	Gubani	\d	\d			
_1FF654AF5F36F7A1	cdapf6	Cute	\d	\d			
_AD6994A327E76B79	ccgpf7	Vorkoo	\d	\d			
_EE18C4946C545AAA	ccmpf7	Jugukoo	\d	\d			
_EE5824AA6E965AAA	ccopf7	Tyrakoo	\d	\d			
_E8B8087C6A07BBA6	ckdpf7	Kincherkoo	\d	\d			
_AD69A8A3AAA74379	chgpf7	Lumkoo	\d	\d			
_EE38D4AA66745AAA	ckfpf7	Kirokoo	\d	\d			
_EE98D4BA66745AAA	ckipf7	Kizokoo	\d	\d			
_EE1804A666785AAA	ckepf7	Kipukoo	\d	\d			
_EE58648A66745AAA	ckgpf7	Kibakoo	\d	\d			
_5FF8109E70A6077B	cpapf7	Jukoo	\d	\d			
_ADB9BCA266777779	chlpf7	Yelkoo	\d	\d			
_5F68F0A56A46A77E	chhpf7	Mekoo	\d	\d			
_E088709F2AF7373E	chfgc2	Sickly Messab	a	the	Sickly Messabs	\d	the
_E42944992666266C	ccdgc1	Plagued Torbak	a	the	Plagued Torbaks	\d	the
_E0F85C8CA897533E	ccdgc2	Sickly Torbak	a	the	Sickly Torbaks	\d	the
_29C83C5F63D7838C	ccdgc3	Putrescent Torbak	a	the	Putrescent Torbaks	\d	the
_1E48509DE7374B37	ccdgc4	Lethal Torbak	a	the	Lethal Torbaks	\d	the
_E3688CB426652E6D	chfgd1	Ravaged Messab	a	the	Ravaged Messabs	\d	the
_25482CAEA8D62E6D	ccdgd1	Ravaged Torbak	a	the	Ravaged Torbaks	\d	the
_26F9A88F0C44BF95	ccdgd2	Festering Torbak	a	the	Festering Torbaks	\d	the
_25777FBDA987AF9E	ccdgd3	Pestiferous Torbak	a	the	Pestiferous Torbaks	\d	the
_1E58509DE7374B38	ccdgd4	Lethal Torbak	a	the	Lethal Torbaks	\d	the
_1EF864B069972F39	chfge4	Lethal Messab	a	the	Lethal Messabs	\d	the
_A5FAA88F9396DB9C	ccdge1	Pustulous Torbak	a	the	Pustulous Torbaks	\d	the
_A768689D65263672	ccdge2	Seeping Torbak	a	the	Seeping Torbaks	\d	the
_A7685C99E6F50673	ccdge3	Foaming Torbak	a	the	Foaming Torbaks	\d	the
_1E68509DE7374B39	ccdge4	Lethal Torbak	a	the	Lethal Torbaks	\d	the
_A6B6E3B6A5571F5D	chegf4	Lethal Cray	a	the	Lethal Crays	\d	the
_6449C89060500AA1	chfgf3	Fiendish Messab	a	the	Fiendish Messabs	\d	the
_1E0864B069972F3A	chfgf4	Lethal Messab	a	the	Lethal Messabs	\d	the
_E87884A9A9A5BA5B	chkgf4	Lethal Ryzoholo	a	the	Lethal Ryzoholos	\d	the
_A626E3A868F6775D	chlgf4	Lethal Yelk	a	the	Lethal Yelks	\d	the
_E7C938A829F6AF2E	ccagf4	Lethal Chonari	a	the	Lethal Chonaris	\d	the
_252848A9E3047E63	ccbgf4	Lethal Cococlaw	a	the	Lethal Cococlaws	\d	the
_279878A22010EA9C	ccdgf1	Demented Torbak	a	the	Demented Torbaks	\d	the
_64599C9AA650F29C	ccdgf2	Frenzied Torbak	a	the	Frenzied Torbaks	\d	the
_64F89C9A22500AAA	ccdgf3	Fiendish Torbak	a	the	Fiendish Torbaks	\d	the
_1E78509DE7374B3A	ccdgf4	Lethal Torbak	a	the	Lethal Torbaks	\d	the
_21F694B3E3D67750	ccegf4	Lethal Regus	a	the	Lethal Reguss	\d	the
_2106509FE4966750	ccfgf4	Lethal Najab	a	the	Lethal Najabs	\d	the
_2116A89F26768750	ccggf4	Lethal Vorax	a	the	Lethal Voraxes	\d	the
_1EB94CA7A957273A	cbagf4	Lethal Kazoar	a	the	Lethal Kazoars	\d	the
_A696CBAFA6365F5D	cbcgf4	Lethal Yber	a	the	Lethal Ybers	\d	the
_21B680AAA1A85750	cpagf4	Lethal Jubla	a	the	Lethal Jublas	\d	the
_1EB89CA7E988473A	cpbgf4	Lethal Stinga	a	the	Lethal Stingas	\d	the
_E889E0A56945B24D	cpcgf4	Lethal Psykopla	a	the	Lethal Psykoplas	\d	the
_E7B888BDA636EF2E	cpdgf4	Lethal Slaveni	a	the	Lethal Slavenis	\d	the
_1E78ACAC6AC7473A	cpfgf4	Lethal Shooki	a	the	Lethal Shookis	\d	the
_67B88CAB6706CF2E	ckagf4	Lethal Kidinak	a	the	Lethal Kidinaks	\d	the
_1E3980ABE8D7273A	ckbgf4	Lethal Kinrey	a	the	Lethal Kinreys	\d	the
_67D8A4A3EC06CF2E	ckcgf4	Lethal Kizarak	a	the	Lethal Kizaraks	\d	the
_292880A5E906CF2E	ckdgf4	Lethal Kincher	a	the	Lethal Kinchers	\d	the
_E59870B76A06CF2E	ckegf4	Lethal Kipucka	a	the	Lethal Kipuckas	\d	the
_2116A09F22965B50	ckggf4	Lethal Kiban	a	the	Lethal Kibans	\d	the
_1E3970AFEBD7273A	ckigf4	Lethal Kizoar	a	the	Lethal Kizoars	\d	the
_E579C4A76A06CF2E	ckjgf4	Lethal Kipesta	a	the	Lethal Kipestas	\d	the
_A676D3A26A470F5D	cdagf4	Lethal Cute	a	the	Lethal Cutes	\d	the
_1ED954A2E468133A	cdcgf4	Lethal Frahar	a	the	Lethal Frahars	\d	the
_1E38549B24D7173A	cdbgf4	Lethal Gibbaï	a	the	Lethal Gibbaïs	\d	the
_6519BC99EBC4D9A1	ckaib1	Trooper Kidinak	a	the	Trooper Kidinaks	\d	the
_871A5CB8EA77CB69	ckaib2	Power Trooper Kidinak	a	the	Power Trooper Kidinaks	\d	the
_873A4CA6ABE6CF69	ckaib3	Great Trooper Kidinak	a	the	Great Trooper Kidinaks	\d	the
_874998AA2AC6D369	ckaib4	Elite Trooper Kidinak	an	the	Elite Trooper Kidinaks	\d	the
_A919BCABA9763679	ckbib1	Trooper Kinrey	a	the	Trooper Kinreys	\d	the
_84BBBCAFEA97C366	ckbib2	Power Trooper Kinrey	a	the	Power Trooper Kinreys	\d	the
_84DBAC9DAB06C766	ckbib3	Great Trooper Kinrey	a	the	Great Trooper Kinreys	\d	the
_84EAF8A12AE6CB66	ckbib4	Elite Trooper Kinrey	an	the	Elite Trooper Kinreys	\d	the
_659A9CAFEBC4D9A1	ckcib1	Trooper Kizarak	a	the	Trooper Kizaraks	\d	the
_873A5CBCE8D8CB69	ckcib2	Power Trooper Kizarak	a	the	Power Trooper Kizaraks	\d	the
_875A4CAAA947CF69	ckcib3	Great Trooper Kizarak	a	the	Great Trooper Kizaraks	\d	the
_876998AE2827D369	ckcib4	Elite Trooper Kizarak	an	the	Elite Trooper Kizaraks	\d	the
_6619A4A3EBC4D9A8	ckdib1	Trooper Kincher	a	the	Trooper Kinchers	\d	the
_87BB6CB26817CB69	ckdib2	Power Trooper Kincher	a	the	Power Trooper Kinchers	\d	the
_87DB5CA02986CF69	ckdib3	Great Trooper Kincher	a	the	Great Trooper Kinchers	\d	the
_87EAA8A4A866D369	ckdib4	Elite Trooper Kincher	an	the	Elite Trooper Kinchers	\d	the
_E649CCA7255396A2	ckeib1	Trooper Kipucker	a	the	Trooper Kipuckers	\d	the
_06FA84ADEB58D775	ckeib2	Power Trooper Kipucker	a	the	Power Trooper Kipuckers	\d	the
_061A749BACC7DB75	ckeib3	Great Trooper Kipucker	a	the	Great Trooper Kipuckers	\d	the
_0629C09F2BA7DF75	ckeib4	Elite Trooper Kipucker	an	the	Elite Trooper Kipuckers	\d	the
_2A0AD4A7EBC4D997	ckfib1	Trooper Kirosta	a	the	Trooper Kirostas	\d	the
_87CAA8BD6B58CB69	ckfib2	Power Trooper Kirosta	a	the	Power Trooper Kirostas	\d	the
_87EA98AB2CC7CF69	ckfib3	Great Trooper Kirosta	a	the	Great Trooper Kirostas	\d	the
_87F9E4AFABA7D369	ckfib4	Elite Trooper Kirosta	an	the	Elite Trooper Kirostas	\d	the
_705A9CAB6B62D999	ckfrb1	Assault Kirosta	an	the	Assault Kirostas	\d	the
_C9EAC4C2E899CF56	ckfrb2	Power Assault Kirosta	a	the	Power Assault Kirostas	\d	the
_C90AB4B0A908D356	ckfrb3	Great Assault Kirosta	a	the	Great Assault Kirostas	\d	the
_C91900B428E8D756	ckfrb4	Elite Assault Kirosta	an	the	Elite Assault Kirostas	\d	the
_1C89949BAB25A290	ckgib1	Trooper Kiban	a	the	Trooper Kibans	\d	the
_C34AA8B86897E364	ckgib2	Power Trooper Kiban	a	the	Power Trooper Kibans	\d	the
_C36A98A62906E764	ckgib3	Great Trooper Kiban	a	the	Great Trooper Kibans	\d	the
_C379E4AAA8E6EB64	ckgib4	Elite Trooper Kiban	an	the	Elite Trooper Kibans	\d	the
_1C09A4AAAB25A290	ckhib1	Trooper Kipee	a	the	Trooper Kipees	\d	the
_C35AA8AF6988E364	ckhib2	Power Trooper Kipee	a	the	Power Trooper Kipees	\d	the
_C37A989D2AF7E764	ckhib3	Great Trooper Kipee	a	the	Great Trooper Kipees	\d	the
_C389E4A1A9D7EB64	ckhib4	Elite Trooper Kipee	an	the	Elite Trooper Kipees	\d	the
_E749CCB7A9763679	ckiib1	Trooper Kizoar	a	the	Trooper Kizoars	\d	the
_842BA0ABEB58C366	ckiib2	Power Trooper Kizoar	a	the	Power Trooper Kizoars	\d	the
_844B9099ACC7C766	ckiib3	Great Trooper Kizoar	a	the	Great Trooper Kizoars	\d	the
_845ADC9D2BA7CB66	ckiib4	Elite Trooper Kizoar	an	the	Elite Trooper Kizoars	\d	the
_2A8AACA5EBC4D997	ckjib1	Trooper Kipesta	a	the	Trooper Kipestas	\d	the
_870AA8BDE938CB69	ckjib2	Power Trooper Kipesta	a	the	Power Trooper Kipestas	\d	the
_872A98ABAAA7CF69	ckjib3	Great Trooper Kipesta	a	the	Great Trooper Kipestas	\d	the
_8739E4AF2987D369	ckjib4	Elite Trooper Kipesta	an	the	Elite Trooper Kipestas	\d	the
_66F7FFA165F626A0	ckbib5	Rey	\d	\d			
_66FA04A666745A9A	ckeib7	Kipurek	\d	\d			
_A8187CA0A327DB28	ckaic1	Raider Kidinak	a	the	Raider Kidinaks	\d	the
_4E86B8A0E7E76B83	ckaic2	Power Raider Kidinak	a	the	Power Raider Kidinaks	\d	the
_4EA6A88EA8566F83	ckaic3	Great Raider Kidinak	a	the	Great Raider Kidinaks	\d	the
_4EB5F49227367383	ckaic4	Elite Raider Kidinak	an	the	Elite Raider Kidinaks	\d	the
_5F4978A0E6870B3D	ckbic1	Raider Kinrey	a	the	Raider Kinreys	\d	the
_8DD5DCB8A7E8B381	ckbic2	Power Raider Kinrey	a	the	Power Raider Kinreys	\d	the
_8DF5CCA66857B781	ckbic3	Great Raider Kinrey	a	the	Great Raider Kinreys	\d	the
_8D0418AAE737BB81	ckbic4	Elite Raider Kinrey	an	the	Elite Raider Kinreys	\d	the
_A83894982827DB28	ckcic1	Raider Kizarak	a	the	Raider Kizaraks	\d	the
_4EA6B8A06867C383	ckcic2	Power Raider Kizarak	a	the	Power Raider Kizaraks	\d	the
_4EC6A88E29D6C783	ckcic3	Great Raider Kizarak	a	the	Great Raider Kizaraks	\d	the
_4ED5F492A8B6CB83	ckcic4	Elite Raider Kizarak	an	the	Elite Raider Kizaraks	\d	the
_6A88709A2527DB28	ckdic1	Raider Kincher	a	the	Raider Kinchers	\d	the
_4EB6D4A427879383	ckdic2	Power Raider Kincher	a	the	Power Raider Kinchers	\d	the
_4ED6C492E8F69783	ckdic3	Great Raider Kincher	a	the	Great Raider Kinchers	\d	the
_4EE5109667D69B83	ckdic4	Elite Raider Kincher	an	the	Elite Raider Kinchers	\d	the
_A9B878A425668658	ckeic1	Raider Kipucker	a	the	Raider Kipuckers	\d	the
_51A6A0AAA628A386	ckeic2	Power Raider Kipucker	a	the	Power Raider Kipuckers	\d	the
_51C690986797A786	ckeic3	Great Raider Kipucker	a	the	Great Raider Kipuckers	\d	the
_51D5DC9CE677AB86	ckeic4	Elite Raider Kipucker	an	the	Elite Raider Kipuckers	\d	the
_2699A4A62627DB28	ckfic1	Raider Kirosta	a	the	Raider Kirostas	\d	the
_4ED690B36947A383	ckfic2	Power Raider Kirosta	a	the	Power Raider Kirostas	\d	the
_4EF680A12AB6A783	ckfic3	Great Raider Kirosta	a	the	Great Raider Kirostas	\d	the
_4E05CCA5A996AB83	ckfic4	Elite Raider Kirosta	an	the	Elite Raider Kirostas	\d	the
_258AB8AF2D68DF28	ckfrc1	Strike Kirosta	a	the	Strike Kirostas	\d	the
_90D65CB9AAD8EF84	ckfrc2	Power Strike Kirosta	a	the	Power Strike Kirostas	\d	the
_90F64CA76B47F384	ckfrc3	Great Strike Kirosta	a	the	Great Strike Kirostas	\d	the
_900598ABEA27F784	ckfrc4	Elite Strike Kirosta	an	the	Elite Strike Kirostas	\d	the
_A426849622B72349	ckgic1	Raider Kiban	a	the	Raider Kibans	\d	the
_0CF5ACB367477389	ckgic2	Power Raider Kiban	a	the	Power Raider Kibans	\d	the
_0C159CA128B67789	ckgic3	Great Raider Kiban	a	the	Great Raider Kibans	\d	the
_0C24E8A5A7967B89	ckgic4	Elite Raider Kiban	an	the	Elite Raider Kibans	\d	the
_A436609AE7B72349	ckhic1	Raider Kipee	a	the	Raider Kipees	\d	the
_0C05ACB32587AF89	ckhic2	Power Raider Kipee	a	the	Power Raider Kipees	\d	the
_0C259CA1E6F6B389	ckhic3	Great Raider Kipee	a	the	Great Raider Kipees	\d	the
_0C34E8A565D6B789	ckhic4	Elite Raider Kipee	an	the	Elite Raider Kipees	\d	the
_5F4968A4E9870B3D	ckiic1	Raider Kizoar	a	the	Raider Kizoars	\d	the
_8D45DCB1A627E381	ckiic2	Power Raider Kizoar	a	the	Power Raider Kizoars	\d	the
_8D65CC9F6796E781	ckiic3	Great Raider Kizoar	a	the	Great Raider Kizoars	\d	the
_8D7418A3E676EB81	ckiic4	Elite Raider Kizoar	an	the	Elite Raider Kizoars	\d	the
_26D9B49CA627DB28	ckjic1	Raider Kipesta	a	the	Raider Kipestas	\d	the
_4E1690B36AA79B83	ckjic2	Power Raider Kipesta	a	the	Power Raider Kipestas	\d	the
_4E3680A12B169F83	ckjic3	Great Raider Kipesta	a	the	Great Raider Kipestas	\d	the
_4E45CCA5AAF6A383	ckjic4	Elite Raider Kipesta	an	the	Elite Raider Kipestas	\d	the
_1DF8D89FE818AB80	ckbic5	Reyma	\d	\d			
_6EFA04A666745A9C	ckeic7	Kipuruk	\d	\d			
_E7A8C89C6324D9A5	ckaid1	Warrior Kidinak	a	the	Warrior Kidinaks	\d	the
_871A84B1ABA8876E	ckaid2	Power Warrior Kidinak	a	the	Power Warrior Kidinaks	\d	the
_873A749F6C178B6E	ckaid3	Great Warrior Kidinak	a	the	Great Warrior Kidinaks	\d	the
_8749C0A3EBF78F6E	ckaid4	Elite Warrior Kidinak	an	the	Elite Warrior Kidinaks	\d	the
_ACA8C8AE2695427B	ckbid1	Warrior Kinrey	a	the	Warrior Kinreys	\d	the
_84BBE4A8ABC87F6B	ckbid2	Power Warrior Kinrey	a	the	Power Warrior Kinreys	\d	the
_84DBD4966C37836B	ckbid3	Great Warrior Kinrey	a	the	Great Warrior Kinreys	\d	the
_84EA209AEB17876B	ckbid4	Elite Warrior Kinrey	an	the	Elite Warrior Kinreys	\d	the
_E729A8B26324D9A5	ckcid1	Warrior Kizarak	a	the	Warrior Kizaraks	\d	the
_873A84B5A909876E	ckcid2	Power Warrior Kizarak	a	the	Power Warrior Kizaraks	\d	the
_875A74A36A788B6E	ckcid3	Great Warrior Kizarak	a	the	Great Warrior Kizaraks	\d	the
_8769C0A7E9588F6E	ckcid4	Elite Warrior Kizarak	an	the	Elite Warrior Kizaraks	\d	the
_E8A8B0A66324D9AC	ckdid1	Warrior Kincher	a	the	Warrior Kinchers	\d	the
_87BB94AB2948876E	ckdid2	Power Warrior Kincher	a	the	Power Warrior Kinchers	\d	the
_87DB8499EAB78B6E	ckdid3	Great Warrior Kincher	a	the	Great Warrior Kinchers	\d	the
_87EAD09D69978F6E	ckdid4	Elite Warrior Kincher	an	the	Elite Warrior Kinchers	\d	the
_6978F8A86324D99B	ckeid1	Warrior Kipucka	a	the	Warrior Kipuckas	\d	the
_87BAACA6AE69876E	ckeid2	Power Warrior Kipucka	a	the	Power Warrior Kipuckas	\d	the
_87DA9C946FD88B6E	ckeid3	Great Warrior Kipucka	a	the	Great Warrior Kipuckas	\d	the
_87E9E898EEB88F6E	ckeid4	Elite Warrior Kipucka	an	the	Elite Warrior Kipuckas	\d	the
_AC99E0AA6324D99B	ckfid1	Warrior Kirosta	a	the	Warrior Kirostas	\d	the
_87CAD0B62C89876E	ckfid2	Power Warrior Kirosta	a	the	Power Warrior Kirostas	\d	the
_87EAC0A4EDF88B6E	ckfid3	Great Warrior Kirosta	a	the	Great Warrior Kirostas	\d	the
_87F90CA86CD88F6E	ckfid4	Elite Warrior Kirosta	an	the	Elite Warrior Kirostas	\d	the
_2E68A0A359A1A3AF	ckfrd1	Targeter Kirosta	a	the	Targeter Kirostas	\d	the
_982AE0AE28181B4C	ckfrd2	Power Targeter Kirosta	a	the	Power Targeter Kirostas	\d	the
_984AD09CE9871F4C	ckfrd3	Great Targeter Kirosta	a	the	Great Targeter Kirostas	\d	the
_98591CA06867234C	ckfrd4	Elite Targeter Kirosta	an	the	Elite Targeter Kirostas	\d	the
_9E38A09E28865E95	ckgid1	Warrior Kiban	a	the	Warrior Kibans	\d	the
_C34AD0B129C89F69	ckgid2	Power Warrior Kiban	a	the	Power Warrior Kibans	\d	the
_C36AC09FEA37A369	ckgid3	Great Warrior Kiban	a	the	Great Warrior Kibans	\d	the
_C3790CA36917A769	ckgid4	Elite Warrior Kiban	an	the	Elite Warrior Kibans	\d	the
_9EB8B0AD28865E95	ckhid1	Warrior Kipee	a	the	Warrior Kipees	\d	the
_C35AD0A82AB99F69	ckhid2	Power Warrior Kipee	a	the	Power Warrior Kipees	\d	the
_C37AC096EB28A369	ckhid3	Great Warrior Kipee	a	the	Great Warrior Kipees	\d	the
_C3890C9A6A08A769	ckhid4	Elite Warrior Kipee	an	the	Elite Warrior Kipees	\d	the
_EAD8D8BA2695427B	ckiid1	Warrior Kizoar	a	the	Warrior Kizoars	\d	the
_842BC8A4AC897F6B	ckiid2	Power Warrior Kizoar	a	the	Power Warrior Kizoars	\d	the
_844BB8926DF8836B	ckiid3	Great Warrior Kizoar	a	the	Great Warrior Kizoars	\d	the
_845A0496ECD8876B	ckiid4	Elite Warrior Kizoar	an	the	Elite Warrior Kizoars	\d	the
_AC19B8A86324D99B	ckjid1	Warrior Kipesta	a	the	Warrior Kipestas	\d	the
_870AD0B6AA69876E	ckjid2	Power Warrior Kipesta	a	the	Power Warrior Kipestas	\d	the
_872AC0A46BD88B6E	ckjid3	Great Warrior Kipesta	a	the	Great Warrior Kipestas	\d	the
_87390CA8EAB88F6E	ckjid4	Elite Warrior Kipesta	an	the	Elite Warrior Kipestas	\d	the
_1D08D49FA818AB81	ckbid5	Reyla	\d	\d			
_64FA04A666745A9E	ckeid7	Kipurak	\d	\d			
_2918AC98A267DB2A	ckaie1	Reaper Kidinak	a	the	Reaper Kidinaks	\d	the
_4E86B8A0EA677B85	ckaie2	Power Reaper Kidinak	a	the	Power Reaper Kidinaks	\d	the
_4EA6A88EABD67F85	ckaie3	Great Reaper Kidinak	a	the	Great Reaper Kidinaks	\d	the
_4EB5F4922AB68385	ckaie4	Elite Reaper Kidinak	an	the	Elite Reaper Kidinaks	\d	the
_5F69A898EA071B3F	ckbie1	Reaper Kinrey	a	the	Reaper Kinreys	\d	the
_8DD5DCB8AA68C383	ckbie2	Power Reaper Kinrey	a	the	Power Reaper Kinreys	\d	the
_8DF5CCA66BD7C783	ckbie3	Great Reaper Kinrey	a	the	Great Reaper Kinreys	\d	the
_8D0418AAEAB7CB83	ckbie4	Elite Reaper Kinrey	an	the	Elite Reaper Kinreys	\d	the
_2938C4902767DB2A	ckcie1	Reaper Kizarak	a	the	Reaper Kizaraks	\d	the
