*HASH_VALUE	creature ID	name	ia	da	p	pia	pda
_DF09E8AAAC27BB77	chbpe5	Glump					
_2DB998AB68277376	ckgpe5	Zoonen					
_2FF8245D20B8F79E	ckipe8	Kizoar Teminador	un	el	Kizoars Terminadores		los
_2BE83069A68917A0	ckfpe8	Kirosta Terminadora	una	la	Kirostas Terminadoras		las
_ACA964562B67F78A	ccope8	Tyrancha Terminadora	una	la	Tyranchas Terminadoras		las
_2AC83069EA98E394	ckdpe8	Kincher Terminador	un	el	Kinchers Teminadores		los
_69AA085D20272B9F	chxpe8	Gubanis Terminador	un	el	Gubanis Terminadores		los
_2EE9FC58A706628C	chape8	Arma Terminadora	una	la	Armas Terminadoras		las
_2B68305D20182B97	cchpe8	Varinx Terminador	un	el	Varinxes Terminadores		los
_28581C5A2405FF97	ckgpe8	Kiban Terminador	un	el	Kibans Terminadores		los
_F019E458A7066290	cdape8	Cute Terminador	un	el	Cutes Terminadores		los
_ABD83069A6F8D3A6	ckepe8	Kipucka Terminadora	una	la	Kipuckas Terminadoras		las
_EE5824AA6E965AA8	ccope7	Tyrakoo					
_69E890A16364EBAF	ckhpe7	Kipeekoo					
_6DB9BCA266777778	chlpe7	Yelkoo					
_EE38D4AA66745AA8	ckfpe7	Kirokoo					
_EE7A4C8A6CF45AA8	chxpe7	Gubakoo					
_CAEF0DFD94587706	chlpf4	Yelk Voraz	un	el	Yelks Voraces		los
_088EEA47E36F0C0E	chgpf4	Lumper Voraz	un	el	Lumpes Voraces		los
_5D8F0D86B7FD6012	cpapf4	Jubla Devastadora	un	la	Jublas Devastadoras		las
_D64A109620031785	ckhpf4	Kipee Grandioso	un	el	Kipees Grandiosos		los
_5CC751E05DD8DF7B	ckbpf4	Kinrey Grandioso	un	el	Kinreys Grandiosos		los
_18FAD89F1F221785	ckgpf4	Kiban Grandioso	un	el	Kibans Grandiosos		los
_EDAC1806A8F6EC9E	ckapf4	Kidinak Grandioso	un	el	Kidinaks Grandiosos		los
_6ACFDDBE6E479798	ckepf4	Kipucka Grandiosa	una	la	Kipuckas Grandiosas		las
_6A1F01CE6AD8D788	ckjpf4	Kipesta Grandiosa	una	la	Kipestas Grandiosas		las
_9BF835DC9C99C377	ckipf4	Kizoar Grandioso	un	el	Kizoars Grandiosos		los
_723AD4AA6674528E	ckfpf6	Kirosta	una	la	Kirostas		las
_DFF8B89EEB96DF73	chhpf5	Bukah					
_ED298092A4576777	chlpf5	Weebil					
_DF60B81DEB16DF73	chgpf5	Budaï					
_DFD8AC9D2937CB87	ccmpf5	Vulca					
_EF97BFA431C606A7	ccopf5	Ryx					
_E997BF9625460699	ccgpf5	Raj					
_DF8808A0EB37AB74	ckhpf5	Cetra					
_6E9AD8A5E3A63B77	ckgpf5	Lector					
_6DD9A8AA2AE84B77	ckepf5	Pulpin					
_DF18CCA32867BB8B	ckjpf5	Zinch					
_6E1AC0A5E2F75777	ckipf5	Scaver					
_EC0978A4E6976777	ckfpf5	Wikkah					
_DF4800986CA8BB83	ckdpf5	Rippa					
_2C0AC08EE7572B78	chxpf6	Gubani					
_1FF654AF5F36F7A1	cdapf6	Cute					
_AD6994A327E76B79	ccgpf7	Vorkoo					
_EE18C4946C545AAA	ccmpf7	Jugukoo					
_EE5824AA6E965AAA	ccopf7	Tyrakoo					
_E8B8087C6A07BBA6	ckdpf7	Kincherkoo					the
_AD69A8A3AAA74379	chgpf7	Lumkoo					
_EE38D4AA66745AAA	ckfpf7	Kirokoo					
_EE98D4BA66745AAA	ckipf7	Kizokoo					
_EE1804A666785AAA	ckepf7	Kipukoo					
_EE58648A66745AAA	ckgpf7	Kibakoo					
_5FF8109E70A6077B	cpapf7	Jukoo					
_ADB9BCA266777779	chlpf7	Yelkoo					
_5F68F0A56A46A77E	chhpf7	Mekoo					
_E088709F2AF7373E	chfgc2	Messab Enfermizo	un	el	Messabs Enfermizos		los
_E42944992666266C	ccdgc1	Torbak Plagado	un	el	Torbaks Plagados		los
_E0F85C8CA897533E	ccdgc2	Torbak Enfermizo	un	el	Torbaks Enfermizos		los
_29C83C5F63D7838C	ccdgc3	Torbak Putrefacto	un	el	Torbaks Putrefactos		los
_1E48509DE7374B37	ccdgc4	Torbak Letal	un	el	Torbaks Letales		los
_E3688CB426652E6D	chfgd1	Messab Arruinado	un	el	Messabs Arruinados		los
_25482CAEA8D62E6D	ccdgd1	Torbak Arruinado	un	el	Torbaks Arruinados		los
_26F9A88F0C44BF95	ccdgd2	Torbak Enconado	un	el	Torbaks Enconados		los
_25777FBDA987AF9E	ccdgd3	Torbak Pestifero	un	el	Torbaks Pestiferos		los
_1E58509DE7374B38	ccdgd4	Torbak Letal	un	el	Torbaks Letales		los
_1EF864B069972F39	chfge4	Messab Letal	un	el	Messabs Letales		los
_A5FAA88F9396DB9C	ccdge1	Torbak Pustuloso	un	el	Torbaks Pustulosos		los
_A768689D65263672	ccdge2	Torbak Filtrante	un	el	Torbaks Filtrantes		los
_A7685C99E6F50673	ccdge3	Torbak Espumoso	un	el	Torbaks Espumosos		los
_1E68509DE7374B39	ccdge4	Torbak Letal	un	el	Torbaks Letales		los
_A6B6E3B6A5571F5D	chegf4	Cray Letal	un	el	Crays Letales		los
_6449C89060500AA1	chfgf3	Messab Diabólico	un	el	Messab Diabólicos		los
_1E0864B069972F3A	chfgf4	Messab Letal	un	el	Messabs Letales		los
_E87884A9A9A5BA5B	chkgf4	Ryzoholo Letal	un	el	Ryzoholos Letales		los
_A626E3A868F6775D	chlgf4	Yelk Letal	un	el	Yelks Letales		los
_E7C938A829F6AF2E	ccagf4	Chonari Letal	un	el	Chonaris Letales		los
_252848A9E3047E63	ccbgf4	Cococlaw Letal	un	el	Cococlaws Letales		los
_279878A22010EA9C	ccdgf1	Torbak Demente	un	el	Torbaks Dementes		los
_64599C9AA650F29C	ccdgf2	Torbak Frenético	un	el	Torbaks Frenéticos		los
_64F89C9A22500AAA	ccdgf3	Torbak Diabólico	un	el	Torbaks Diabólicos		los
_1E78509DE7374B3A	ccdgf4	Torbak Letal	un	el	Torbaks Letales		los
_21F694B3E3D67750	ccegf4	Regus Letal	un	el	Reguss Letales		los
_2106509FE4966750	ccfgf4	Najab Letal	un	el	Najabs Letales		los
_2116A89F26768750	ccggf4	Vorax Letal	un	el	Voraxes Letales		los
_1EB94CA7A957273A	cbagf4	Kazoar Letal	un	el	Kazoars Letales		los
_A696CBAFA6365F5D	cbcgf4	Yber Letal 	un	el	Ybers Letales		los
_21B680AAA1A85750	cpagf4	Jubla Letal	una	la	Jublas Letales		los
_1EB89CA7E988473A	cpbgf4	Stinga Letal	un	la	Stingas Letales		las
_E889E0A56945B24D	cpcgf4	Psykopla Letal	un	el	Psykoplas Letales		las
_E7B888BDA636EF2E	cpdgf4	Slaveni Letal	un	el	Slavenis Letales		los
_1E78ACAC6AC7473A	cpfgf4	Shooki Letal	un	el	Shooki Letales		los
_67B88CAB6706CF2E	ckagf4	Kidinak Letal	un	el	Kidinaks Letales		los
_1E3980ABE8D7273A	ckbgf4	Kinrey Letal	un	el	Kinreys Letales		los
_67D8A4A3EC06CF2E	ckcgf4	Kizarak Letal	un	el	Kizaraks Letales		los
_292880A5E906CF2E	ckdgf4	Kincher Letal	un	el	Kinchers Letales		los
_E59870B76A06CF2E	ckegf4	Kipucka Letal	una	la	Kipuckas Letales		las
_2116A09F22965B50	ckggf4	Kiban Letal	un	el	Kibans Letales		los
_1E3970AFEBD7273A	ckigf4	Kizoar Letales	un	el	Kizoars Letales		los
_E579C4A76A06CF2E	ckjgf4	Kipesta Letal	una	la	Kipestas Letales		las
_A676D3A26A470F5D	cdagf4	Cute Letal	un	el	Cutes Letales		los
_1ED954A2E468133A	cdcgf4	Frahar Letal	un	el	Frahars Letales		los
_1E38549B24D7173A	cdbgf4	Gibbaï Letal	un	el	Gibbaïs Letales		los
_6519BC99EBC4D9A1	ckaib1	Kidinak Soldado	un	el	Kidinaks Soldados		los
_871A5CB8EA77CB69	ckaib2	Kidinak Soldado Poderoso	un	el	Kidinaks Soldados Poderosos		los
_873A4CA6ABE6CF69	ckaib3	Kidinak Soldado Grande	un	el	Kidinaks Soldados Grandes		los
_874998AA2AC6D369	ckaib4	Kidinak Soldado de Elite	un	el	Kidinaks Soldados de Elite		los
_A919BCABA9763679	ckbib1	Kinrey Soldado	un	el	Kinreys Soldados		los
_84BBBCAFEA97C366	ckbib2	Kinrey Soldado con Poder	un	el	Kinreys Soldados con Poder		los
_84DBAC9DAB06C766	ckbib3	Kinrey Soldados Grande	un	el	Kinreys Soldados Grandes		los
_84EAF8A12AE6CB66	ckbib4	Kinrey Soldado de Elite	un	el	Kinreys Soldados de Elite		los
_659A9CAFEBC4D9A1	ckcib1	Kizarak Soldado	un	el	Kizaraks Soldados		los
_873A5CBCE8D8CB69	ckcib2	Kizarak Soldado con Poder	un	el	Kizaraks Soldados con Poder		los
_875A4CAAA947CF69	ckcib3	Kizarak Soldado Grande	un	el	Kizarks Soldados Grandes		los
_876998AE2827D369	ckcib4	Kizarak Soldado de Elite	un	el	Kizaraks Soldados de Elite		los
_6619A4A3EBC4D9A8	ckdib1	Kincher Soldado	un	el	Kinchers Soldados		los
_87BB6CB26817CB69	ckdib2	Kincher Soldado con Poder	un	el	Kinchers Soldados con Poder		los
_87DB5CA02986CF69	ckdib3	Kincher Soldado Grande	un	el	Kinchers Soldados Grande		los
_87EAA8A4A866D369	ckdib4	Kincher Soldado de Elite	un	el	Kinchers Soldados de Elite		los
_E649CCA7255396A2	ckeib1	Kipucker Soldado	un	el	Kipuckers Soldados		los
_06FA84ADEB58D775	ckeib2	Kipucker Soldado con Poder	un	el	Kipuckers Soldados con Poder		los
_061A749BACC7DB75	ckeib3	Kipucker Soldado Grande	un	el	Kipuckers Soldados Gandes		los
_0629C09F2BA7DF75	ckeib4	Kipucker Soldado de Elite	un	el	Kipuckers Soldados de Elite		los
_2A0AD4A7EBC4D997	ckfib1	Kirosta Soldado	una	la	Kirostas Soldados		las
_87CAA8BD6B58CB69	ckfib2	Kirosta Soldado con Poder	una	la	Kirostas Soldados con Poder		las
_87EA98AB2CC7CF69	ckfib3	Kirosta Soldado Grande	una	la	Kirostas Soldados Grandes		las
_87F9E4AFABA7D369	ckfib4	Kirosta Soldado de Elite	una	la	Kirostas Soldados de Elite		las
_705A9CAB6B62D999	ckfrb1	Kirosta de Asalto	una	la	Kirostas de Asalto		las
_C9EAC4C2E899CF56	ckfrb2	Kirosta de Asalto con Poder	una	la	Kirostas de Asalto con Poder		las
_C90AB4B0A908D356	ckfrb3	Kirosta de Aslato Grande	una	la	Kirostas de Asalto Grande		las
_C91900B428E8D756	ckfrb4	Kirosta de Asalto de Elite	una	la	Kirostas de Asalto de Elite		las
_1C89949BAB25A290	ckgib1	Kiban Soldado	un	el	Kibans Soldados		los
_C34AA8B86897E364	ckgib2	Kiban Soldado con Poder	un	lel	Kibans de Asalto con Poder		los
_C36A98A62906E764	ckgib3	Kiban Soldado Grande	un	el	Kibans Soldados Grandes		los
_C379E4AAA8E6EB64	ckgib4	Kiban Soldado de Elite	un	el	Kibans Soldados de Elite		los
_1C09A4AAAB25A290	ckhib1	Kipee Soldado	un	el	Kipees Soldados		los
_C35AA8AF6988E364	ckhib2	Kipee Soldado con Poder	un	el	Kipees Soldados con Poder		los
_C37A989D2AF7E764	ckhib3	Gran Soldado Kipees	un	el	Grandes Soldados Kipees		los
_C389E4A1A9D7EB64	ckhib4	Kipee Soldado de Elite	un	el	Kipees Soldados de Elite		los
_E749CCB7A9763679	ckiib1	Kizoar Soldado	un	el	Kizoars Soldados		los
_842BA0ABEB58C366	ckiib2	Kizoar Soldado con Poder	un	el	Kizoars Soldados con Poder		los
_844B9099ACC7C766	ckiib3	Kizoar Soldado Grande	un	el	Kizoars Soldados Grandes		los
_845ADC9D2BA7CB66	ckiib4	Kizoar Soldado de Elite	un	el	Kizoars Soldados de Elite		los
_2A8AACA5EBC4D997	ckjib1	Kipesta Soldado	una	la	Kipestas Soldados		los
_870AA8BDE938CB69	ckjib2	Kipesta Soldado con Poder	una	la	Kipestas Soldados con Poder		las
_872A98ABAAA7CF69	ckjib3	Kipesta Soldado Grande	una	la	Kipestas Soldados Grandes		las
_8739E4AF2987D369	ckjib4	Kipesta Soldado de Elite	una	la	Kipestas Soldados de Elite		las
_66F7FFA165F626A0	ckbib5	Rey					
_66FA04A666745A9A	ckeib7	Kipurek					
_A8187CA0A327DB28	ckaic1	Kidinak Invasor	un	el	Kidinaks Invasores		los
_4E86B8A0E7E76B83	ckaic2	Kidinak Invasor con Poder	un	el	Kidinak Invasor con Poder		los
_4EA6A88EA8566F83	ckaic3	Kidinak Invasor Grande	un	el	Kidinaks Invasores Grandes		los
_4EB5F49227367383	ckaic4	Kidinak Invasor de Elite	un	el	Kidinaks Invasores de Elite		los
_5F4978A0E6870B3D	ckbic1	Kinrey Invasor	un	el	Kinreys Invasores		las
_8DD5DCB8A7E8B381	ckbic2	Kinrey Invasor con Poder	un	el	Kinreys Invasores con Poder		los
_8DF5CCA66857B781	ckbic3	Kinrey Invasor Grande	un	el	Kinreys Invasores Grandes		los
_8D0418AAE737BB81	ckbic4	Kinrey Invasor de la Elite	un	el	Kinreys Invasores de Elite		las
_A83894982827DB28	ckcic1	Kizarak Invasaor	un	el	Kizaraks Invasores		los
_4EA6B8A06867C383	ckcic2	Kizarak Invasor con Poder	un	el	Kizaraks Invasores con Poder		los
_4EC6A88E29D6C783	ckcic3	Kizarak Invasor Grande	un	el	Kizarks Invasores Grandes		los
_4ED5F492A8B6CB83	ckcic4	Kizarak Invasor de Elite	un	el	Kizaraks Invasores de Elite		los
_6A88709A2527DB28	ckdic1	Kincher Invasor	un	el	Kinchers Invasores		los
_4EB6D4A427879383	ckdic2	Kincher Invasor con Poder	un	el	Kinchers Invasores con Poder		los
_4ED6C492E8F69783	ckdic3	Kincher Invasor Grande	un	el	Kinchers Invasores Grandes		los
_4EE5109667D69B83	ckdic4	Kincher Invasor de Elite	un	el	Kinchers Invasores de Elite		los
_A9B878A425668658	ckeic1	Kipucker Invasor	un	el	Kipuckers Invasores		los
_51A6A0AAA628A386	ckeic2	Kipucker Invasor con Poder	un	el	Kipuckers Invasores con Poder		los
_51C690986797A786	ckeic3	Kipucker Invasor Grande	un	el	Kipuckers Invasores Grandes		los
_51D5DC9CE677AB86	ckeic4	Kipucker Invasor de Elite	un	el	Kipucker Invasores de Elite		los
_2699A4A62627DB28	ckfic1	Kirosta Invasora	un	la	Kirostas Invasoras		las
_4ED690B36947A383	ckfic2	Kirosta Invasora con Poder	una	la	Kirostas Invasoras con Poder		los
_4EF680A12AB6A783	ckfic3	Kirosta Invasora Grande	una	la	Kirostas Invasoras Grandes		las
_4E05CCA5A996AB83	ckfic4	Kirosta Invasora de Elite	una	la	Kirostas Invasoras de Elite		los
_258AB8AF2D68DF28	ckfrc1	Ataque de Kirosta	un	el	Ataques de Kirostas		los
_90D65CB9AAD8EF84	ckfrc2	Ataque de Kirosta con Poder	un	el	Ataques de Kirostas con Poder		los
_90F64CA76B47F384	ckfrc3	Ataque de Kirosta Grande	un	el	Ataques de Kirostas Grandes		los
_900598ABEA27F784	ckfrc4	Ataque de Kirosta de Elite	un	el	Ataque de Kirostas de Elite		los
_A426849622B72349	ckgic1	Kiban Invasor	un	el	Kibans Invasores		los
_0CF5ACB367477389	ckgic2	Kiban Invasor con Poder	un	el	Kibans Invasores con Poder		los
_0C159CA128B67789	ckgic3	Kiban Invasor Grande	un	el	Kibanes Invasores Grandes		los
_0C24E8A5A7967B89	ckgic4	Kiban Invasor de Elite	un	el	Kibans Invasores de Elite		los
_A436609AE7B72349	ckhic1	Kipee Invasor	un	el	Kipees Invasores		los
_0C05ACB32587AF89	ckhic2	Kipee Invasor de Poder	un	el	Kipees Invasores de Poder		los
_0C259CA1E6F6B389	ckhic3	Kipee Invasor Grande	un	el	Kipees Invasores Grandes		los
_0C34E8A565D6B789	ckhic4	Kipee Invasor de Elite	un	el	Kipees Invasores de Elite		los
_5F4968A4E9870B3D	ckiic1	Kizoar Invasor	un	el	Kizoars Invasores		los
_8D45DCB1A627E381	ckiic2	Kizoar Invasor de Poder	un	el	Kizoars Invasores de Poder		los
_8D65CC9F6796E781	ckiic3	Kizoar Invasor Grande	un	el	Kizoars Invasores Grandes		los
_8D7418A3E676EB81	ckiic4	Kizoar Invasor de Elite	un	el	Kizoar Invasor de Elite		los
_26D9B49CA627DB28	ckjic1	Kipesta Invasora	un	el	Kipestas Invasoras		los
_4E1690B36AA79B83	ckjic2	Kipestar Invasoras de Poder	un	la	Kipestas Invasoras de Poder		los
_4E3680A12B169F83	ckjic3	Kipesta Invasora Grande	un	el	Kipestas Invasoras Grandes		los
_4E45CCA5AAF6A383	ckjic4	Kipesta Invasora de Elite	una	la	Kipestas Invasoras de Elite		las
_1DF8D89FE818AB80	ckbic5	Reyma					
_6EFA04A666745A9C	ckeic7	Kipuruk					
_E7A8C89C6324D9A5	ckaid1	Kidinak Guerrero	un	el	Kidinaks Guerreros		los
_871A84B1ABA8876E	ckaid2	Kidinak Guerrero con Poder	un	el	Kidinaks Guerreros con Poder		los
_873A749F6C178B6E	ckaid3	Kidinak Guerrero Grande	un	el	Kidinaks Guerreros Grandes		los
_8749C0A3EBF78F6E	ckaid4	Kidinak Guerrero de Elite	un	el	Kidinaks Guerreros de Elite		los
_ACA8C8AE2695427B	ckbid1	Kinrey Guerrero	un	el	Kinreys Guerreros		los
_84BBE4A8ABC87F6B	ckbid2	Kinrey Guerrero con Poder	un	el	Kinreys Guerreros con Poder		los
_84DBD4966C37836B	ckbid3	Kinrey Guerrero Grande	un	el	Kinreys Guerreros Grandes		los
_84EA209AEB17876B	ckbid4	Kinrey Guerrero de Elite	un	el	Kinreys Guerreros de Elite		los
_E729A8B26324D9A5	ckcid1	Kizarak Guerrero	un	el	Kizaraks Guerreros		los
_873A84B5A909876E	ckcid2	Kizarak Guerrero con Poder	un	el	Kizaraks Guerreros con Poder		los
_875A74A36A788B6E	ckcid3	Kizarak Guerrero Grande	un	el	Kizaraks Guerreros Grandes		los
_8769C0A7E9588F6E	ckcid4	Kizarak Gerrero de Elite	un	el	Kizaraks Guerreros de Elite		los
_E8A8B0A66324D9AC	ckdid1	Kincher Guerrero	un	el	Kinchers Guerreros		los
_87BB94AB2948876E	ckdid2	Kincher Guerrero con Poder	un	el	Kinchers Guerreros con Poder		los
_87DB8499EAB78B6E	ckdid3	Kincher Guerrero Grande	un	el	Kinchers Guerreros Grandes		los
_87EAD09D69978F6E	ckdid4	Kincher Guerrero de Elite	un	el	Kinchers Guerreros de Elite		los
_6978F8A86324D99B	ckeid1	Kipucka Guerrera	una	la	Kipuckas Guerreras		los
_87BAACA6AE69876E	ckeid2	Kipucka Guerrera con Poder	una	la	Kipuckas Guerraras con Poder		las
_87DA9C946FD88B6E	ckeid3	Kipucka Guerrera Grande	una	la	Kipuckas Guerreras Grandes		las
_87E9E898EEB88F6E	ckeid4	Kipucka Gerrera de Elite	una	la	Kipuckas Guerreras de Elite		las
_AC99E0AA6324D99B	ckfid1	Kirosta Guerrera	una	la	Kirostas Guerreras		las
_87CAD0B62C89876E	ckfid2	Kirosta Guerrera con Poder	una	la	Kirostas Guerreras con Poder		las
_87EAC0A4EDF88B6E	ckfid3	Kirosta Guerrera Grande	una	la	Kirostas Guerreras Grandes		las
_87F90CA86CD88F6E	ckfid4	Kirosta Guerrera de Elite	una	la	Kirostas Guerreras de Elite		las
_2E68A0A359A1A3AF	ckfrd1	Kirosta en la Mira	una	la	Kirostas en la Mira		las
_982AE0AE28181B4C	ckfrd2	Kirostas en la Mira con Poder	una	la	Kirostas en la Mira con poder		las
_984AD09CE9871F4C	ckfrd3	Kirosta en la Mira Grande	una	la	Kirostas en la Mira Grandes		las
_98591CA06867234C	ckfrd4	Kirosta en la Mira de Elite	una	la	Kirostas en la Mira de Elite		las
_9E38A09E28865E95	ckgid1	Kiban Guerrero	un	el	Kibans Guerreros		los
_C34AD0B129C89F69	ckgid2	Kiban Guerrero de Poder	un	el	Kibans Guerreros de Poder		los
_C36AC09FEA37A369	ckgid3	Kiban Guerrero Grande	un	el	Kibans Guerreros Grandes		los
_C3790CA36917A769	ckgid4	Kiban Guerrero de Elite	un	el	Kibans Guerreros de Elite		los
_9EB8B0AD28865E95	ckhid1	Kipee Guerrero	un	el	Kipees Guerreros		los
_C35AD0A82AB99F69	ckhid2	Kipee Guerrero de Poder	un	el	Kipees Guerreros de Poder		los
_C37AC096EB28A369	ckhid3	Kipee Guerrero Grande	un	el	Kipees Guerreros Grandes		los
_C3890C9A6A08A769	ckhid4	Kipee Guerrero de Elite	un	el	Kipees Guerreros de Elite		los
_EAD8D8BA2695427B	ckiid1	Kizoar Guerrero	un	el	Kizoars Guerreros		los
_842BC8A4AC897F6B	ckiid2	Kizoar Guerrero de Poder	un	el	Kizoars Guerreros de Poder		los
_844BB8926DF8836B	ckiid3	Kizoar Guerrero Grande	un	el	Kizoars Guerreros Grandes		los
_845A0496ECD8876B	ckiid4	Kizoar Guerrero de Elite	un	el	Kizoars Guerreros de Elite		los
_AC19B8A86324D99B	ckjid1	Kipesta Guerrera	una	la	Kipestas Guerreras		las
_870AD0B6AA69876E	ckjid2	Kipesta Guerrera de Poder	una	la	Kipestas Guerreras de Poder		las
_872AC0A46BD88B6E	ckjid3	Kipesta Guerrera Grande	una	la	Kipestas Guerreras Grandes		las
_87390CA8EAB88F6E	ckjid4	Kipesta Gerrera de Elite	una	la	Kipestas Guerreras de Elite		las
_1D08D49FA818AB81	ckbid5	Reyla					
_64FA04A666745A9E	ckeid7	Kipurak					
_2918AC98A267DB2A	ckaie1	Kidinak Segador	un	el	Kidinaks Segadores		los
_4E86B8A0EA677B85	ckaie2	Kidinak Segador con Poder	un	el	Kidinaks Segadores con Poder		los
_4EA6A88EABD67F85	ckaie3	Kidinak Segador Grande	un	el	Kidinaks Segadores Grandes		los
_4EB5F4922AB68385	ckaie4	Kidinak Segador de Elite	un	el	Kidinaks Segadores de Elite		los
_5F69A898EA071B3F	ckbie1	Kinrey Segador	un	el	Kinreys Segadores 		los
_8DD5DCB8AA68C383	ckbie2	Kinrey Segador con Poder	un	el	Kinreys Segadores con Poder		los
_8DF5CCA66BD7C783	ckbie3	Kinrey Segador Grande	un	el	Kinreys Segadores Grandes		los
_8D0418AAEAB7CB83	ckbie4	Kinrey Segador de Elite	un	el	Kinreys Segadores de Elite		los
_2938C4902767DB2A	ckcie1	Kizarak Segador	un	el	Kizaraks Segadores		los
_4EA6B8A06BE7D385	ckcie2	Kizarak Segador con Poder	un	el	Kizaraks Segadores con Poder		los
_4EC6A88E2C56D785	ckcie3	Kizarak Segador Grande	un	el	Kizaraks Segadores Grandes		los
_4ED5F492AB36DB85	ckcie4	Kizarak Segador de Elite	un	el	Kizaraks Segadores de Elite		los
_EB88A0922467DB2A	ckdie1	Kincher Segador	un	el	Kinchers Segadores		los
_4EB6D4A42A07A385	ckdie2	Kincher Segador con Poder	un	el	Kinchers Segadores con Poder		los
_4ED6C492EB76A785	ckdie3	Kincher Segador Grande	un 	el	Kinchers Segadores Grandes		los
_4EE510966A56AB85	ckdie4	Kincher Segador de Elite	un	el	Kinchers Segadores de Elite		los
_A9B8A89C2766865C	ckeie1	Kipucker Segador	un	el	Kipuckers Segadores		los
_51A6A0AAA9A8B388	ckeie2	Kipucker Segador con Poder	un	el	Kipuckers Segadores con Poder		los
_51C690986A17B788	ckeie3	Kipucker Segador Grande	un	el	Kipuckers Segadores Grandes		los
_51D5DC9CE9F7BB88	ckeie4	Kipucker Segador de Elite	un	el	Kipuckers Segadores de Elite		los
_A799D49E2567DB2A	ckfie1	Kirosta Segadora	una	la	Kirostas Segadoras		las
_4ED690B36CC7B385	ckfie2	Kirosta Segador con Poder	una	la	Kirostas Segadoras con Poder		las
_4EF680A12D36B785	ckfie3	Kirosta Segadora Grande	una	la	Kirostas Segadoras Grandes		las
_4E05CCA5AC16BB85	ckfie4	Kirosta Segadora de Elite	una	la	Kirostas Segadoras de Elite		las
_2A28D0A65890A7B0	ckfre1	Cruzado Kirosta 	un	el	Cruzados Kirostas		los
_982AA0AA2B485F3C	ckfre2	Cruzado Kirosta con Poder	un	el	Cruzados Kirostas con Poder		los
_984A9098ECB7633C	ckfre3	Cruzado Kirosta Grande	un	el	Cruzados Kirostas Grandes		los
_9859DC9C6B97673C	ckfre4	Cruzado Kirosta de Elite	un	el	Cruzados Kirostas de Elite		los
_A426BC8E2378034F	ckgie1	Kiban Segador	un	el	Kibans Segadores		los
_0CF5ACB3EBC7838B	ckgie2	Kiban Segador con Poder	un	el	Kibans Segadores con Poder		los
_0C159CA1AC36878B	ckgie3	Kiban Segador Grande	un	el	Kibans Segadores Grandes		los
_0C24E8A52B168B8B	ckgie4	Kiban Segador de Elite	un	el	Kibans Segadores de Elite		los
_A4369892E878034F	ckhie1	Kipee Segador	un	el	Kipees Segadores		los
_0C05ACB3A907BF8B	ckhie2	Kipee Segador con Poder	un	el	Kipees Segadores con Poder		los
_0C259CA16A76C38B	ckhie3	Kipee Segador Grande	un	el	Kipees Segadores Grandes		los
_0C34E8A5E956C78B	ckhie4	Kipee Segador de Elite	un	el	Kipees Segadores Grandes		los
_5F69989CED071B3F	ckiie1	Kizoar Segador	un	el	Kizoars Segadores		los
_8D45DCB1A9A7F383	ckiie2	Kizoar Segador con Poder	un	el	Kizoars Segadores con Poder		los
_8D65CC9F6A16F783	ckiie3	Kizoar Segador Grande	un	el	Kizoars Segadores Grandes		los
_8D7418A3E9F6FB83	ckiie4	Kizoar Segador de Elite	un	el	Kizoars Segadores de Elite		los
_A7D9E494A567DB2A	ckjie1	Kipesta Segadora	una	la	Kipestas Segadoras		las
_4E1690B36D27AB85	ckjie2	Kipesta Segadora con Poder	una	la	Kipestas Segadoras con Poder		las
_4E3680A12E96AF85	ckjie3	Kipesta Segadora Grande	una	la	Kipestas Segadoras Grandes		las
_4E45CCA5AD76B385	ckjie4	Kipesta Segadora de Elite	una	la	Kipestas Segadoras de Elite		las
_1D18D09F6718AB82	ckbie5	Reyka					
_70FA04A666745AA0	ckeie7	Kipuryk					
_282894965C509BA2	ckaif1	Kidinak Jefe Supremo 	un	el	Kidinaks Jefes Supremos		los
_557AB8AF68476F49	ckaif2	Kidinak Jefe Supremo con Poder	un	el	Kidinaks Jefes Supremos con Poder		los
_559AA89D29B67349	ckaif3	Kidinak Jefe Supremo Grande	un	el	Kidinaks Jefes Supremos Gandes		los
_55A9F4A1A8967749	ckaif4	Kidinak Jefe Supremo de Elite	un	el	Kidinaks Jefes Supremos de Elite		los
_E839DC946570EAB7	ckbif1	Kinrey Jefe Supremo 	un	el	Kinreys Jefes Supremos		los
_980B94B8EC27633D	ckbif2	Kinrey Jefe Supremo con Poder	un	el	Kinreys Jefes Supremos con Poder		los
_982B84A6AD96673D	ckbif3	Kinrey Jefe Supremo 	un	el	Kinreys Jefes Supremos 		los
_983AD0AA2C766B3D	ckbif4	Kinrey Jefe Supremo de Elite	un	el	Kinreys Jefes Supremos de Elite		los
_A9C8EC965C509BA2	ckcif1	Kizarak Jefe Supremo	un	el	Kizaraks Jefes Supremos 		los
_559AC8A7ED476F49	ckcif2	Kizarak Jefe Supremo con Poder	un	el	Kizaraks Jefes Supremos con Poder		los
_55BAB895AEB67349	ckcif3	Kizarak Jefe Supremo Grande	un	el	Kizaraks Jefes Supremos Grandes		los
_55C904992D967749	ckcif4	Kizarak Jefe Supremo de elite	un	el	Kizaraks Jefes Supremos de Elite		los
_68F8BC965C50B7A6	ckdif1	Kincher Jefe Supremo 	un	el	Kinchers Jefes Supremos 		los
