*HASH_VALUE	sphrase ID	name	* noms français	ia	da	p	pia	pda	description
_33D5457F25118D5A	abcmaea07_3	High Quality Matis Light Boots Plan		a	the				Plan for high quality Matis light boots
_907CCC50251B41D5	abcmaea08_3	High Quality Matis Light Gloves Plan		a	the				Plan for high quality Matis light gloves
_33D54580A2E25568	abcmaea09_3	High Quality Matis Light Pants Plan		a	the				Plan for high quality Matis light pants
_2AA88359C3ABB39D	abcmaea10_3	High Quality Matis Light Sleeves Plan		a	the				Plan for high quality Matis light sleeves
_4AA1AAA371C0EE21	abcmaea11_3	High Quality Matis Light Vest Plan		a	the				Plan for high quality Matis light vest
_C284B892F04FF163	abcmaea12_3	High Quality Matis Boots Plan		a	the				Plan for high quality Matis medium boots
_29002988D2DEBD16	abcmaea13_3	High Quality Matis Gloves Plan		a	the				Plan for high quality Matis medium gloves
_4684B8936D30ED55	abcmaea14_3	High Quality Matis Pants Plan		a	the				Plan for high quality Matis medium pants
_1DD778104C2707F5	abcmaea15_3	High Quality Matis Sleeves Plan		a	the				Plan for high quality Matis medium sleeves
_CE1EA644F7813149	abcmaea16_3	High Quality Matis Vest Plan		a	the				Plan for high quality Matis medium vest
_B504476B8C0777A8	abctaea17_3	High Quality Tryker Caster Boots Plan		a	the				Plan for high quality Tryker caster boots
_9DC507E785B707EE	abctaea18_3	High Quality Tryker Caster Gloves Plan		a	the				Plan for high quality Tryker caster gloves
_32E5476C09E877A7	abctaea19_3	High Quality Tryker Caster Pants Plan		a	the				Plan for high quality Tryker caster pants
_14E049FE44C3948F	abctaea20_3	High Quality Tryker Caster Sleeves Plan		a	the				Plan for high quality Tryker caster sleeves
_E7592B5E1F3C6D0F	abctaea21_3	High Quality Tryker Caster Vest Plan		a	the				Plan for high quality Tryker caster vest
_2E694385CF0EFEAA	abctaea01_3	High Quality Tryker Heavy Boots Plan		a	the				Plan for high quality Tryker heavy boots
_FCC6601F93C99061	abctaea02_3	High Quality Tryker Heavy Gloves Plan		a	the				Plan for high quality Tryker heavy gloves
_3C666417D3699458	abctaea03_3	High Quality Tryker Heavy Helmet Plan		a	the				Plan for high quality Tryker heavy helmet
_2E590B968F2E36AA	abctaea04_3	High Quality Tryker Heavy Pants Plan		a	the				Plan for high quality Tryker heavy pants
_EC1876F245E8BC9A	abctaea05_3	High Quality Tryker Heavy Sleeves Plan		a	the				Plan for high quality Tryker heavy sleeves
_4DA6E54EEAACDF31	abctaea06_3	High Quality Tryker Heavy Vest Plan		a	the				Plan for high quality Tryker heavy vest
_EEC85B8FD0BEC6B0	abctaea07_3	High Quality Tryker Light Boots Plan		a	the				Plan for high quality Tryker light boots
_BCE5782953E8A865	abctaea08_3	High Quality Tryker Light Gloves Plan		a	the				Plan for high quality Tryker light gloves
_EEB8239F90DEFEB0	abctaea09_3	High Quality Tryker Light Pants Plan		a	the				Plan for high quality Tryker light pants
_AB378EEC0348CC9E	abctaea10_3	High Quality Tryker Light Sleeves Plan		a	the				Plan for high quality Tryker light sleeves
_8D050D4D2BACCB23	abctaea11_3	High Quality Tryker Light Vest Plan		a	the				Plan for high quality Tryker light vest
_69E4093919DE2ED7	abctaea12_3	High Quality Tryker Boots Plan		a	the				Plan for high quality Tryker medium boots
_17996F36D4E650CE	abctaea13_3	High Quality Tryker Gloves Plan		a	the				Plan for high quality Tryker medium gloves
_69D4D14919CEF6E5	abctaea14_3	High Quality Tryker Pants Plan		a	the				Plan for high quality Tryker medium pants
_6212D6043D283892	abctaea15_3	High Quality Tryker Sleeves Plan		a	the				Plan for high quality Tryker medium sleeves
_BA29147D58C00F46	abctaea16_3	High Quality Tryker Vest Plan		a	the				Plan for high quality Tryker medium vest
_6F7A104DF7305544	abczaea17_3	High Quality Zoraï Caster Boots Plan		a	the				Plan for high quality Zoraï caster boots
_7F7757C3D57A87FF	abczaea18_3	High Quality Zoraï Caster Gloves Plan		a	the				Plan for high quality Zoraï caster gloves
_6F6AD85DB7508D44	abczaea19_3	High Quality Zoraï Caster Pants Plan		a	the				Plan for high quality Zoraï caster pants
_F172E0F0051AC33D	abczaea20_3	High Quality Zoraï Caster Sleeves Plan		a	the				Plan for high quality Zoraï caster sleeves
_8E6689801C8652A3	abczaea21_3	High Quality Zoraï Caster Vest Plan		a	the				Plan for high quality Zoraï caster vest
_7A76A57C24986DD9	abczaea01_3	High Quality Zoraï Heavy Boots Plan		a	the				Plan for high quality Zoraï heavy boots
_936C2C51435B4D6D	abczaea02_3	High Quality Zoraï Heavy Gloves Plan		a	the				Plan for high quality Zoraï heavy gloves
_93DB244B422B316F	abczaea03_3	High Quality Zoraï Heavy Helmet Plan		a	the				Plan for high quality Zoraï heavy helmet
_7A76A57EA16935E7	abczaea04_3	High Quality Zoraï Heavy Pants Plan		a	the				Plan for high quality Zoraï heavy pants
_6A98F3E1809B2320	abczaea05_3	High Quality Zoraï Heavy Sleeves Plan		a	the				Plan for high quality Zoraï heavy sleeves
_4B9236AB2F80E095	abczaea06_3	High Quality Zoraï Heavy Vest Plan		a	the				Plan for high quality Zoraï heavy vest
_F7867D8C25D86DD4	abczaea07_3	High Quality Zoraï Light Boots Plan		a	the				Plan for high quality Zoraï light boots
_145C045D449B395F	abczaea08_3	High Quality Zoraï Light Gloves Plan		a	the				Plan for high quality Zoraï light gloves
_F7867D8DA2A935E2	abczaea09_3	High Quality Zoraï Light Pants Plan		a	the				Plan for high quality Zoraï light pants
_6B88BBE2C18BEB26	abczaea10_3	High Quality Zoraï Light Sleeves Plan		a	the				Plan for high quality Zoraï light sleeves
_0A6116B071C0E095	abczaea11_3	High Quality Zoraï Light Vest Plan		a	the				Plan for high quality Zoraï light vest
_8244249FF04FE3D7	abczaea12_3	High Quality Zoraï Boots Plan		a	the				Plan for high quality Zoraï medium boots
_EDB16195D2A59D90	abczaea13_3	High Quality Zoraï Gloves Plan		a	the				Plan for high quality Zoraï medium gloves
_064424A06D30DFC9	abczaea14_3	High Quality Zoraï Pants Plan		a	the				Plan for high quality Zoraï medium pants
_A1B7B01D6BA7FF7F	abczaea15_3	High Quality Zoraï Sleeves Plan		a	the				Plan for high quality Zoraï medium sleeves
_0DDE165EF7813141	abczaea16_3	High Quality Zoraï High Vest Plan		a	the				Plan for high quality Zoraï medium vest
_8336834E5D8546A3	abcfmea08_2	Medium Quality Fyros Mace Plan		a	the				Plan for medium quality Fyros mace
_F31DF9094AAE440E	abcfmea09_2	Medium Quality Fyros Staff Plan		a	the				Plan for medium quality Fyros staff
_1B1DBD9FE136AD9B	abcfmea06_2	Medium Quality Fyros Dagger Plan		a	the				Plan for medium quality Fyros dagger
_32DDA10D853D440D	abcfmea07_2	Medium Quality Fyros Lance Plan		a	the				Plan for medium quality Fyros lance
_A6B834AAC1CB64F5	abcfmea05_2	Medium Quality Fyros Axe Plan		a	the				Plan for medium quality Fyros axe
_F6DD350E4AAE440C	abcfmea10_2	Medium Quality Fyros Sword Plan		a	the				Plan for medium quality Fyros sword
_E57144A481C1ABF3	abcfmea03_2	Medium Quality Fyros Long Mace Plan		a	the				Plan for medium quality Fyros long mace
_83B6A34B5F0552A3	abcfmea02_2	Medium Quality Fyros Pike Plan		a	the				Plan for medium quality Fyros pike
_CE532021CC93624F	abcfmea01_2	Medium Quality Fyros Long Axe Plan		a	the				Plan for medium quality Fyros long axe
_B5BCD2B16F74DE0F	abcfmea04_2	Medium Quality Fyros Long Sword Plan		a	the				Plan for medium quality Fyros long sword
_3F468B361F852EA5	abcmmea08_2	Medium Quality Matis Mace Plan		a	the				Plan for medium quality Matis mace
_2EAD99104AAE2C10	abcmmea09_2	Medium Quality Matis Staff Plan		a	the				Plan for medium quality Matis staff
_580CD99FE1369597	abcmmea06_2	Medium Quality Matis Dagger Plan		a	the				Plan for medium quality Matis dagger
_6D6D4114853D2C0F	abcmmea07_2	Medium Quality Matis Lance Plan		a	the				Plan for medium quality Matis lance
_62281CACBB3B4CF7	abcmmea05_2	Medium Quality Matis Axe Plan		a	the				Plan for medium quality Matis axe
_316DD5154AAE2C0E	abcmmea10_2	Medium Quality Matis Sword Plan		a	the				Plan for medium quality Matis sword
_A1E144A400E133FC	abcmmea03_2	Medium Quality Matis Long Mace Plan		a	the				Plan for medium quality Matis long mace
_3FC6AB3321053AA5	abcmmea02_2	Medium Quality Matis Pike Plan		a	the				Plan for medium quality Matis pike
_4CC32021CC335239	abcmmea01_2	Medium Quality Matis Long Axe Plan		a	the				Plan for medium quality Matis long axe
_712CD2ABF0F3E211	abcmmea04_2	Medium Quality Matis Long Sword Plan		a	the				Plan for medium quality Matis long sword
_F35E35E3149A7D06	abctmea08_2	Medium Quality Tryker Mace Plan		a	the				Plan for medium quality Tryker mace
_5EFFF1706C7A3593	abctmea09_2	Medium Quality Tryker Staff Plan		a	the				Plan for medium quality Tryker staff
_A11DD3B7A0342F83	abctmea06_2	Medium Quality Tryker Dagger Plan		a	the				Plan for medium quality Tryker dagger
_E09E89676C7A318F	abctmea07_2	Medium Quality Tryker Lance Plan		a	the				Plan for medium quality Tryker lance
_C2281F17BBA281FC	abctmea05_2	Medium Quality Tryker Axe Plan		a	the				Plan for medium quality Tryker axe
_E40FFD67AC7A2D9D	abctmea10_2	Medium Quality Tryker Sword Plan		a	the				Plan for medium quality Tryker sword
_6AF26A3E13F03D3B	abctmea03_2	Medium Quality Tryker Long Mace Plan		a	the				Plan for medium quality Tryker long mace
_F5DE61E5D59A7D06	abctmea02_2	Medium Quality Tryker Pike Plan		a	the				Plan for medium quality Tryker pike
_A1A055480FC2E650	abctmea01_2	Medium Quality Tryker Long Axe Plan		a	the				Plan for medium quality Tryker long axe
_74D3BD650BE6EDB1	abctmea04_2	Medium Quality Tryker Long Sword Plan		a	the				Plan for medium quality Tryker long sword
_24978344624C0EA3	abczmea08_2	Medium Quality Zoraï Mace Plan		a	the				Plan for medium quality Zoraï mace
_F25ED11D4A750C8A	abczmea09_2	Medium Quality Zoraï Staff Plan		a	the				Plan for medium quality Zoraï staff
_9DBD0D9FE1FD678D	abczmea06_2	Medium Quality Zoraï Dagger Plan		a	the				Plan for medium quality Zoraï dagger
_311E792185040C89	abczmea07_2	Medium Quality Zoraï Lance Plan		a	the				Plan for medium quality Zoraï lance
_28C0FCAA3ED32CF5	abczmea05_2	Medium Quality Zoraï Axe Plan		a	the				Plan for medium quality Zoraï axe
_F51E0D224A750C88	abczmea10_2	Medium Quality Zoraï Sword Plan		a	the				Plan for medium quality Zoraï sword
_67B24420FE884B07	abczmea03_2	Medium Quality Zoraï Long Mace Plan		a	the				Plan for medium quality Zoraï long mace
_2417A34164CC1AA3	abczmea02_2	Medium Quality Zoraï Pike Plan		a	the				Plan for medium quality Zoraï pike
_55942021EB7A2A45	abczmea01_2	Medium Quality Zoraï Long Axe Plan		a	the				Plan for medium quality Zoraï long axe
_37FDC4A36F9AF60F	abczmea04_2	Medium Quality Zoraï Long Sword Plan		a	the				Plan for medium quality Zoraï long sword
_28D274B60D86674A	abcfrea05_2	Medium Quality Fyros Bowpistol Plan		a	the				Plan for medium quality Fyros bowpistol
_E1AF0DB1E43695A4	abcfrea04_2	Medium Quality Fyros Pistol Plan		a	the				Plan for medium quality Fyros pistol
_FEB3251A96A32882	abcfrea01_2	Medium Quality Fyros Autolauncher Plan		a	the				Plan for medium quality Fyros autolauncher
_D3E4F818C9241BA8	abcfrea02_2	Medium Quality Fyros Bowrifle Plan		a	the				Plan for medium quality Fyros bowrifle
_52E4E8304AD40B9E	abcfrea03_2	Medium Quality Fyros Launcher Plan		a	the				Plan for medium quality Fyros launcher
_755DE50A879E4412	abcfrea06_2	Medium Quality Fyros Rifle Plan		a	the				Plan for medium quality Fyros rifle
_E44274B68CA6EF53	abcmrea05_2	Medium Quality Matis Bowpistol Plan		a	the				Plan for medium quality Matis bowpistol
_1E9E29B1E4367DA0	abcmrea04_2	Medium Quality Matis Pistol Plan		a	the				Plan for medium quality Matis pistol
_BAC32D0258A31084	abcmrea01_2	Medium Quality Matis Autolauncher Plan		a	the				Plan for medium quality Matis autolauncher
_5154F818C9C40B92	abcmrea02_2	Medium Quality Matis Bowrifle Plan		a	the				Plan for medium quality Matis bowrifle
_D054E8304A74FB88	abcmrea03_2	Medium Quality Matis Launcher Plan		a	the				Plan for medium quality Matis launcher
_B0ED8511879E2C14	abcmrea06_2	Medium Quality Matis Rifle Plan		a	the				Plan for medium quality Matis rifle
_AF23F6951BE46246	abctrea05_2	Medium Quality Tryker Bowpistol Plan		a	the				Plan for medium quality Tryker bowpistol
_A71D33B5A0727FA2	abctrea04_2	Medium Quality Tryker Pistol Plan		a	the				Plan for medium quality Tryker pistol
_ACEC6BC6469603E8	abctrea01_2	Medium Quality Tryker Autolauncher Plan		a	the				Plan for medium quality Tryker autolauncher
_60A0FD6E5EC52F60	abctrea02_2	Medium Quality Tryker Bowrifle Plan		a	the				Plan for medium quality Tryker bowrifle
_6391097E1AA40F4E	abctrea03_2	Medium Quality Tryker Launcher Plan		a	the				Plan for medium quality Tryker launcher
_219EC16C6C7A319D	abctrea06_2	Medium Quality Tryker Rifle Plan		a	the				Plan for medium quality Tryker rifle
_AA1374328A4D075E	abczrea05_2	Medium Quality Zoraï Bowpistol Plan		a	the				Plan for medium quality Zoraï bowpistol
_634F5DB1E4FD4F96	abczrea04_2	Medium Quality Zoraï Pistol Plan		a	the				Plan for medium quality Zoraï pistol
_9F1425109B6AF082	abczrea01_2	Medium Quality Zoraï Autolauncher Plan		a	the				Plan for medium quality Zoraï autolauncher
_5A25F818E80BE39E	abczrea02_2	Medium Quality Zoraï Bowrifle Plan		a	the				Plan for medium quality Zoraï bowrifle
_D925E83069BBD394	abczrea03_2	Medium Quality Zoraï Launcher Plan		a	the				Plan for medium quality Zoraï launcher
_749EBD1E87650C8E	abczrea06_2	Medium Quality Zoraï Rifle Plan		a	the				Plan for medium quality Zoraï rifle
_2B2E9A74B593B73C	abcfmea08_3	High Quality Fyros Mace Plan		a	the				Plan for high quality Fyros mace
_4B8B958C668EC5D3	abcfmea09_3	High Quality Fyros Staff Plan		a	the				Plan for high quality Fyros staff
_B9E7890CD3CD6148	abcfmea06_3	High Quality Fyros Dagger Plan		a	the				Plan for high quality Fyros dagger
_860A8997A10DB9E0	abcfmea07_3	High Quality Fyros Lance Plan		a	the				Plan for high quality Fyros lance
_D6A76F87F14768AE	abcfmea05_3	High Quality Fyros Axe Plan		a	the				Plan for high quality Fyros axe
_0B6BC591666EF5E1	abcfmea10_3	High Quality Fyros Sword Plan		a	the				Plan for high quality Fyros sword
_89CB5FB24A501D83	abcfmea03_3	High Quality Fyros Long Mace Plan		a	the				Plan for high quality Fyros long mace
_2DAEA676B7C4B73C	abcfmea02_3	High Quality Fyros Pike Plan		a	the				Plan for high quality Fyros pike
_94996229000E086A	abcfmea01_3	High Quality Fyros Long Axe Plan		a	the				Plan for high quality Fyros long axe
_3FAD069C6E509A87	abcfmea04_3	High Quality Fyros Long Sword Plan		a	the				Plan for high quality Fyros long sword
_2E4E3A7BB533BF24	abcmmea08_3	High Quality Matis Mace Plan		a	the				Plan for high quality Matis mace
_8CAB3593E5AE65DA	abcmmea09_3	High Quality Matis Staff Plan		a	the				Plan for high quality Matis staff
_FA07290D544C7D48	abcmmea06_3	High Quality Matis Dagger Plan		a	the				Plan for high quality Matis dagger
_C72A299E202D59E7	abcmmea07_3	High Quality Matis Lance Plan		a	the				Plan for high quality Matis lance
_11370F8EF14750B0	abcmmea05_3	High Quality Matis Axe Plan		a	the				Plan for high quality Matis axe
_4C8B6598E58E95E8	abcmmea10_3	High Quality Matis Sword Plan		a	the				Plan for high quality Matis sword
_490B9FC04A501D83	abcmmea03_3	High Quality Matis Long Mace Plan		a	the				Plan for high quality Matis long mace
_30CE467DB764BF24	abcmmea02_3	High Quality Matis Pike Plan		a	the				Plan for high quality Matis pike
_D5590A18C20E086A	abcmmea01_3	High Quality Matis Long Axe Plan		a	the				Plan for high quality Matis long axe
_014CC2A36E509A81	abcmmea04_3	High Quality Matis Long Sword Plan		a	the				Plan for high quality Matis long sword
_04B8B68B9BBBE6D3	abctmea08_3	High Quality Tryker Mace Plan		a	the				Plan for high quality Tryker mace
_308C1D1A51BB162C	abctmea09_3	High Quality Tryker Staff Plan		a	the				Plan for high quality Tryker staff
_B371EF1C8E3867D5	abctmea06_3	High Quality Tryker Dagger Plan		a	the				Plan for high quality Tryker dagger
_F05C5104CF8BCA25	abctmea07_3	High Quality Tryker Lance Plan		a	the				Plan for high quality Tryker lance
_789CC9E62A811C27	abctmea05_3	High Quality Tryker Axe Plan		a	the				Plan for high quality Tryker axe
_B04D5512949B222C	abctmea10_3	High Quality Tryker Sword Plan		a	the				Plan for high quality Tryker sword
_8991428817E2CB18	abctmea03_3	High Quality Tryker Long Mace Plan		a	the				Plan for high quality Tryker long mace
_C5B8D68D5CBB06DB	abctmea02_3	High Quality Tryker Pike Plan		a	the				Plan for high quality Tryker pike
_75935FCEBACC5727	abctmea01_3	High Quality Tryker Long Axe Plan		a	the				Plan for high quality Tryker long axe
_3A542550F37FFE61	abctmea04_3	High Quality Tryker Long Sword Plan		a	the				Plan for high quality Tryker long sword
_B22E7288D4B3B7AE	abczmea08_3	High Quality Zoraï Mace Plan		a	the				Plan for high quality Zoraï mace
_CD8B6D1CE38E9D63	abczmea09_3	High Quality Zoraï Staff Plan		a	the				Plan for high quality Zoraï staff
_3BE75312D32CB1C4	abczmea06_3	High Quality Zoraï Dagger Plan		a	the				Plan for high quality Zoraï dagger
_080A61271E0D9170	abczmea07_3	High Quality Zoraï Lance Plan		a	the				Plan for high quality Zoraï lance
_D5E8479BF10E302A	abczmea05_3	High Quality Zoraï Axe Plan		a	the				Plan for high quality Zoraï axe
_8D6B9D21E36ECD71	abczmea10_3	High Quality Zoraï Sword Plan		a	the				Plan for high quality Zoraï sword
_88CB0FDA4A501D7B	abczmea03_3	High Quality Zoraï Long Mace Plan		a	the				Plan for high quality Zoraï long mace
_B4AE7E8AD6E4B7AE	abczmea02_3	High Quality Zoraï Pike Plan		a	the				Plan for high quality Zoraï pike
_35B93A33050E08E6	abczmea01_3	High Quality Zoraï Long Axe Plan		a	the				Plan for high quality Zoraï long axe
_C10C2EB06E508CF5	abczmea04_3	High Quality Zoraï Long Sword Plan		a	the				Plan for high quality Zoraï long sword
_9BF3A7C64AF07DAE	abcfrea05_3	High Quality Fyros Bowpistol Plan		a	the				Plan for high quality Fyros bowpistol
_3B87BD10575F9155	abcfrea04_3	High Quality Fyros Pistol Plan		a	the				Plan for high quality Fyros pistol
_21BBE851311F2132	abcfrea01_3	High Quality Fyros Autolauncher Plan		a	the				Plan for high quality Fyros autolauncher
_DA7FB33E426EE063	abcfrea02_3	High Quality Fyros Bowrifle Plan		a	the				Plan for high quality Fyros bowrifle
_993F8B393F2E3C69	abcfrea03_3	High Quality Fyros Launcher Plan		a	the				Plan for high quality Fyros launcher
_886BAD8EA36EDDDD	abcfrea06_3	High Quality Fyros Rifle Plan		a	the				Plan for high quality Fyros rifle
_5B33E7D44AF07DAE	abcmrea05_3	High Quality Matis Bowpistol Plan		a	the				Plan for high quality Matis bowpistol
_7CA75D11D8DEAD55	abcmrea04_3	High Quality Matis Pistol Plan		a	the				Plan for high quality Matis pistol
_24DB885831BF291A	abcmrea01_3	High Quality Matis Autolauncher Plan		a	the				Plan for high quality Matis autolauncher
_1B3F5B2D046EE063	abcmrea02_3	High Quality Matis Bowrifle Plan		a	the				Plan for high quality Matis bowrifle
_DAFF3328012E3C69	abcmrea03_3	High Quality Matis Launcher Plan		a	the				Plan for high quality Matis launcher
_C98B4D95228E7DE4	abcmrea06_3	High Quality Matis Rifle Plan		a	the				Plan for high quality Matis rifle
_1EB3668759D3AF8C	abctrea05_3	High Quality Tryker Bowpistol Plan		a	the				Plan for high quality Tryker bowpistol
_35E1472F94B897D4	abctrea04_3	High Quality Tryker Pistol Plan		a	the				Plan for high quality Tryker pistol
_F46564618B6894B5	abctrea01_3	High Quality Tryker Autolauncher Plan		a	the				Plan for high quality Tryker autolauncher
_19F5A7CFB4CCF776	abctrea02_3	High Quality Tryker Bowrifle Plan		a	the				Plan for high quality Tryker bowrifle
_157397B4BA6EBF7A	abctrea03_3	High Quality Tryker Launcher Plan		a	the				Plan for high quality Tryker launcher
_F0EC310B930BEA30	abctrea06_3	High Quality Tryker Rifle Plan		a	the				Plan for high quality Tryker rifle
_9AF357EE4AF07DA6	abczrea05_3	High Quality Zoraï Bowpistol Plan		a	the				Plan for high quality Zoraï bowpistol
_BD87871657BEE1D1	abczrea04_3	High Quality Zoraï Pistol Plan		a	the				Plan for high quality Zoraï pistol
_A8BBC065503F21A4	abczrea01_3	High Quality Zoraï Autolauncher Plan		a	the				Plan for high quality Zoraï autolauncher
_7B9F8B48476EE0DF	abczrea02_3	High Quality Zoraï Bowrifle Plan		a	the				Plan for high quality Zoraï bowrifle
_3A5F6343442E3CE5	abczrea03_3	High Quality Zoraï Launcher Plan		a	the				Plan for high quality Zoraï launcher
_6FE03449832FAF57	abczrea06_3	High Quality Zoraï Rifle Plan		a	the				Plan for high quality Zoraï rifle
_A39B5BF678F64F85	abcfsea01_2	Medium Quality Fyros Buckler Plan		a	the				Plan for medium quality Fyros buckler
_5D1DE1B1A436759A	abcfsea02_2	Medium Quality Fyros Shield Plan		a	the				Plan for medium quality Fyros shield
_597B5BF678F61F89	abcmsea01_2	Medium Quality Matis Buckler Plan		a	the				Plan for medium quality Matis buckler
_9A0CFDB1A4365D96	abcmsea02_2	Medium Quality Matis Shield Plan		a	the				Plan for medium quality Matis shield
_D5D3BB545BF3479C	abctsea01_2	Medium Quality Tryker Buckler Plan		a	the				Plan for medium quality Tryker buckler
_A3FD4BB3A0726785	abctsea02_2	Medium Quality Tryker Shield Plan		a	the				Plan for medium quality Tryker shield
_A21D5BF67884DF85	abczsea01_2	Medium Quality Zoraï Buckler Plan		a	the				Plan for medium quality Zoraï buckler
_DFBD31B1A4FD2F8C	abczsea02_2	Medium Quality Zoraï Shield Plan		a	the				Plan for medium quality Zoraï shield
_9C322B099D99E20B	abcfsea01_3	High Quality Fyros Buckler Plan		a	the				Plan for high quality Fyros buckler
_F95781FC579E6955	abcfsea02_3	High Quality Fyros Shield Plan		a	the				Plan for high quality Fyros shield
_DD52B3129709E20B	abcmsea01_3	High Quality Matis Buckler Plan		a	the				Plan for high quality Matis buckler
_3A7721FDD81D8555	abcmsea02_3	High Quality Matis Shield Plan		a	the				Plan for high quality Matis shield
_9A2F7F33FB7AD4AE	abctsea01_3	High Quality Tryker Buckler Plan		a	the				Plan for high quality Tryker buckler
_7570131DD2A8A3CD	abctsea02_3	High Quality Tryker Shield Plan		a	the				Plan for high quality Tryker shield
_1EF9CB1D1ADAE287	abczsea01_3	High Quality Zoraï Buckler Plan		a	the				Plan for high quality Zoraï buckler
_7B574B0257FDB9D1	abczsea02_3	High Quality Zoraï Shield Plan		a	the				Plan for high quality Zoraï shield
_DF586858D0C01F76	ABMFEPA01	Basic Extraction		a	the				 
_DFE86858D0C01F76	ABFFEPA01	Basic Extraction		a	the				 
_DFB86858D0C01F76	ABCFEPA01	Basic Extraction		a	the				 
_D6999EF57545D67E	absm_balance_hp_01	Balance HP 1		a	the				Shares out the total HP of the group among its members on a pro rata basis (with a 50% loss).
_D699A2F57545D27E	absm_balance_hp_02	Balance HP 2		a	the				Shares out the total HP of the group among its members on a pro rata basis (with a 30% loss).
_D699A6F57595CE7E	absm_balance_hp_03	Balance HP 3		a	the				Shares out the total HP of the group among its members on a pro rata basis (with a 15% loss).
_08E663B7B0420E5E	absm_balance_hp_04	Balance HP 4		a	the				Shares out the total HP of the group among its members on a pro rata basis (without any loss).
_0FB0F8E5FBD6018E	absf_berserk_01	Berserker 1		a	the				Increases the damage you can inflict but makes you lose HP over time.
_0FB0FCE5FBE6018E	absf_berserk_02	Berserker 2		a	the				Increases the damage you can inflict but makes you lose HP over time.
_0FB000E5FBF6018E	absf_berserk_03	Berserker 3		a	the				Increases the damage you can inflict but makes you lose HP over time.
_0FB004E5FB06018E	absf_berserk_04	Berserker 4		a	the				Increases the damage you can inflict but makes you lose HP over time.
_0FB008E5FB16018E	absf_berserk_05	Berserker 5		a	the				Increases the damage you can inflict but makes you lose HP over time.
_0FB00CE5FB26018E	absf_berserk_06	Berserker 6		a	the				Increases the damage you can inflict but makes you lose HP over time.
_0FB010E5FB36018E	absf_berserk_07	Berserker 7		a	the				Increases the damage you can inflict but makes you lose HP over time.
_0FB014E5FB46018E	absf_berserk_08	Berserker 8		a	the				Increases the damage you can inflict but makes you lose HP over time.
_4A9E431D8044D1DA	absf_war_cry_01	War Cry 1		a	the				Increases the damage that you and your teammates can inflict.
_4A9E431DC054D1DA	absf_war_cry_02	War Cry 2		a	the				Increases the damage that you and your teammates can inflict.
_4A9E431D0064D1DA	absf_war_cry_03	War Cry 3		a	the				Increases the damage that you and your teammates can inflict.
_4A9E431D4174D1DA	absf_war_cry_04	War Cry 4		a	the				Increases the damage that you and your teammates can inflict.
_4A9E431D8184D1DA	absf_war_cry_05	War Cry 5		a	the				Increases the damage that you and your teammates can inflict.
_14B78D280C5BFFFD	abfcf01	Credit Wear Out Weapon 1		a	the				Gives a combat credit stanza which wears out the weapon in hand.
_14C78D280C6BFFFD	abfcf02	Credit Wear Out Weapon 2		a	the				Gives a combat credit stanza which wears out the weapon in hand.
_14D78D280C7BFFFD	abfcf03	Credit Wear Out Weapon 3		a	the				Gives a combat credit stanza which wears out the weapon in hand.
_14E78D280C8BFFFD	abfcf04	Credit Wear Out Weapon 4		a	the				Gives a combat credit stanza which wears out the weapon in hand.
_14F78D280C9BFFFD	abfcf05	Credit Wear Out Weapon 5		a	the				Gives a combat credit stanza which wears out the weapon in hand.
_14078D280CABFFFD	abfcf06	Credit Wear Out Weapon 6		a	the				Gives a combat credit stanza which wears out the weapon in hand.
_14178D280CBBFFFD	abfcf07	Credit Wear Out Weapon 7		a	the				Gives a combat credit stanza which wears out the weapon in hand.
_14278D280CCBFFFD	abfcf08	Credit Wear Out Weapon 8		a	the				Gives a combat credit stanza which wears out the weapon in hand.
_14378D280CDBFFFD	abfcf09	Credit Wear Out Weapon 9		a	the				Gives a combat credit stanza which wears out the weapon in hand.
_F86C88CF3B7AC758	abfcf10	Credit Wear Out Weapon 10		a	the				Gives a combat credit stanza which wears out the weapon in hand.
_386C88CF3B8AC758	abfcf11	Credit Wear Out Weapon 11		a	the				Gives a combat credit stanza which wears out the weapon in hand.
_AC516B0D6505773E	abfob02	Feint Option		a	the				Gives a feint option stanza and a 'hit after feint' combat credit stanza.
_AD571DC6ABD0C083	abfcg02	Credit Hit after Feint 2		a	the				Gives a 'hit after feint' combat credit stanza. 
_AD571DC6ABF0C083	abfcg03	Credit Hit after Feint 3		a	the				Gives a 'hit after feint' combat credit stanza. 
_AD571DC6AB10C083	abfcg04	Credit Hit after Feint 4		a	the				Gives a 'hit after feint' combat credit stanza. 
_AD571DC6AB30C083	abfcg05	Credit Hit after Feint 5		a	the				Gives a 'hit after feint' combat credit stanza. 
_AD571DC6AB50C083	abfcg06	Credit Hit after Feint 6		a	the				Gives a 'hit after feint' combat credit stanza. 
_AD571DC6AB70C083	abfcg07	Credit Hit after Feint 7		a	the				Gives a 'hit after feint' combat credit stanza. 
_AD571DC6AB90C083	abfcg08	Credit Hit after Feint 8		a	the				Gives a 'hit after feint' combat credit stanza. 
_AD571DC6ABB0C083	abfcg09	Credit Hit after Feint 9		a	the				Gives a 'hit after feint' combat credit stanza. 
_FDEE052792B916C6	abfmg01	Ignore Armor 1		an	the				Allows you to ignore your adversary's armor.
_FDEE052792C916C7	abfmg02	Ignore Armor 2		an	the				Allows you to ignore your adversary's armor.
