*HASH_VALUE	placeId	name	da	pr	p	pda	ppr
_937EEDACD458986D	welcomer_hoicho_sage	Sage de Hoi Cho	le	dans le			
_730239D45D6E198F	welcomer_hoicho_guardchief	Chef de la Garde de Hoi Cho	le	dans le			
_BC5EF96FBE283C5E	episode2_camp_karavan_fyros_island	Camp Karavan des Dunes d'Aelius	le	dans le			
_036E80DFA0CB2BB0	episode2_camp_kami_fyros_island	Camp Kami des Dunes d'Aelius	le	dans le			
_0DFE209AE36A8F9A	episode2_camp_kami_matis_island	Camp Kami du Bois d'Almati	le	dans le			
_917E577AB344704E	episode2_camp_karavan_matis_island	Camp Karavan du Bois d'Almati	le	dans le			
_409ED04BDF5FC049	episode2_camp_karavan_tryker_island	Camp Karavan du Lac d'Olkern	le	dans le			
_FB7BA7032F267DF7	episode_2_camp_kami_tryker_island	Camp Kami du Lac d'Olkern	le	dans le			
_D88CD76935E9BC0D	region_newbieland_hunting_grounds	Terrains de chasse	les	dans les			
_FF7B805391F2CE15	region_newbieland_the_shattered_ruins	Ruines dévastées	les	dans les			
_6BAB95F65A4612C5	place_shattered_ruins_silan	Ruines de Silan	les	dans les			
_C1B6D7A38910C280	place_shattered_ruins_trone	Salle du trône	la	dans la			
_F7ED900FB606BF52	region_newbieland_starting_zone	contrée des Rangers	la	dans la			
_F207FC792E5B7FD7	place_starting_zone_starting_city	Campement ranger	le	dans le			
_1FC0BD051FBA29C2	place_starting_zone_arena	Arène	l'\d	dans l'			
_1AD4EDDE25EF9A7C	region_newbieland_blight_zone	Pays malade	le	dans le			
_7B1F3EDFDAE106E2	region_newbieland_shining_lake	Lac étincelant	le	dans le			
_76195654F845B2F6	region_newbieland_kitins_jungle	Jungle aux Kitins	la	dans la			
_80BF8CB067DB7D2B	Karavan Embassy	Ambassade Karavan	l'\d	dans l'			
_13D97FAB68F4205D	Kami_Enclave	Enclave Kami	l'\d	dans l'			
_710627533E632FDF	place_hunting_grounds_gingo_lair	Rocher aux Ragus	le	dans le			
_CC0CE3C65B7FA15A	mission_place_tryker_02	Zone de prospection	la	dans la			
_CC0CE3C65B8FA15A	mission_place_tryker_03	Zone de prospection	la	dans la			
_AADAC0B4A615B39C	mission_place_ranger_01						
_AADAC0B4A625B39C	mission_place_ranger_02						
_A35A89087EC54678	mission_place_ilot	Terrain d'expérimentation	le	dans le			
_C2EB1553A7B1C119	newbieland	Terres contrôlées	les	dans les			
_FB2D817EC31E3E85	region_newbieland	Contrées à explorer	les	dans les			
_CC0CE3C6639FA15A	mission_place_tryker_04	Zone de prospection	la	dans la			
_7B1B7F9960E2527E	continent_corrupted_moor	Landes corrompues	les	dans les			
_3874F76125ABDBD0	region_karavanexclusionzone	Plaines lacérées	les	dans les			
_F72E18E86DBAD71D	place_tcm_karavan_camp	Camp d'expérimentations Karavan	le	dans le			
_84DA729970FAC598	region_hopeforest	Forêt des songes	la	dans la			
_3EF4CE5601CB0411	place_tcm_company_camp	Mission Kami	la	dans la			
_F626D6DF156DE713	place_tcm_company_eternal_tree	Camp de la Compagnie de l'arbre éternel	le	dans le			
_A742D3D0E55D59D7	place_tcm_keepers	Base archéologique des Keepers	la	dans la			
_3B9B8E81B2B19923	place_tcm_tutors	Sanctuaire Tutors	le	dans le			
_454F7CA10219582C	region_northspire	Cimes du nord	les	dans les			
_AC63A7DA9FD6BECE	place_tcm_chlorogoo_camp	Forteresse Chlorogoo	la	dans la			
_5195E131C73B2859	region_fyreruins	Ancienne cité Fyros	l'\d	dans l'			
_8925B345F92FFD83	place_tcm_arena	Arène des sacrifices	l'\d	dans l'			
_5C614563DCCA42D2	place_tcm_kitin_nest	Ancien dépôt Karavan	l'\d	dans l'			
_72E6CE3DF34E5F02	region_mistvalley	Vallée des brumes	la	dans la			
_7D2B4C1CAFA6BFFC	fyre_village	Ruines de Fyre	les	dans les			
_270C2BB5543D5BA2	place_tcm_karavan_south_west	Zone de patrouille	la	dans la			
_270C1BA3543D5BA2	place_tcm_karavan_south_east	Zone de patrouille	la	dans la			
_729FB81B15BB49D6	place_tcm_karavan_raid_ceremony_trigger	Camp d'expérimentations Karavan	le	dans le			
_2B9C66C11C4631ED	place_tcm_karavan_raid_ceremony_target	Camp d'expérimentations Karavan	le	dans le			
_0CF23F6CE22867E1	place_tcm_company_raid_ceremony_trigger	Mission Kami	la	dans la			
_72621C2FB0575EE1	place_tcm_company_raid_ceremony_target	Mission Kami	la	dans la			
_2454F9A3756BE489	place_tcm_shaman_tent	Si vous voyez ce texte, c'est un bug : place_tcm_shaman_tent					
_7086751EB6C58F8F	place_tcm_rock_fall	Ancien dépôt Karavan	l'\d	dans l'			
_D986F2FBCC9A5D45	place_tcm_karavan_outpost	Avant-poste Karavan	l'\d	à l'			
_57B18A7D7106EFE2	kitiniere_cattle_room	Salle d'élevage	la	dans la			
_C48FA13F83FE24FC	kitiniere_dark_mines	Mines Obscures	les	dans les			
_3A30A9CE6C46971F	kitiniere_eggs_room	Chambre des oeufs primaires	la	dans la			
_AA384C96EF18E4BB	kitiniere_entrance	Entrée de la kitinière 	l'\d	dans l'			
_24CA70A7238454B2	kitiniere_old_mines	Mines Anciennes	les	dans les			
_44F20D1B6CB6931E	kitiniere_princes_room	Salle des princes	la	dans la			
_ED795F15E6D9C493	kitiniere_queen_room	Salle de la reine	la	dans la			
_2959ECAE0CB888AF	kitiniere	Kitinière	la	dans la			
_9701C07FF26F0E41	continent_kitiniere	continent de la Kitinière	le				
_7556019ACD0C07D7	place_mission_fyros_01_yubo	Jardin des Yubos					
_46BF61EE6B3E0F09	place_mission_fyros_02_huntingground_t1	Troupeau de Bodocs	le	vers le			
_2DED2FD120F0B5AB	place_mission_fyros_02_huntingground_t1exit	Place pipo					
_2DED2FD12000B5AB	place_mission_fyros_02_huntingground_t2exit	Place pipo					
_C8D0B0E082190B1C	place_mission_fyros_02_huntingground_t2	Troupeau de Yubos	le	vers le			
_E12DF302E2D0898E	place_mission_fyros_02_huntingground	Terrain de chasse					
_5E480BFFD3CF01AB	place_mission_fyros_04_carcasse	Lieu du crime	le	dans le			
_BFB72D82489D03B7	place_mission_fyros_04_ragus	Antre des Ragus					
_1B83DD9701AFB48C	place_mission_zorai_rendor	Prairie des Rendors					
_3F9B714E67806100	place_shooting_range	Zone d'entraînement					
_42EBB9231FA2290D	place_mission_javezone	Bois des Javings					
_C59E293FF88FC82B	place_mission_slavezone	Champs de Slavenis					
_8B05117DBECCE27B	place_forage_start	Zone de prospection	la	dans la			
_D32CB2D7CF615792	place_forage_zun	Zone de prospection de la zun	la	dans la			
_65DD63BF98F5768D	place_forage_shat	Zone de prospection multiple	la	dans la			
_651E2A3B082B51E9	place_forage_chloro	Spots de Goo	les	dans les			
_A4C578AF23F6B7A0	gerder_food	Passage de Gerder	le	dans le			
_0B9FC534BF35F140	rpjob_magnecarto_1_a	Zone A de mesure du magnétisme					
_4B9FC934BF35F140	rpjob_magnecarto_1_b	Zone B de mesure du magnétisme					
_8B9FCD34BF35F140	rpjob_magnecarto_1_c	Zone C de mesure du magnétisme					
_CC9FD134BF35F140	rpjob_magnecarto_1_d	Zone D de mesure du magnétisme					
_0B9FC934BF35F140	rpjob_magnecarto_2_a	Zone A de mesure du magnétisme					
_4B9FCD34BF35F140	rpjob_magnecarto_2_b	Zone B de mesure du magnétisme					
_8B9FD134BF35F140	rpjob_magnecarto_2_c	Zone C de mesure du magnétisme					
_CC9FD534BF35F140	rpjob_magnecarto_2_d	Zone D de mesure du magnétisme					
_0B9FCD34BF35F140	rpjob_magnecarto_3_a	Zone A de mesure du magnétisme					
_4B9FD134BF35F140	rpjob_magnecarto_3_b	Zone B de mesure du magnétisme					
_8B9FD534BF35F140	rpjob_magnecarto_3_c	Zone C de mesure du magnétisme					
_CC9FD934BF35F140	rpjob_magnecarto_3_d	Zone D de mesure du magnétisme					
_0B9FD134BF35F140	rpjob_magnecarto_4_a	Zone A de mesure du magnétisme					
_4B9FD534BF35F140	rpjob_magnecarto_4_b	Zone B de mesure du magnétisme					
_8B9FD934BF35F140	rpjob_magnecarto_4_c	Zone C de mesure du magnétisme					
_CC9FDD34BF35F140	rpjob_magnecarto_4_d	Zone D de mesure du magnétisme					
_0B9FD534BF35F140	rpjob_magnecarto_5_a	Zone A de mesure du magnétisme					
_4B9FD934BF35F140	rpjob_magnecarto_5_b	Zone B de mesure du magnétisme					
_8B9FDD34BF35F140	rpjob_magnecarto_5_c	Zone C de mesure du magnétisme					
_CC9FE134BF35F140	rpjob_magnecarto_5_d	Zone D de mesure du magnétisme					
_FE340A03BD4BB987	kitinslair_zone_1	Première zone ouverte de la kitinière					
_43CF242BA7986462	place_matis_island_2	Pic de Dante	le	dans le			
_153E9109EAE82056	region_matis_island_1	Bois d'Almati	le	dans le			
_424A85186C58FC20	region_matis_island_2	Camp de Dante	le	dans le			
_E438DC9DA9C9AC6E	region_matis_island_3						
_DFD4F60155444143	continent_matis_island	Terres Anciennes	les	dans les			
_5FE21E8487AF99BC	boss_tryker_light_island_zone	Camp de Dante	le	dans le			
_4DF006937CDFE456	place_matis_island_1	Campement ranger	le	dans le			
_D31864B75FE9A0B2	place_matis_island_3						
_FCB64A9225573F9D	boss_zorai_light_maincamp	camp secret de Pei-Ruz	le	dans	le		
_0A052D7DE3336174	boss_zorai_light_startcamp	camp de Pei-Ruz	le	dans	le		
_F04B39B29F5A18BD	place_cwmh01_mp1	Zone de prospection d'os	la	dans la	Zones de prospection d'os	les	dans les
_F45B39C29F5A18BD	place_cwmh02_mp1	Zone de prospection de racines	la	dans la	Zones de prospection de racines	les	dans les
_74BB600DA0D818FA	place_cwmh03_mp1	Zone de prospection de spores	la	dans la	Zones de prospection de spores	les	dans les
_E975870968B79A7F	cwfh01_mp1	Zone de prospection de déchets	la	dans la	Zones de prospection de déchets	les	dans les
_A7C317B4A194A372	cwfh02_mp1	Zone de prospection d'os	la	dans la	Zones de prospection d'os	les	dans les
_ABE6EEB0AFC6B265	cwfh03_mp1	Zone de prospection de boue	la	dans la	Zones de prospection de boue	les	dans les
_6AF8449C1E94D37B	cwff03_termites	Termitière	la	dans la	Termitières	les	dans les
_731B4014A0D81801	place_cwth01_mp1	Zone de prospection de carapaces 	la	dans la	Zones de prospection de carapaces 	les	dans les
_F47B11C79F5A18BD	place_cwth02_mp1	Zone de prospection de tourbe	la	dans la	Zones de prospection de tourbe	les	dans les
_345B39C99F5A18BD	place_cwth03_mp1	Zone de prospection de racines	la	dans la	Zones de prospection de racines	les	dans les
_739C39CA9F5A18BD	place_cwzh01_mp1	Zone de prospection de mousse	la	dans la	Zones de prospection de mousse	les	dans les
_B04B51C19F5A18BD	place_cwzh02_mp1	Zone de prospection de dung	la	dans la	Zones de prospection de dung	les	dans les
_74DB3417A0D81801	place_cwzh03_mp1	Zone de prospection de perles	la	dans la	Zones de prospection de perles	les	dans les
_42DFA10429F6E8C4	place_cimetiere_avalae	Cimetière d'Avalae	le	dans le	Cimetières d'Avalae	les	dans les
_5193CA370C64AE7D	mission_ff60_emplacement_message	Emplacement du message	l'\d	dans l'	Emplacements du message	les	dans les
_4C9B80A7A9B7946E	place_marauder_camp	Camp Maraudeur	le	dans le			
_3FEFB69CBBDF4DAB	place_lieudit_marauder_arena	Arène Maraudeur	l'\d	dans l'			
_A59A81E8140A6CA7	marauder_stable	Etables Maraudeurs	les	dans les	Etables Maraudeurs	les	dans les
_29AC391EC68F71FC	continent_r2_forest	Terres Sous le Vent	les	dans les	Terres Sous le Vent	les	dans les
