title_id	name	women_name
fct_tcm_fighter_company	(Combattant Kamiste)	
fct_explorer_company	(Explorateur Kamiste)	
fct_harvest_company	(Récolteur Kamiste)	
fct_keepers_squad_leader	(Chef d'équipe de prospection)	
fct_keepers_squad	(Kamiste archéologue)	
fct_tcm_company_guard	(Sentinelle de l'arbre éternel)	
fct_tcm_tutor_praying	(Adorateur Kamiste)	
fct_tcm_tutor_trader	(Colporteur expérimenté)	
fct_tcm_tutor_sitting	(Disciple adorateur)	
fct_tcm_tutor_chief_guard	(Fidèle protecteur)	
fct_tcm_tutors_sitting2	(Apprenti prédicateur)	
fct_tcm_tutors_storyteller	(Prédicateur itinérant)	
fct_tcm_tutor_wander	(Disciple Tutor)	
fct_tcm_keepers_chief_guard	(Gardien des reliques)	
fct_tcm_keepers_sitting	(Apprenti archéologue)	
fct_tcm_keepers_trader	(Disciple colporteur)	
fct_tcm_keepers_guard	(Guetteur Kamiste)	
fct_tcm_keepers_sitting2	(Apprenti guetteur)	
fct_tcm_keepers_storyteller	(Conteur Kamiste)	
fct_tcm_keepers_elder	(Détenteur des savoirs)	
fct_tcm_keepers_walking	(Civil Keeper)	
fct_tcm_keep_wander	(Archéologue Keeper)	
fct_tcm_keep_wander2	(Historien Keeper)	
fct_tcm_eternal_tree_chief_guard 	(Gardien de l'arbre éternel)	
fct_tcm_eternal_tree_sitting	(Serviteur de Ma-Duk)	
fct_tcm_eternal_tree_static	(Guardien des récoltes)	
fct_tcm_eternal_tree_praying	(Prédicateur érudit)	
fct_tcm_eternal_tree_spwan	(Gardien des portes)	
fct_tcm_eternal_tree_wander	(Penseur Kamiste)	
fct_tcm_eternal_tree_praying2	(Adorateur éternel)	
fct_tcm_eternal_tree_walking	(Vagabond Kamiste)	
fct_tcm_eternal_tree_walking2	(Civil de la Compagnie)	
fct_tcm_healer	(Chef Soigneur de la Compagnie)	
fct_tcm_armorer	(Armurier Expérimenté)	
fct_tcm_intendant	(Intendant de la Compagnie)	
fct_tcm_assistant_intendant	(Assistant de l'intendant)	
fct_tcm_warchief	(Chef de Guerre)	
fct_tcm_merchant	(Grand colporteur de la Compagnie)	
fct_tcm_campchief	(Chef de camp de la Compagnie)	
fct_tcm_warrior	(Grand guerrier vagabond)	
fct_tcm_noble	(Noble penseur de la Compagnie)	
gn_chad	Maître Chad	
gn_chad_assist	Disciple de Chad	
gn_tcm_officer_radar	Officier radar	
gn_tcm_chlorogoo_shaman	Shaman	
gn_tcm_chlorogoo_shaman_escort	Adepte	
gn_tcm_chlorogoo_prisonners	Prisonnier	
gn_tcm_chlorogoo_camp_ranger	Épieur	
gn_tcm_chlorogoo_camp_caster	Sorcier	
gn_tcm_chlorogoo_camp_fighter	Assassin gooifié	
gn_tcm_chlorogoo_caster	Alchimiste	
gn_tcm_chlorogoo_healer	Guérisseur	
gn_tcm_chlorogoo_ranger	Fureteur	
gn_tcm_chlorogoo_harvester	Récolteur de Goo	
gn_tcm_chlorogoo_patrol_dill	Patrouilleur intoxiqué	
fct_tcm_chlorogoo	Chlorogoo	
fct_tcm_basile	Hermite mystérieux	
gn_tcm_radar_trainee	Stagiaire Radar	
gn_tcm_crate	Caisse de ravitaillement Karavan	
gn_tcm_unknown_entity	Echo radar	
gn_tcm_soulchest	Coffre aux âmes	
gn_satooi_remains	Dépouille de Satooi	
gn_tcm_reward_chest	Trésor perdu	
title00001	Journeyer	Journeyer
title00047	Mitrailleur	Mitrailleur
title00048	Maître Mitrailleur	Maître Mitrailleur
gn_landslide_3_target	Eboulis	
gn_tcm_sacrified	Sacrifié	
gn_boss_mainland_varinx	Gardien d'Aen	
title00002	Chasseur de Kitin débutant	Chasseuse de Kitin débutante
title00003	Chasseur de Kitin	Chasseuse de Kitin
title00004	Maître Chasseur de Kitin	Maître Chasseur de Kitin
title00005	Eradicateur de Kitin	Eradicatrice de Kitin
title00006	Le Massacreur de Kitin	La Massacreuse de Kitin
title00007	Gardien des Matis	Gardienne des Matis
title00008	Gardien des Fyros	Gardienne des Fyros
title00009	Gardien des Tryker	Gardienne des Tryker
title00010	Gardien des Zoraï	Gardienne des Zoraï
title00011	Gardien d'Atys	Gardienne d'Atys
slaughter_week_mgiver_matis	Observateur Kitin de l'Est	
slaughter_week_mgiver_fyros	Observateur Kitin du Nord	
slaughter_week_mgiver_zorai	Observateur Kitin de l'Ouest	
slaughter_week_mgiver_tryker	Observateur Kitin du Sud	
slaughter_week_informer_name	Envoyé spécial	
sw_boss_fyros	Exterminateur Fyros	Exterminatrice Fyros
sw_boss_matis	Exterminateur Matis	Exterminatrice Matis
sw_boss_zorai	Exterminateur Zoraï	Exterminatrice Zoraï
sw_boss_tryker	Exterminateur Tryker	Exterminatrice Tryker
gn_sirgio_fyros_dancer	Danseur Fyros	Danseuse Fyros
gn_sirgio_matis_dancer	Danseur Matis	Danseuse Matis
gn_sirgio_zorai_dancer	Danseur Zoraï	Danseuse Zoraï
gn_sirgio_tryker_dancer	Danseur Tryker	Danseuse Tryker
gn_bomber_boss	Poseur de bombes	Poseuse de bombes
gn_bomber_random	Poseur de bombes	Poseuse de bombes
gn_bomb_lixie	Bombe	
gn_mine_lixie	Mine	
fct_artisan_restaurateur	Artisan Restaurateur	
gn_explosion_lixie	Explosion	
gn_peipbae	Colère de Pei	
fct_ranger_worker	manouvrier Ranger	
fct_ranger_guard	garde Ranger	
fct_ranger_intendant	intendant Ranger	
fct_ranger_great_mage	Archimage Ranger	
fct_ranger_guard_captain	capitaine des gardes	
fct_ranger_explorer	explorateur ranger	
fct_ranger_coord	coordonnateur Ranger	
title00014	La chance	La chance
title00015	La poisse	La poisse
fct_confgu	Confrérie du Gubani Fortuné	
eboulis	Eboulis	
monticule	Monticule	
title00020	Patriote fyros	Patriote fyros
title00021	Sujet matis	Sujet matis
title00022	Citoyen tryker	Citoyenne tryker
title00023	Initié zoraï	Initiée zoraï
title00024	Disciple des Kamis	Disciple des Kamis
title00025	Suivant de la Karavan	Suivant de la Karavan
title00026	Akenak fyros	Akenak fyros
title00027	Noble matis	Noble matis
title00028	Taliar tryker	Taliar tryker
title00029	Eveillé zoraï	Eveillée zoraï
title00030	Maraudeur	Maraudeur
fct_camprangerguide	Guide du Camp	
fct_ranger_kitiniere_welcomer	Observateur de la kitinière	Observatrice de la kitinière
gn_Xmas_Event	Xmas Event	
gn_Xmas_Super_Loot_1	Xmas Super Loot 1	
gn_attack_gookitin_group	attack_gookitin_group	
gn_axodus_garatus	Axodus Garatus	
gn_ba_mirri_vichan	Be'Mirri Vichan	
gn_ba_rima_dixie	Ba'Rima Dixie	
gn_ballis_sothus	Ballis Sothus	
gn_bandit_mastergoo_01	bandit_mastergoo_01	
gn_base_gookitin_group	base_gookitin_group	
gn_base_kitin_group	base_kitin_group	
gn_be_liccha_niorda	Be'Licha Niorda	
gn_be_sarsy_boxie	Be Sarsy Roxie	
gn_be_valda_riddan	Be'Valda Riddan	
gn_be_willy_virgen	Be'Willy Virgen	
gn_cadan_tandus	Candan Tandus	
gn_caisse	caisse	
gn_campfire_4	campfire_4	
gn_chio_sei_tung	Chio Sei Tung	
gn_chlorogoo_caster	chlorogoo_caster	
gn_chlorogoo_fighter	chlorogoo_fighter	
gn_chlorogoo_harvester	chlorogoo_harvester	
gn_chlorogoo_healer	chlorogoo_healer	
gn_chlorogoo_ranger	chlorogoo_ranger	
gn_chu_ni_rama	Chu Ni Rama	
gn_ckdic1	ckdic1	
gn_ckdic2	ckdic2	
gn_ckdic3	ckdic3	
gn_ckdic4	ckdic4	
gn_ckdid1	ckdid1	
gn_ckdid2	ckdid2	
gn_ckdid3	ckdid3	
gn_ckdid4	ckdid4	
gn_ckdie1	ckdie1	
gn_ckdie2	ckdie2	
gn_ckdie3	ckdie3	
gn_ckdie4	ckdie4	
gn_ckdif1	ckdif1	
gn_ckdif2	ckdif2	
gn_ckdif3	ckdif3	
gn_ckdif4	ckdif4	
gn_ckfic1	ckfic1	
gn_ckfic2	ckfic2	
gn_ckfic3	ckfic3	
gn_ckfic4	ckfic4	
gn_ckfid1	ckfid1	
gn_ckfid2	ckfid2	
gn_ckfid3	ckfid3	
gn_ckfid4	ckfid4	
gn_ckfie1	ckfie1	
gn_ckfie2	ckfie2	
gn_ckfie3	ckfie3	
gn_ckfie4	ckfie4	
gn_ckfif1	ckfif1	
gn_ckfif2	ckfif2	
gn_ckfif3	ckfif3	
gn_ckfif4	ckfif4	
gn_damarus_vidorus	Damarus Vidorus	
gn_daro_carera	Daro Carera	
gn_egg	egg	
gn_fang_cho_lin	Fang Cho Lin	
gn_fi_cha_fuing	Fi Cha Fuing	
gn_forcio_pani	Forcio Pani	
gn_forti_amarri	Forti Amarri	
gn_goloris_raeps	Goloris Raeps	
gn_goo_kipucka_leader	goo_kipucka_leader	
gn_goo_kitimandib	goo_kitimandib	
gn_goo_mob_code1	goo_mob_code1	
gn_goo_mob_code2	goo_mob_code2	
gn_goo_mob_code3	goo_mob_code3	
gn_goo_mob_code4	goo_mob_code4	
gn_goomaster_boss	goomaster_boss	
gn_guard_spire_zorai_karavan	guard_spire_zorai_karavan	
gn_heal	heal	
gn_healer_fyros_spire_kami	healer_fyros_spire_kami	
gn_healer_fyros_spire_karavan	healer_fyros_spire_karavan	
gn_healer_matis_spire_kami	healer_matis_spire_kami	
gn_healer_matis_spire_karavan	healer_matis_spire_karavan	
gn_healer_tryker_spire_kami	healer_tryker_spire_kami	
gn_healer_tryker_spire_karavan	healer_tryker_spire_karavan	
gn_healer_zorai_spire_kami	healer_zorai_spire_kami	
gn_healer_zorai_spire_karavan	healer_zorai_spire_karavan	
gn_hill	hill	
gn_hole	hole	
gn_horde_barrack_1	horde_barrack_1	
gn_horde_etendard_1	horde_etendard_1	
gn_horde_tower_1	horde_tower_1	
gn_irolus_vadagaan	Irolus Vadagaan	
gn_kami_device_1	kami_device_1	
gn_kami_fighter_base	kami_fighter_base	
gn_kami_hut_1	kami_hut_1	
gn_kami_landkeeper_200	kami_landkeeper_200	
gn_kami_patrol_base	kami_patrol_base	
gn_kami_tower_1	kami_tower_1	
gn_kami_trooper_code1	kami_trooper_code1	
gn_kami_trooper_code2	kami_trooper_code2	
gn_kami_trooper_code3	kami_trooper_code3	
gn_kami_trooper_code4	kami_trooper_code4	
gn_kami_wizard_base	kami_wizard_base	
gn_karavan_barrack_1	karavan_barrack_1	
gn_karavan_device_1	karavan_device_1	
gn_karavan_gateway_1	karavan_gateway_1	
gn_karavan_lieutenant_200	karavan_lieutenant_200	
gn_karavan_medic_base	karavan_medic_base	
gn_karavan_patrol_base	karavan_patrol_base	
gn_karavan_tower_1	karavan_tower_1	
gn_karavan_trooper_base	karavan_trooper_base	
gn_karavan_trooper_code1	karavan_trooper_code1	
gn_karavan_wall_1	karavan_wall_1	
gn_kincherC1	kincherC1	
gn_kincherC3	kincherC3	
gn_kincherC4	kincherC4	
gn_kincherCX	kincherCX	
gn_kipucka_leader	kipucka_leader	
gn_kirostaC1	kirostaC1	
gn_kirostaC3	kirostaC3	
gn_kirostaC4	kirostaC4	
gn_kirostaCX	kirostaCX	
gn_kitin_larva_event	kitin_larva_event	
gn_kitin_pondeuse_event	kitin_pondeuse_event	
gn_ladamis_valoris	Ladamis Valoris	
gn_lani_lido	Lani Lido	
gn_lano_fergoto	Lano Fergoto	
gn_lardo_cicci	Lardo Cicci	
gn_lasini_choci	Lasini Chochi	
gn_lono_sigrefi	Lono Sigrefi	
gn_lorio_malara	Lorio Malara	
gn_ma_cho_sung	Ma Cho Sung	
gn_mac_bargan_rochan	Mac Bargan Rochan	
gn_mac_furdy_soroli	Mac Furdy Solori	
gn_mac_liggon_dallen	Mac Liggon Dallen	
gn_mac_silith_noksan	Mac Silith Noksan	
gn_magic	magic	
gn_malo_canda	Malo Canda	
gn_maurauder_guard_magic	maurauder_guard_magic	
gn_maurauder_guard_melee	maurauder_guard_melee	
gn_maurauder_guard_range	maurauder_guard_range	
gn_maurauder_hero	maurauder_hero	
gn_me_balla_soufi	Me Balla Soufi	
gn_ming_xi_ying	Ming Xi Ying	
gn_mirador	mirador	
gn_mong_chi_sa	Mong Chi Sa	
gn_mora_falari	mora_falari	
gn_morio_lario	Morio Lario	
gn_noriko_suena	Noriko Suena	
gn_o_carlan_tryxi	O'Carlan Tryxi	
gn_o_lormy_berran	O'Lormy Berran	
gn_ordis_nirosis	Ordis Nirosis	
gn_prisonner	prisonner	
gn_queen_guard	queen_guard	
gn_range	range	
gn_relaus_xogips	Relaus Xogips	
gn_strangers_welcomer_t1	strangers_welcomer_t1	
gn_target	jarre	
gn_tcm_chlorogoo_patrol	tcm_chlorogoo_patrol	
gn_tcm_chlorogoo_prisonner	tcm_chlorogoo_prisonner	
gn_tcm_master_dummy	tcm_master_dummy	
gn_tcm_trooper_training	tcm_trooper_training	
gn_tini_solni	Tini Solni	
gn_tower_1	tower_1	
gn_tower_event	tower_event	
gn_tower_kami	tower_kami	
gn_tower_karavan	tower_karavan	
gn_traitre_corsaire	traitre_corsaire	
gn_warmap_marauder_chief_250	warmap_marauder_chief_250	
gn_warmap_marauder_hero_200	warmap_marauder_hero_200	
gn_warmap_marauder_leader_200	warmap_marauder_leader_200	
gn_warrior_fyros_spire_kami	warrior_fyros_spire_kami	
gn_warrior_fyros_spire_karavan	warrior_fyros_spire_karavan	
gn_warrior_matis_spire_kami	warrior_matis_spire_kami	
gn_warrior_matis_spire_karavan	warrior_matis_spire_karavan	
gn_warrior_tryker_spire_kami	warrior_tryker_spire_kami	
gn_warrior_tryker_spire_karavan	warrior_tryker_spire_karavan	
gn_warrior_zorai_spire_kami	warrior_zorai_spire_kami	
gn_warrior_zorai_spire_karavan	warrior_zorai_spire_karavan	
gn_watchtower	watchtower	
gn_xala_rokian	Xala Rokian	
gn_xan_mi_chong	Xan Mi Chong	
gn_xao_tun	Xao Tun	
gn_xeim_wi_lo	Xeim Wi Lo	
gn_magicpanel	Panneau sur la magie	
gn_foragepanel	Panneau sur la récolte	
gn_fightpanel	Panneau sur le combat	
gn_craftpanel	Panneau sur l'artisanat	
office_tourisme_f	Guide Touristique de Pyr	
office_tourisme_m	Guide Touristique d'Yrkanis	
office_tourisme_t	Guide Touristique de Fairhaven	
office_tourisme_z	Guide Touristique de Zora	
cwmf03_bandit	Bandit d'Avalae	
cwzf03_goo	Ragus Contaminé	
cwff03_termit	Termitière	
cwff03_goari	Goari Pondeuse	
stele_epee_bois	Stèle	
corsaire_dechu_coffer	Coffre de Corsaire	
kef0904observer100	Observateur Campement du Lac Nord (1)	
kef0904observer150	Observateur Campement des Hautes Tours (2)	
kef0904observer200	Observateur Campement de la Colonne du Dragon (3)	
kef0904observer210	Observateur Campement de la Crête Eternelle (4)	
kef0904observer250	Observateur Campement de la Forêt Enflammée (5)	
kef0904observer260	Observateur Campement du Couloir Brûlé (6)	
kem0904observer100	Observateur Campement de la Poussée (1)	
kem0904observer150	Observateur Campement du Sentier des Torbaks (2)	
kem0904observer200	Observateur Campement de la Petite Montagne (3)	
kem0904observer210	Observateur Campement des Chutes des Deux Totems (4)	
kem0904observer250	Observateur Campement du Bosquet de la Confusion (5)	
kem0904observer260	Observateur Campement du Bosquet Ouest (6)	
ket0904observer100	Observateur Campement des Criques Ensorcelées (1)	
ket0904observer150	Observateur Campement de l'Eau du Repos (2)	
ket0904observer200	Observateur Campement des Cimes Jumelles (3)	
ket0904observer210	Observateur Campement de la Promenade Caverneuse (4)	
ket0904observer250	Observateur Campement des Etangs de Loria (5)	
ket0904observer260	Observateur Campement du Trou du Silence (6)	
kez0904observer100	Observateur Campement de Sai-Shun (1)	
kez0904observer150	Observateur Campement de l'Arc des Kinchers (2)	
kez0904observer200	Observateur Campement de Gu-Qin (3)	
kez0904observer210	Observateur Campement du Vallon des Espérances (4)	
kez0904observer250	Observateur Campement de la Vallée Perdue (5)	
kez0904observer260	Observateur Campement du Promontoire du Désespoir (6)	
fct_dynastic_merchant	Marchand Dynastique	
fct_federal_merchant	Marchand Fédéral	
fct_imperial_merchant	Marchand Impérial	
fct_royal_merchant	Marchand Royal	
gn_autel	Autel	
fct_tryker_governor	Tryker Governor	
fct_fyros_emperor	Fyros Emperor	Fyros Empress
fct_matis_king	Matis King	Matis Queen
fct_zorai_grand_sage	Zoraï Grand Sage	
fct_chronicler	Chronicler	
fct_royal_adviser	Royal Adviser	
fct_matis_minstrel	Matis Minstrel	
fct_matis_herena	Matis Herena	
fct_matis_prince	Matis Prince	Matis Princess
fct_fyros_senator	Fyros Senator	
fct_imperial_alchemist	Imperial Alchemist	
fct_fyros_prince	Fyros Prince	Fyros Princess
fct_tryker_vice_governor	Tryker Vice-Governor	
fct_zorai_sage	Zoraï Sage	
fct_marauder_scout	Marauder Scout	
fct_marauder_chief	Marauder Chief	
fct_spy	Spy	
Title00050	Apprentice Butcher	Apprentice Butcher
Title00051	Butcher	Butcher
Title00052	Apprentice Florist	Apprentice Florist
Title00053	Florist	Florist
Title00054	Apprentice Water-Carrier	Apprentice Water-Carrier
Title00055	Water-Carrier	Water-Carrier
Title00056	Apprentice Magnetic Cartographe	Apprentice Magnetic Cartographe
Title00057	Magnetic Cartographe	Magnetic Cartographe
Title00058	Apprentice Toolmaker	Apprentice Toolmaker
Title00059	Toolmaker	Toolmaker
Title00060	Apprentice Rescuer	Apprentice Rescuer
Title00061	Rescuer	Rescuer
Title00062	Apprentice Larvester	Apprentice Larvester
Title00063	Larvester	Larvester
Title00064	Apprentice Scrollmaker	Apprentice Scrollmaker
Title00065	Scrollmaker	Scrollmaker
fyros_rpjob_herbihunter_title	Master Butcher	
matis_rpjob_florist_title	Master florist	
zorai_rpjob_rescuer_title	Master Rescuer	
zorai_rpjob_magnecarto_title	Master Cartograph	
tryker_rpjob_aquamin_title	Master Water Carrier	
fyros_rpjob_tooler_title	Master Toolmaker	
tryker_rpjob_larvicultor_title	Master Larvester	
matis_rpjob_paper_title	Master Scrollmaker	
gn_fyros_rpjob_herbihunter_convert	Butchering work	
gn_matis_rpjob_florist_convert	Flower workshop	
gn_zorai_rpjob_rescuer_convert	First Aid Post	
gn_tryker_rpjob_aquamin_convert	Scoreboard shipments	
gn_zorai_rpjob_magnecarto_convert	Map of magnetism	
gn_fyros_rpjob_tooler_convert	Tooler workshop	
gn_tryker_rpjob_larvicultor_convert	Lavae preparation table	
gn_matis_rpjob_paper_convert	Scrollmaker workshop 	
gn_tryker_aquamin_source	Water source	
gn_tryker_aquamin_barrel	Water of lakes	
gn_tryker_aquamin_silo	Silo recovery rainwater	
gn_tryker_aquamin_well	Well	
gn_tryker_aquamin_npc	Operator of the Water Company	
gn_zorai_magnecarto_npc	Control Agent for magnetism	
gn_zorai_magnecarto_npc_A	Cartograph (Goo Chase)	
gn_zorai_magnecarto_npc_B	Cartograph (Win-Cho)	
gn_zorai_magnecarto_npc_C	Cartograph (Daïsha)	
gn_zorai_magnecarto_npc_D	Cartograph (West Hollow)	
gn_rpjob_herbihunter_chest	Chest	
gn_rpjob_florist_jar_4	Jar of Cratcha pistils	
gn_rpjob_florist_jar_2	Jar of Psykopla pistils	
gn_rpjob_florist_jar_3	Jar of Slaveni pistils	
gn_rpjob_florist_jar_1	Jar of mixed pistils	
gn_rpjob_florist_water	Well	
gn_rpjob_florist_water_barrel	Barrel of water	
gn_rpjob_florist_engrai	Fertilizer	
gn_rpjob_florist_engrai_barrel	Barrel of fertilizer	
gn_boss_tryker_light_boss	Dante the Teaser	
gn_boss_tryker_light_melee_guard	Guard	
gn_boss_tryker_light_healer_guard	Guard	
gn_boss_tryker_light_off_guard	Guard	
gn_boss_tryker_light_range_guard	Guard	
gn_moving_guards_group_1	Elite Guard	
gn_moving_guards_group_2	Elite Guard	
gn_boss_tryker_light_stone	Teleportation stone	
gn_boss_tryker_light_stone_back	Teleportation stone	
gn_boss_tryker_light_loot_box	Dante's chest	
gn_boss_tryker_light_start_boss	Dante the Teaser	
gn_boss_tryker_light_start_stone	Teleportation stone	
gn_boss_tryker_light_start_box	Dante's crate
fct_consumable_merchant	(Consumable Merchant)	
title00031	Fyros Ambassador	Fyros Ambassador
title00032	Matis Ambassador	Matis Ambassador
title00033	Tryker Ambassador	Tryker Ambassador
title00034	Zoraï Ambassador	Zoraï Ambassador
gn_boss_zorai_light_boss	Pei-Ruz the Rotten	
gn_boss_zorai_light_tomb_out	Teleportation stone	
gn_boss_zorai_light_tomb_in	Teleportation stone	
gn_boss_zorai_light_dalton_1	Vao Do-Duang	
gn_boss_zorai_light_dalton_2	Jeoi Do-Duang	
gn_boss_zorai_light_dalton_3	Chaio Do-Duang	
gn_boss_zorai_light_dalton_4	We Do-Duang	
gn_kami_altar_almati	Almati Woods Kami Altar	
gn_karavan_altar_almati	Almati Woods Karavan Altar	
gn_kami_altar_nexus	Nexus Kami Altar	
gn_karavan_altar_nexus	Nexus Karavan Altar	
gn_gravats	Rubble
gn_room_access	Access Terminal
gn_karavan_altar_silan_ranger_camp	Ranger Camp Karavan Altar	
gn_kami_altar_silan_ranger_camp	Ranger Camp Kami Altar	
gn_karavan_altar_silan_shattered_ruins	Shattered Ruins Karavan Altar	
gn_kami_altar_silan_shining_lake	Shining Lake Kami Altar	
fct_ranger_instructor	Ranger Instructor
fct_ranger_assistant	Assistant Instructor
fct_ranger_veteran	Veteran Ranger
